,seed_repo_owner,seed_repo_name,package_name,package_repo_owner,package_repo_name,package_source
24663,filedag-project,filedag-storage,github.com/aws/aws-sdk-go,aws,aws-sdk-go,GO
24664,filedag-project,filedag-storage,builtin-modules,sindresorhus,builtin-modules,NPM
24665,filedag-project,filedag-storage,q,kriskowal,q,NPM
24666,filedag-project,filedag-storage,web-vitals,googlechrome,web-vitals,NPM
24667,filedag-project,filedag-storage,@babel/plugin-transform-react-pure-annotations,babel,babel,NPM
24668,filedag-project,filedag-storage,timsort,mziccard,node-timsort,NPM
24669,filedag-project,filedag-storage,@babel/plugin-transform-classes,babel,babel,NPM
24670,filedag-project,filedag-storage,repeat-string,jonschlinkert,repeat-string,NPM
24671,filedag-project,filedag-storage,@babel/plugin-transform-reserved-words,babel,babel,NPM
24672,filedag-project,filedag-storage,create-require,nuxt-contrib,create-require,NPM
24673,filedag-project,filedag-storage,is-absolute-url,sindresorhus,is-absolute-url,NPM
24674,filedag-project,filedag-storage,node-notifier,mikaelbr,node-notifier,NPM
24675,filedag-project,filedag-storage,lukechampine.com/blake3,lukechampine,blake3,GO
24676,filedag-project,filedag-storage,github.com/yusufpapurcu/wmi,yusufpapurcu,wmi,GO
24677,filedag-project,filedag-storage,cssnano-util-same-parent,cssnano,cssnano,NPM
24678,filedag-project,filedag-storage,postcss-minify-selectors,cssnano,cssnano,NPM
24679,filedag-project,filedag-storage,object-copy,jonschlinkert,object-copy,NPM
24680,filedag-project,filedag-storage,string-convert,akiran,string-convert,NPM
24681,filedag-project,filedag-storage,fraction.js,rawify,fraction.js,NPM
24682,filedag-project,filedag-storage,@types/serve-index,definitelytyped,definitelytyped,NPM
24683,filedag-project,filedag-storage,github.com/ipfs/go-ipld-legacy,ipfs,go-ipld-legacy,GO
24684,filedag-project,filedag-storage,workbox-precaching,googlechrome,workbox,NPM
24685,filedag-project,filedag-storage,process,shtylman,node-process,NPM
24686,filedag-project,filedag-storage,yargs,yargs,yargs,NPM
24687,filedag-project,filedag-storage,find-up,sindresorhus,find-up,NPM
24688,filedag-project,filedag-storage,json-stable-stringify-without-jsonify,samn,json-stable-stringify,NPM
24689,filedag-project,filedag-storage,@types/prop-types,definitelytyped,definitelytyped,NPM
24690,filedag-project,filedag-storage,sanitize.css,csstools,sanitize.css,NPM
24691,filedag-project,filedag-storage,github.com/modern-go/concurrent,modern-go,concurrent,GO
24692,filedag-project,filedag-storage,strip-ansi,chalk,strip-ansi,NPM
24693,filedag-project,filedag-storage,workbox-core,googlechrome,workbox,NPM
24694,filedag-project,filedag-storage,arrify,sindresorhus,arrify,NPM
24695,filedag-project,filedag-storage,eslint-utils,mysticatea,eslint-utils,NPM
24696,filedag-project,filedag-storage,@babel/helper-remap-async-to-generator,babel,babel,NPM
24697,filedag-project,filedag-storage,@types/qs,definitelytyped,definitelytyped,NPM
24698,filedag-project,filedag-storage,resolve-cwd,sindresorhus,resolve-cwd,NPM
24699,filedag-project,filedag-storage,bonjour,watson,bonjour,NPM
24700,filedag-project,filedag-storage,postcss-page-break,shrpne,postcss-page-break,NPM
24701,filedag-project,filedag-storage,browser-process-hrtime,kumavis,browser-process-hrtime,NPM
24702,filedag-project,filedag-storage,read-pkg-up,sindresorhus,read-pkg-up,NPM
24703,filedag-project,filedag-storage,url-parse,unshiftio,url-parse,NPM
24704,filedag-project,filedag-storage,@typescript-eslint/types,typescript-eslint,typescript-eslint,NPM
24705,filedag-project,filedag-storage,elliptic,indutny,elliptic,NPM
24706,filedag-project,filedag-storage,multicast-dns,mafintosh,multicast-dns,NPM
24707,filedag-project,filedag-storage,terser,terser,terser,NPM
24708,filedag-project,filedag-storage,saxes,lddubeau,saxes,NPM
24709,filedag-project,filedag-storage,natural-compare,litejs,natural-compare-lite,NPM
24710,filedag-project,filedag-storage,safer-buffer,chalker,safer-buffer,NPM
24711,filedag-project,filedag-storage,spdx-license-ids,jslicense,spdx-license-ids,NPM
24712,filedag-project,filedag-storage,cli-truncate,sindresorhus,cli-truncate,NPM
24713,filedag-project,filedag-storage,@eslint/eslintrc,eslint,eslintrc,NPM
24714,filedag-project,filedag-storage,babel-plugin-syntax-object-rest-spread,babel,babel,NPM
24715,filedag-project,filedag-storage,split-string,jonschlinkert,split-string,NPM
24716,filedag-project,filedag-storage,@jest/reporters,jestjs,jest,NPM
24717,filedag-project,filedag-storage,ansi-html-community,mahdyar,ansi-html-community,NPM
24718,filedag-project,filedag-storage,rc-pagination,react-component,pagination,NPM
24719,filedag-project,filedag-storage,tryer,philbooth,tryer,NPM
24720,filedag-project,filedag-storage,tmpl,daaku,nodejs-tmpl,NPM
24721,filedag-project,filedag-storage,forwarded,jshttp,forwarded,NPM
24722,filedag-project,filedag-storage,import-cwd,sindresorhus,import-cwd,NPM
24723,filedag-project,filedag-storage,unbox-primitive,ljharb,unbox-primitive,NPM
24724,filedag-project,filedag-storage,domelementtype,fb55,domelementtype,NPM
24725,filedag-project,filedag-storage,os-tmpdir,sindresorhus,os-tmpdir,NPM
24726,filedag-project,filedag-storage,compression,expressjs,compression,NPM
24727,filedag-project,filedag-storage,browserify-sign,crypto-browserify,browserify-sign,NPM
24728,filedag-project,filedag-storage,wrappy,npm,wrappy,NPM
24729,filedag-project,filedag-storage,ci-info,watson,ci-info,NPM
24730,filedag-project,filedag-storage,watchpack-chokidar2,webpack,watchpack,NPM
24731,filedag-project,filedag-storage,@aws-sdk/util-config-provider,aws,aws-sdk-js-v3,NPM
24732,filedag-project,filedag-storage,postcss-nested,postcss,postcss-nested,NPM
24733,filedag-project,filedag-storage,@babel/plugin-transform-arrow-functions,babel,babel,NPM
24734,filedag-project,filedag-storage,sane,amasad,sane,NPM
24735,filedag-project,filedag-storage,@webassemblyjs/ieee754,xtuc,webassemblyjs,NPM
24736,filedag-project,filedag-storage,async-limiter,strml,async-limiter,NPM
24737,filedag-project,filedag-storage,immutable,immutable-js,immutable-js,NPM
24738,filedag-project,filedag-storage,des.js,indutny,des.js,NPM
24739,filedag-project,filedag-storage,mixin-deep,jonschlinkert,mixin-deep,NPM
24740,filedag-project,filedag-storage,constants-browserify,juliangruber,constants-browserify,NPM
24741,filedag-project,filedag-storage,postcss-minify-gradients,cssnano,cssnano,NPM
24742,filedag-project,filedag-storage,mime-types,jshttp,mime-types,NPM
24743,filedag-project,filedag-storage,uniqs,fgnass,uniqs,NPM
24744,filedag-project,filedag-storage,postcss-initial,maximkoretskiy,postcss-initial,NPM
24745,filedag-project,filedag-storage,@babel/plugin-proposal-private-property-in-object,babel,babel,NPM
24746,filedag-project,filedag-storage,@types/babel__generator,definitelytyped,definitelytyped,NPM
24747,filedag-project,filedag-storage,postcss-svgo,cssnano,cssnano,NPM
24748,filedag-project,filedag-storage,istanbul-lib-report,istanbuljs,istanbuljs,NPM
24749,filedag-project,filedag-storage,@types/source-list-map,definitelytyped,definitelytyped,NPM
24750,filedag-project,filedag-storage,axobject-query,a11yance,axobject-query,NPM
24751,filedag-project,filedag-storage,css-select-base-adapter,nrkn,css-select-base-adapter,NPM
24752,filedag-project,filedag-storage,create-hmac,crypto-browserify,createhmac,NPM
24753,filedag-project,filedag-storage,@hapi/bourne,hapijs,bourne,NPM
24754,filedag-project,filedag-storage,js-cookie,js-cookie,js-cookie,NPM
24755,filedag-project,filedag-storage,@aws-sdk/fetch-http-handler,aws,aws-sdk-js-v3,NPM
24756,filedag-project,filedag-storage,github.com/smartystreets/assertions,smartystreets,assertions,GO
24757,filedag-project,filedag-storage,cookie,jshttp,cookie,NPM
24758,filedag-project,filedag-storage,renderkid,ariaminaei,renderkid,NPM
24759,filedag-project,filedag-storage,relateurl,stevenvachon,relateurl,NPM
24760,filedag-project,filedag-storage,postcss-attribute-case-insensitive,csstools,postcss-plugins,NPM
24761,filedag-project,filedag-storage,promise-inflight,iarna,promise-inflight,NPM
24762,filedag-project,filedag-storage,klaw-sync,manidlou,node-klaw-sync,NPM
24763,filedag-project,filedag-storage,postcss-preset-env,csstools,postcss-plugins,NPM
24764,filedag-project,filedag-storage,combined-stream,felixge,node-combined-stream,NPM
24765,filedag-project,filedag-storage,es6-iterator,medikoo,es6-iterator,NPM
24766,filedag-project,filedag-storage,@babel/plugin-transform-modules-commonjs,babel,babel,NPM
24767,filedag-project,filedag-storage,es-module-lexer,guybedford,es-module-lexer,NPM
24768,filedag-project,filedag-storage,lodash.truncate,lodash,lodash,NPM
24769,filedag-project,filedag-storage,copy-to-clipboard,sudodoki,copy-to-clipboard,NPM
24770,filedag-project,filedag-storage,@testing-library/jest-dom,testing-library,jest-dom,NPM
24771,filedag-project,filedag-storage,array.prototype.tosorted,es-shims,array.prototype.tosorted,NPM
24772,filedag-project,filedag-storage,github.com/golang/protobuf,golang,protobuf,GO
24773,filedag-project,filedag-storage,@rollup/plugin-babel,rollup,plugins,NPM
24774,filedag-project,filedag-storage,@ampproject/remapping,ampproject,remapping,NPM
24775,filedag-project,filedag-storage,formdata-polyfill,jimmywarting,formdata,NPM
24776,filedag-project,filedag-storage,dedent,dmnd,dedent,NPM
24777,filedag-project,filedag-storage,string.prototype.trimend,es-shims,string.prototype.trimend,NPM
24778,filedag-project,filedag-storage,deep-equal,inspect-js,node-deep-equal,NPM
24779,filedag-project,filedag-storage,which-collection,inspect-js,which-collection,NPM
24780,filedag-project,filedag-storage,spdy-transport,spdy-http2,spdy-transport,NPM
24781,filedag-project,filedag-storage,github.com/urfave/cli/v2,urfave,cli,GO
24782,filedag-project,filedag-storage,agent-base,tootallnate,proxy-agents,NPM
24783,filedag-project,filedag-storage,is-resolvable,shinnn,is-resolvable,NPM
24784,filedag-project,filedag-storage,@svgr/babel-preset,gregberge,svgr,NPM
24785,filedag-project,filedag-storage,lodash.memoize,lodash,lodash,NPM
24786,filedag-project,filedag-storage,is-path-in-cwd,sindresorhus,is-path-in-cwd,NPM
24787,filedag-project,filedag-storage,whatwg-encoding,jsdom,whatwg-encoding,NPM
24788,filedag-project,filedag-storage,snapdragon,jonschlinkert,snapdragon,NPM
24789,filedag-project,filedag-storage,@babel/plugin-transform-modules-amd,babel,babel,NPM
24790,filedag-project,filedag-storage,@types/express-serve-static-core,definitelytyped,definitelytyped,NPM
24791,filedag-project,filedag-storage,rc-tooltip,react-component,tooltip,NPM
24792,filedag-project,filedag-storage,rc-field-form,react-component,field-form,NPM
24793,filedag-project,filedag-storage,function.prototype.name,es-shims,function.prototype.name,NPM
24794,filedag-project,filedag-storage,postcss-normalize-string,cssnano,cssnano,NPM
24795,filedag-project,filedag-storage,babel-runtime,babel,babel,NPM
24796,filedag-project,filedag-storage,depd,dougwilson,nodejs-depd,NPM
24797,filedag-project,filedag-storage,@babel/plugin-transform-flow-strip-types,babel,babel,NPM
24798,filedag-project,filedag-storage,@babel/helper-wrap-function,babel,babel,NPM
24799,filedag-project,filedag-storage,ripemd160,crypto-browserify,ripemd160,NPM
24800,filedag-project,filedag-storage,cipher-base,crypto-browserify,cipher-base,NPM
24801,filedag-project,filedag-storage,run-parallel,feross,run-parallel,NPM
24802,filedag-project,filedag-storage,@types/istanbul-reports,definitelytyped,definitelytyped,NPM
24803,filedag-project,filedag-storage,es-get-iterator,ljharb,es-get-iterator,NPM
24804,filedag-project,filedag-storage,@babel/helper-member-expression-to-functions,babel,babel,NPM
24805,filedag-project,filedag-storage,@pmmmwh/react-refresh-webpack-plugin,pmmmwh,react-refresh-webpack-plugin,NPM
24806,filedag-project,filedag-storage,@webassemblyjs/wast-printer,xtuc,webassemblyjs,NPM
24807,filedag-project,filedag-storage,strip-eof,sindresorhus,strip-eof,NPM
24808,filedag-project,filedag-storage,get-intrinsic,ljharb,get-intrinsic,NPM
24809,filedag-project,filedag-storage,is-typed-array,inspect-js,is-typed-array,NPM
24810,filedag-project,filedag-storage,enhanced-resolve,webpack,enhanced-resolve,NPM
24811,filedag-project,filedag-storage,@babel/helper-string-parser,babel,babel,NPM
24812,filedag-project,filedag-storage,eslint-plugin-flowtype,gajus,eslint-plugin-flowtype,NPM
24813,filedag-project,filedag-storage,jest-serializer,facebook,jest,NPM
24814,filedag-project,filedag-storage,github.com/multiformats/go-multihash,multiformats,go-multihash,GO
24815,filedag-project,filedag-storage,@babel/runtime,babel,babel,NPM
24816,filedag-project,filedag-storage,@types/normalize-package-data,definitelytyped,definitelytyped,NPM
24817,filedag-project,filedag-storage,@babel/plugin-syntax-typescript,babel,babel,NPM
24818,filedag-project,filedag-storage,source-map-loader,webpack-contrib,source-map-loader,NPM
24819,filedag-project,filedag-storage,github.com/ipfs/go-merkledag,ipfs,go-merkledag,GO
24820,filedag-project,filedag-storage,@aws-sdk/util-arn-parser,aws,aws-sdk-js-v3,NPM
24821,filedag-project,filedag-storage,@types/prettier,definitelytyped,definitelytyped,NPM
24822,filedag-project,filedag-storage,workbox-expiration,googlechrome,workbox,NPM
24823,filedag-project,filedag-storage,workbox-recipes,googlechrome,workbox,NPM
24824,filedag-project,filedag-storage,babel-loader,babel,babel-loader,NPM
24825,filedag-project,filedag-storage,mobx-react,mobxjs,mobx,NPM
24826,filedag-project,filedag-storage,to-object-path,jonschlinkert,to-object-path,NPM
24827,filedag-project,filedag-storage,detect-node,iliakan,detect-node,NPM
24828,filedag-project,filedag-storage,@aws-sdk/querystring-builder,aws,aws-sdk-js-v3,NPM
24829,filedag-project,filedag-storage,github.com/dgraph-io/badger,dgraph-io,badger,GO
24830,filedag-project,filedag-storage,escape-html,component,escape-html,NPM
24831,filedag-project,filedag-storage,go.uber.org/zap,uber-go,zap,GO
24832,filedag-project,filedag-storage,eslint-plugin-react,yannickcr,eslint-plugin-react,NPM
24833,filedag-project,filedag-storage,ansi-colors,doowb,ansi-colors,NPM
24834,filedag-project,filedag-storage,github.com/davecgh/go-spew,davecgh,go-spew,GO
24835,filedag-project,filedag-storage,requires-port,unshiftio,requires-port,NPM
24836,filedag-project,filedag-storage,base,node-base,base,NPM
24837,filedag-project,filedag-storage,github.com/shirou/gopsutil,shirou,gopsutil,GO
24838,filedag-project,filedag-storage,browserify-aes,crypto-browserify,browserify-aes,NPM
24839,filedag-project,filedag-storage,regexpp,mysticatea,regexpp,NPM
24840,filedag-project,filedag-storage,rc-dropdown,react-component,dropdown,NPM
24841,filedag-project,filedag-storage,rc-mentions,react-component,mentions,NPM
24842,filedag-project,filedag-storage,for-in,jonschlinkert,for-in,NPM
24843,filedag-project,filedag-storage,util.promisify,ljharb,util.promisify,NPM
24844,filedag-project,filedag-storage,@aws-sdk/middleware-sdk-s3,aws,aws-sdk-js-v3,NPM
24845,filedag-project,filedag-storage,https-browserify,substack,https-browserify,NPM
24846,filedag-project,filedag-storage,infer-owner,npm,infer-owner,NPM
24847,filedag-project,filedag-storage,babel-jest,facebook,jest,NPM
24848,filedag-project,filedag-storage,@babel/preset-env,babel,babel,NPM
24849,filedag-project,filedag-storage,ip,indutny,node-ip,NPM
24850,filedag-project,filedag-storage,portfinder,indexzero,node-portfinder,NPM
24851,filedag-project,filedag-storage,get-package-type,cfware,get-package-type,NPM
24852,filedag-project,filedag-storage,expand-brackets,micromatch,expand-brackets,NPM
24853,filedag-project,filedag-storage,github.com/ipfs/go-cid,ipfs,go-cid,GO
24854,filedag-project,filedag-storage,colorette,jorgebucaran,colorette,NPM
24855,filedag-project,filedag-storage,workbox-background-sync,googlechrome,workbox,NPM
24856,filedag-project,filedag-storage,github.com/jmespath/go-jmespath,jmespath,go-jmespath,GO
24857,filedag-project,filedag-storage,@babel/plugin-transform-named-capturing-groups-regex,babel,babel,NPM
24858,filedag-project,filedag-storage,github.com/crackcomm/go-gitignore,crackcomm,go-gitignore,GO
24859,filedag-project,filedag-storage,domain-browser,bevry,domain-browser,NPM
24860,filedag-project,filedag-storage,mobx-react-lite,mobxjs,mobx,NPM
24861,filedag-project,filedag-storage,github.com/libp2p/go-libp2p-testing,libp2p,go-libp2p-testing,GO
24862,filedag-project,filedag-storage,atob,coolaj86,node-browser-compat,NPM
24863,filedag-project,filedag-storage,extend-shallow,jonschlinkert,extend-shallow,NPM
24864,filedag-project,filedag-storage,github.com/ipfs/go-fs-lock,ipfs,go-fs-lock,GO
