uuid,name,recipient,project_type,category,address,chain,contract_type,transactions_90D,transactions_180D,active_addresses_90D,active_addresses_180D,farcaster_users_90D,farcaster_users_180D,daily_active_addresses_90D,daily_active_addresses_180D,block_explorer
be4c1824-c482-4316-b5c6-706e926061da,Quidli,0x2055149768d71910aA4125CcBb9fDc46EdeB2436,App,Frames,0x948092958c66f228e6c7afcc96935661eea4a3c5,Base,dapp_contract,114.0,114.0,17.0,17.0,14.0,14.0,0.0,0.0,https://basescan.org/address/0x948092958c66f228e6c7afcc96935661eea4a3c5
27c8dcfb-1db0-4193-96eb-51d07795bae6,Radiant Capital,0x0000000000000000000000000000000000000000,App,Lending,0xad1640540cbf73b458a051edc8768240f0412142,Base,dapp_contract,1497.0,1497.0,391.0,391.0,40.0,40.0,11.0,5.0,https://basescan.org/address/0xad1640540cbf73b458a051edc8768240f0412142
399b2fa6-3c51-46b3-a6b5-5e76900103ad,Radiant Capital,0x0000000000000000000000000000000000000000,App,Lending,0xd722e55c1d9d9fa0021a5215cbb904b92b3dc5d4,Base,token_contract,30931.0,30944.0,972.0,976.0,92.0,92.0,59.0,29.0,https://basescan.org/address/0xd722e55c1d9d9fa0021a5215cbb904b92b3dc5d4
9355b4e4-095e-4854-81da-209c48a065db,Radiant Capital,0x0000000000000000000000000000000000000000,App,Lending,0xd87f8a52a91680c993ece968b281bf92505a3741,Base,trace_contract,14587.0,14587.0,329.0,329.0,28.0,28.0,15.0,7.0,https://basescan.org/address/0xd87f8a52a91680c993ece968b281bf92505a3741
b5467101-d58e-42ab-8b4d-0155296c9e8a,Radiant Capital,0x0000000000000000000000000000000000000000,App,Lending,0x30798cfe2cca822321ceed7e6085e633aabc492f,Base,trace_contract,40394.0,40416.0,738.0,738.0,82.0,82.0,29.0,14.0,https://basescan.org/address/0x30798cfe2cca822321ceed7e6085e633aabc492f
14cad899-40f6-478b-8d59-4c465dc20f50,Raffle Base,0x34045c937742C8AD6222A10eb21c7CfFF8Bf870E,App,Betting & Prediction Markets,0x2d5d128710b7bdd531c074be62123827ab8d5d52,Base,unknown,,,,,,,,,https://basescan.org/address/0x2d5d128710b7bdd531c074be62123827ab8d5d52
59931c2c-ea64-4bfa-a3b4-1cc3eabd9f09,Raindoge,0x5ae019F7eE28612b058381f4Fea213Cc90ee88A4,App,Other Category,0x1fe75e90c97d24a3912a2e785bc02f89b4442a3e,Base,unknown,,,,,,,,,https://basescan.org/address/0x1fe75e90c97d24a3912a2e785bc02f89b4442a3e
c89a18cb-081f-4a9b-b580-e1285163613a,Recipes Onchain,0xF63B3cE2D038f11CA4fC5e11265B7b4417a16aDc,App,Community & Curation,0x2843b40a3ac54044f94480417c2d3698ebc94583,Base,dapp_contract,19.0,19.0,1.0,1.0,1.0,1.0,0.0,0.0,https://basescan.org/address/0x2843b40a3ac54044f94480417c2d3698ebc94583
c2530b32-dc3f-44d6-9722-6270e6866fc7,Remote Control,0x0000000000000000000000000000000000000000,App,Community & Curation,0x6d6df6718fb6faf5b94bfce2db2d6fb36d1f3c9a,Zora,dapp_contract,6369.0,6369.0,830.0,830.0,496.0,496.0,21.0,10.0,https://zora.thesuperscan.io/address/0x6d6df6718fb6faf5b94bfce2db2d6fb36d1f3c9a
f62c57a7-06c2-48bc-81fb-03501cd5f4e2,RetroList,0xf01Dd015Bc442d872275A79b9caE84A6ff9B2A27,Other Application,Other Category,0x9e05bdcadad2be099050635e8c6f3954915ed129,Optimism,unknown,,,,,,,,,https://optimistic.etherscan.io/address/0x9e05bdcadad2be099050635e8c6f3954915ed129
5150f019-7b34-4f19-bc85-278301eeb35f,Rodeo,0x0000000000000000000000000000000000000000,App,Art NFTs,0x132363a3bbf47e06cf642dd18e9173e364546c99,Base,dapp_contract,156562.0,156562.0,6042.0,6042.0,4323.0,4323.0,266.0,133.0,https://basescan.org/address/0x132363a3bbf47e06cf642dd18e9173e364546c99
d39241d2-6037-4f25-8ef8-3560ca94d859,Rounds,0xba2b9804FbffA8F1A8F7DC8dd600E21268beF09F,App,Community & Curation,0x80d51c30954ee18598f04ed0303593120f4c67a6,Base,dapp_contract,2137.0,15592.0,1.0,8.0,1.0,2.0,0.0,1.0,https://basescan.org/address/0x80d51c30954ee18598f04ed0303593120f4c67a6
02439dc9-9d63-4ba9-a0b0-b995251586ed,RubyScore,0xD50A234082C1CEa12A7A9DD6F37a85fcc55ED459,App,Identity,0x009dbfee9e155766af434ed1652ca3769b05e76f,Optimism,dapp_contract,1156.0,9016.0,1141.0,8798.0,561.0,2906.0,12.0,49.0,https://optimistic.etherscan.io/address/0x009dbfee9e155766af434ed1652ca3769b05e76f
44f074aa-6ccd-4f72-be91-92c406f0bdca,RubyScore,0xD50A234082C1CEa12A7A9DD6F37a85fcc55ED459,App,Other Category,0xbdb018e21ad1e5756853fe008793a474d329991b,Zora,dapp_contract,3537.0,10699.0,1533.0,3774.0,608.0,1328.0,26.0,39.0,https://zora.thesuperscan.io/address/0xbdb018e21ad1e5756853fe008793a474d329991b
5f969f7d-8725-48d9-9249-e7655827caba,RubyScore,0xD50A234082C1CEa12A7A9DD6F37a85fcc55ED459,App,Identity,0xe10add2ad591a7ac3ca46788a06290de017b9fb4,Base,dapp_contract,208580.0,399873.0,23463.0,63043.0,5089.0,8328.0,842.0,1177.0,https://basescan.org/address/0xe10add2ad591a7ac3ca46788a06290de017b9fb4
860b6f97-d7d3-4da6-85f0-3d83d94a8256,RubyScore,0xD50A234082C1CEa12A7A9DD6F37a85fcc55ED459,App,Other Category,0xbdb018e21ad1e5756853fe008793a474d329991b,Base,dapp_contract,6931.0,34507.0,2899.0,11341.0,1045.0,3304.0,44.0,113.0,https://basescan.org/address/0xbdb018e21ad1e5756853fe008793a474d329991b
cbd87620-2028-4bc0-a2a2-d915bb2454b9,RubyScore,0xD50A234082C1CEa12A7A9DD6F37a85fcc55ED459,App,Identity,0xdc3d8318fbaec2de49281843f5bba22e78338146,Zora,dapp_contract,57295.0,121865.0,8142.0,18523.0,1986.0,2854.0,522.0,562.0,https://zora.thesuperscan.io/address/0xdc3d8318fbaec2de49281843f5bba22e78338146
37ebda5c-4dda-4162-8e8d-a6b6b3f9c838,RumourCast,0xb7eC6b9D8E105032278C53FF7858EB4Df466417a,App,Meme Community,0x1ceccbe4d3a19cb62dbbd09756a52cfe5394fab8,Base,unknown,,,,,,,,,https://basescan.org/address/0x1ceccbe4d3a19cb62dbbd09756a52cfe5394fab8
5b3cbcfd-ba89-4b03-b757-c10dd8f571a4,Sablier,0x516f949f66E0F4bf8Bd0AC335C377997659fD0Cf,App,Payments,0xfcf737582d167c7d20a336532eb8bcca8cf8e350,Optimism,unknown,,,,,,,,,https://optimistic.etherscan.io/address/0xfcf737582d167c7d20a336532eb8bcca8cf8e350
f229ae60-0332-47ad-8f82-87ab52e06b68,Safaricaster,0x4A0658bdADEF6CBbF7cB6d55eb7CB684886Fc74B,App,Frames,0xd2bf1158aa670dcdcf5197821d153195dd8d8f4f,Base,dapp_contract,131.0,131.0,81.0,81.0,72.0,72.0,1.0,0.0,https://basescan.org/address/0xd2bf1158aa670dcdcf5197821d153195dd8d8f4f
07cbabee-44a5-4fb9-96d3-f03d52f3dd37,Savings-USX $sUSX,0x300ecEb6f549c14779DdCBD9BdFce4a2B1C7DFaB,App,Lending,0xbc404429558292ee2d769e57d57d6e74bbd2792d,Optimism,token_contract,25.0,25.0,11.0,11.0,1.0,1.0,0.0,0.0,https://optimistic.etherscan.io/address/0xbc404429558292ee2d769e57d57d6e74bbd2792d
6a33df9a-3761-441f-9f28-1042db9dbc0b,Scoop3,0xDa469A6C78D12996895721fceBA62E510b38FAf3,App,Other Media NFTs,0x3f5ccf453072c3841dd6a0b531fa5d07c4a401ff,Base,unknown,,,,,,,,,https://basescan.org/address/0x3f5ccf453072c3841dd6a0b531fa5d07c4a401ff
3922c00b-976f-43dd-8e1a-616b686efee1,Scoop,0x0B3CF56E7dF3BB3Fb7201fFcD96d279b05DDd2E3,App,Gaming,0xaeea89678b36c20493e2c069cdcea72e1b34a9ed,Base,dapp_contract,161652.0,161652.0,3070.0,3070.0,13.0,13.0,191.0,95.0,https://basescan.org/address/0xaeea89678b36c20493e2c069cdcea72e1b34a9ed
4b8a828b-14c0-47fb-9688-48706601ebc7,Scry,0x3363b291a21cC692A5e07C9C63E3DF45F135EFcd,App,Other Category,0x0000000000071821e8033345a7be174647be0706,Optimism,dapp_contract,,,,,,,,,https://optimistic.etherscan.io/address/0x0000000000071821e8033345a7be174647be0706
70454ef1-f5d4-4b74-a3d0-ce63504972fe,Seamless Protocol,0xc87e97a6219725ce2A184A668Ae74f3733D4C510,App,Lending,0x36291d2d51a0122b9facbe3c3f989cc6b1f859b3,Base,dapp_contract,,,,,,,,,https://basescan.org/address/0x36291d2d51a0122b9facbe3c3f989cc6b1f859b3
02873c40-7e3f-4f0c-b9ff-ba12466b834c,/send,0x02cdD55Bea4d8Ef7E7dDA6A60305a03dfaB0C128,App,Payments,0xe269194e41cd50e2986f82fc23a2b95d8bafed2b,Base,unknown,,,,,,,,,https://basescan.org/address/0xe269194e41cd50e2986f82fc23a2b95d8bafed2b
3600073d-fe30-4c55-84b6-5cf388843fd2,/send,0x02cdD55Bea4d8Ef7E7dDA6A60305a03dfaB0C128,App,Payments,0xb9310dae45e71c7a160a13d64204623071a8e347,Base,unknown,,,,,,,,,https://basescan.org/address/0xb9310dae45e71c7a160a13d64204623071a8e347
40e9c64b-e468-4a27-8dfa-b392f5813c2e,/send,0x02cdD55Bea4d8Ef7E7dDA6A60305a03dfaB0C128,App,Payments,0x008c9561857b6555584d20ac55110335759aa2c2,Base,factory_contract,4277.0,4277.0,46.0,46.0,7.0,7.0,1.0,0.0,https://basescan.org/address/0x008c9561857b6555584d20ac55110335759aa2c2
91d27ce9-b7f8-4c31-bba2-f8a0ba72eadb,/send,0x02cdD55Bea4d8Ef7E7dDA6A60305a03dfaB0C128,App,Payments,0x36f43082d01df4801af2d95aeed1a0200c5510ae,Base,trace_contract,1618.0,1618.0,429.0,429.0,1.0,1.0,6.0,3.0,https://basescan.org/address/0x36f43082d01df4801af2d95aeed1a0200c5510ae
b6cb620b-63ad-4ff7-b9bf-53c66db71dad,/send,0x02cdD55Bea4d8Ef7E7dDA6A60305a03dfaB0C128,App,Payments,0x592e1224d203be4214b15e205f6081fbbacfcd2d,Base,trace_contract,34888.0,34888.0,955.0,955.0,2.0,2.0,30.0,15.0,https://basescan.org/address/0x592e1224d203be4214b15e205f6081fbbacfcd2d
f7e0b2d9-b0c5-4464-9994-9ae3984a3579,/send,0x02cdD55Bea4d8Ef7E7dDA6A60305a03dfaB0C128,App,Payments,0x3f14920c99beb920afa163031c4e47a3e03b3e4a,Base,token_contract,11126.0,23456.0,1409.0,3358.0,140.0,305.0,40.0,57.0,https://basescan.org/address/0x3f14920c99beb920afa163031c4e47a3e03b3e4a
0e554b3f-68d3-4b76-9850-4d7e639bb06d,Silo Finance,0x41a8709A508f07e6fA33dB0111813C5084fDC50D,App,Lending,0x1ebf59146ccdc4650044fc70cafac298a6083f5f,Optimism,trace_contract,40187.0,40190.0,144.0,146.0,1.0,1.0,14.0,7.0,https://optimistic.etherscan.io/address/0x1ebf59146ccdc4650044fc70cafac298a6083f5f
2d687960-ac06-4525-86d4-c6f4550eee07,Silo Finance,0x41a8709A508f07e6fA33dB0111813C5084fDC50D,App,Lending,0x12ee4be944b993c81b6840e088ba1dcc57f07b1d,Optimism,trace_contract,69441.0,69441.0,108.0,108.0,1.0,1.0,9.0,4.0,https://optimistic.etherscan.io/address/0x12ee4be944b993c81b6840e088ba1dcc57f07b1d
79ca5360-e99c-4b63-a147-3b9ba74f81ac,Silo Finance,0x41a8709A508f07e6fA33dB0111813C5084fDC50D,App,Lending,0x8ed1609d796345661d36291b411992e85de7b224,Optimism,trace_contract,29658.0,29661.0,41.0,43.0,1.0,1.0,12.0,6.0,https://optimistic.etherscan.io/address/0x8ed1609d796345661d36291b411992e85de7b224
7f3f7eda-5a61-44c8-b8d3-e89fd718c4b3,Silo Finance,0x41a8709A508f07e6fA33dB0111813C5084fDC50D,App,Lending,0xd9b605f0b9e64328ae50d1b44ec14d38c009a702,Optimism,trace_contract,4038.0,4038.0,16.0,16.0,1.0,1.0,1.0,0.0,https://optimistic.etherscan.io/address/0xd9b605f0b9e64328ae50d1b44ec14d38c009a702
fef42e13-7204-4f1f-a20c-065e6baf2b51,Silo Finance,0x41a8709A508f07e6fA33dB0111813C5084fDC50D,App,Lending,0x03d0b417b7bcd0c399f1db3321985353a515b2b8,Optimism,trace_contract,7414.0,7417.0,44.0,46.0,1.0,1.0,10.0,5.0,https://optimistic.etherscan.io/address/0x03d0b417b7bcd0c399f1db3321985353a515b2b8
c4d583a8-91fc-424e-861f-f995e976f58d,Smellcheckmate,0x7639b96593B2E34F27Ee57f4B1583c4b33dd9679,App,Community & Curation,0x3f3c9fcd3d34b568c5c1e9caa2ae4c6d5775c651,Base,dapp_contract,37.0,37.0,32.0,32.0,30.0,30.0,0.0,0.0,https://basescan.org/address/0x3f3c9fcd3d34b568c5c1e9caa2ae4c6d5775c651
951cae03-ee9e-4408-8e5e-203d97be52e9,Snickerdoodle,0x7A254a1271f338995d4768C5066508B1b0946aA8,App,Frames,0x4054ad4648a2c33e1be07ba05d381b4ca032cefc,Base,trace_contract,267609.0,270714.0,18989.0,19140.0,14228.0,14308.0,434.0,220.0,https://basescan.org/address/0x4054ad4648a2c33e1be07ba05d381b4ca032cefc
ac830644-44ff-4e95-be1d-3da592f691b2,Socket protocol,0xbeddf3ef667FFdc1e250F53430963CB664301053,Other Application,Other Category,0x5800249621da520adfdca16da20d8a5fc0f814d8,Optimism,dapp_contract,78692.0,281870.0,25539.0,88903.0,2094.0,7323.0,333.0,695.0,https://optimistic.etherscan.io/address/0x5800249621da520adfdca16da20d8a5fc0f814d8
ec336ada-b777-42e2-9878-812a87d7bf13,Songbirdz,0x3fb4920e09493b2bC7e9b7e14EA7585Ca8bAbF21,App,Gaming,0x7c3b795e2174c5e0c4f7d563a2fb34f024c8390b,Base,dapp_contract,4119.0,4209.0,1688.0,1690.0,821.0,821.0,20.0,10.0,https://basescan.org/address/0x7c3b795e2174c5e0c4f7d563a2fb34f024c8390b
339045ef-ff61-4c5e-be0c-fd092be8f7dd,song.camp: mint your music,0xfC4852B5e3aF65058CdfE1D1dce26946c0C1975f,App,Other Media NFTs,0x50b1e01fbb9adfdd8aeaead47c1b3d4062af5c08,Base,unknown,,,,,,,,,https://basescan.org/address/0x50b1e01fbb9adfdd8aeaead47c1b3d4062af5c08
2b3eb503-4f39-4737-ac25-8b78b54aac7e,Spotlight,0xe999E0cEf99050b59DbE9472aa9a3c3E0816FdB5,App,Community & Curation,0x4abdc4cfd98fc6eaa21514ab3005f0310e255b65,Base,trace_contract,99.0,99.0,39.0,39.0,2.0,2.0,0.0,0.0,https://basescan.org/address/0x4abdc4cfd98fc6eaa21514ab3005f0310e255b65
628e384f-7826-4f97-8509-aff80c9bf4f2,Starta x Degen Bridge,0xee5a3e1C0049089683F6183Cb5a4928085b330c0,App,Bridges,0x67e2ef29a62a7827823ebed495115458286b7d12,Base,dapp_contract,18.0,183.0,12.0,85.0,10.0,67.0,0.0,0.0,https://basescan.org/address/0x67e2ef29a62a7827823ebed495115458286b7d12
58dccd77-5892-429d-83bf-ac9972153a97,StreamNFT,0xF45a5Fdb84e6a887B69F2F5c92fE765433d34CFf,App,Other Category,0x4cc09d3aab71cdfb652c3cda3c34c157767e35f7,Base,unknown,,,,,,,,,https://basescan.org/address/0x4cc09d3aab71cdfb652c3cda3c34c157767e35f7
c7c34284-ebe9-4a5e-a5de-4a2cd746507b,StreamNFT,0xF45a5Fdb84e6a887B69F2F5c92fE765433d34CFf,App,Other Category,0xc69cbc5b96229f69106f2e912736397c85907e49,Mint,pending_mint,,,,,,,,,https://explorer.mintchain.io/address/0xc69cbc5b96229f69106f2e912736397c85907e49
480aae5a-3e1b-4b9e-a8e8-3a06a47f78af,Sturdy,0x56eeD2aa6DF7da7FD721629a99f3890E814167DB,App,Lending,0xd60dd6981ec336fda40820f8ca5e99cd17dd25a0,Mode,dapp_contract,4079.0,33772.0,2461.0,7756.0,878.0,2358.0,35.0,84.0,https://explorer.mode.network/address/0xd60dd6981ec336fda40820f8ca5e99cd17dd25a0
fe568f15-6e68-44fc-a355-de255b01502a,stVol,0x0000000000000000000000000000000000000000,App,Other Category,0x2f6cddd6d22b0fa917cc81166d26b4b9c9834f9a,Base,dapp_contract,6001.0,6001.0,132.0,132.0,21.0,21.0,3.0,1.0,https://basescan.org/address/0x2f6cddd6d22b0fa917cc81166d26b4b9c9834f9a
63313238-bd94-43ab-b981-b9e778917ad2,Sunnypunx,0x73f6F1eD2B4246Aa5313abD8799164F632E4409C,App,Art NFTs,0x2da61a0ec93e3209c0046397ba9aa3e2bcc339f9,Optimism,dapp_contract,47.0,56.0,15.0,22.0,11.0,16.0,0.0,0.0,https://optimistic.etherscan.io/address/0x2da61a0ec93e3209c0046397ba9aa3e2bcc339f9
6b6c1870-6136-488d-a8bb-d55a65a3f69a,Supa,0x9d8a155f084741fF4C69c3B1272b5b30A8373d1b,App,Community & Curation,0xb0057ed0100643b4b2852799a3c3fed33947d47c,Base,factory_contract,7.0,799.0,4.0,91.0,4.0,30.0,0.0,1.0,https://basescan.org/address/0xb0057ed0100643b4b2852799a3c3fed33947d47c
29f32cfe-7faa-4d47-829c-440137a7899c,SuperBoring,0x4E030653a39B3478aDc03d2c7B6F8C45aE685882,App,DEX,0x37d607bd9dfff80acf37184c1f27e88388914262,Base,trace_contract,105114.0,105114.0,423.0,423.0,159.0,159.0,53.0,26.0,https://basescan.org/address/0x37d607bd9dfff80acf37184c1f27e88388914262
c091964f-8f72-433b-a294-effd324e34ed,Superbridge,0xc9a5cb4bDA310fBcDcd83Fc502C146645280Ce7A,App,Bridges,0x3154cf16ccdb4c6d922629664174b904d80f2c35,Base,dapp_contract,44.0,91.0,40.0,72.0,2.0,3.0,0.0,0.0,https://basescan.org/address/0x3154cf16ccdb4c6d922629664174b904d80f2c35
7c20aa1a-9c30-4a6c-aa77-f1fdf0570c59,Superform,0xec14D5F694841Ca7b851013F096B0060026FD38C,App,Other Category,0xa195608c2306a26f727d5199d5a382a4508308da,Base,dapp_contract,91890.0,123151.0,41033.0,50024.0,13069.0,15485.0,817.0,536.0,https://basescan.org/address/0xa195608c2306a26f727d5199d5a382a4508308da
e50d1f7e-57e9-4d5c-8e71-ec627032d4b0,Surreal,0xA582360DA4ae1fBb912C975fcce1A0C0e2af91e8,App,Other Media Marketplace,0x5675fa187311ab57794c5c2bb99cd4502353f6aa,Zora,dapp_contract,119.0,266.0,69.0,154.0,41.0,69.0,1.0,1.0,https://zora.thesuperscan.io/address/0x5675fa187311ab57794c5c2bb99cd4502353f6aa
2fa49154-5fd8-46ea-b594-84491efdc590,Sushiswap,0x45d2Cc0c0a4641079B3203ED0d3B66456a02d4CF,App,DEX,0xfbc12984689e5f15626bad03ad60160fe98b303c,Optimism,factory_contract,11.0,20.0,7.0,12.0,1.0,1.0,0.0,0.0,https://optimistic.etherscan.io/address/0xfbc12984689e5f15626bad03ad60160fe98b303c
cffd93db-2896-48f4-a6aa-a288209e05ba,SwanSwap,0x812EC7e3f898F3aCAC1e366694d4787657208378,App,DEX,0xc02f1a7c9e7fa9ca0ddec1ae6866c18fa2799a58,SwanChain,pending_swanchain,14.0,14.0,1.0,1.0,1.0,1.0,0.0,0.0,https://mainnet-explorer.swanchain.io/address/0xc02f1a7c9e7fa9ca0ddec1ae6866c18fa2799a58
78f5358d-b614-42ec-a07b-7cad08ac4d9b,SwapBased,0x11a434254794e96d2606f249c6911E94765a5796,App,DEX,0xd07379a755a8f11b57610154861d694b2a0f615a,Base,token_contract,116396.0,462387.0,12191.0,43262.0,597.0,2210.0,329.0,662.0,https://basescan.org/address/0xd07379a755a8f11b57610154861d694b2a0f615a
6abf69a8-b174-4fec-8b16-7f923f41623c,SwapMode,0x0000000000000000000000000000000000000000,App,DEX,0x327df1e6de05895d2ab08513aadd9313fe505d86,Mode,trace_contract,26025.0,105302.0,23.0,24.0,1.0,1.0,17.0,15.0,https://explorer.mode.network/address/0x327df1e6de05895d2ab08513aadd9313fe505d86
79586cb4-cb58-4424-8c07-3812951588a3,SwapMode,0x0000000000000000000000000000000000000000,App,DEX,0x327df1e6de05895d2ab08513aadd9313fe505d86,Mode,trace_contract,26025.0,105302.0,23.0,24.0,1.0,1.0,17.0,15.0,https://explorer.mode.network/address/0x327df1e6de05895d2ab08513aadd9313fe505d86
bf0f3f7d-e39c-43eb-a546-a0d383a1cae5,Swaye,0x288262DcdF3e2f3dbcb2DcFbF9DCC0D9AdC50f8a,App,Betting & Prediction Markets,0x1674035ddbfa10efd75762a3f102883f6390cdfa,Base,factory_contract,554.0,554.0,285.0,285.0,2.0,2.0,5.0,2.0,https://basescan.org/address/0x1674035ddbfa10efd75762a3f102883f6390cdfa
223128bf-802d-40f8-9c33-25f88a114c7e,SynFutures,0x7aA49f55A538586764b65a0C4C7e1D8C6243C027,App,DEX,0xec6c44e704eb1932ec5fe1e4aba58db6fee71460,Base,trace_contract,3468707.0,3468707.0,85865.0,85865.0,133.0,133.0,2119.0,1059.0,https://basescan.org/address/0xec6c44e704eb1932ec5fe1e4aba58db6fee71460
f3a42626-c33e-40c6-bea0-fbfc53aa402a,Talent Protocol,0xC925bD0E839E8e22A7DDEbe7f4C21b187deeC358,App,Identity,0xb477a9bd2547ad61f4ac22113172dd909e5b2331,Base,trace_contract,18659.0,18659.0,2.0,2.0,1.0,1.0,0.0,0.0,https://basescan.org/address/0xb477a9bd2547ad61f4ac22113172dd909e5b2331
b1b4f593-14a5-4eb0-8b08-f08aea75137d,Target Onchain 🎯,0x372082138ea420eBe56078D73F0359D686A7E981,App,Frames,0x4200000000000000000000000000000000000021,Base,invalid_contract,,,,,,,,,https://basescan.org/address/0x4200000000000000000000000000000000000021
7c4ccb00-8e0d-4b6f-8f95-befe7d702d10,Tasseo,0xCFFbda2841Ef95DF3e977982eCc55429B8D82eB5,App,Art NFTs,0x2fbdb8d7c9e4d6ab341541361895ce8a2611717c,Base,dapp_contract,193.0,193.0,92.0,92.0,47.0,47.0,1.0,0.0,https://basescan.org/address/0x2fbdb8d7c9e4d6ab341541361895ce8a2611717c
430a1b78-4731-4576-a59d-1340e59a48e9,Team Super Onchain ,0x5183E0203858aa3E3bc3A7D9cb41875a4c0A6216,Other Application,Channels,0x59c553a871df9424a269c18458e99438f542f85a,Base,trace_contract,,,,,,,,,https://basescan.org/address/0x59c553a871df9424a269c18458e99438f542f85a
d5ab9b46-0fa7-4fc7-a525-be40da7d597d,Team Super Onchain ,0x5183E0203858aa3E3bc3A7D9cb41875a4c0A6216,Other Application,Channels,0x59c553a871df9424a269c18458e99438f542f85a,Base,trace_contract,,,,,,,,,https://basescan.org/address/0x59c553a871df9424a269c18458e99438f542f85a
4f7025f1-4a4d-4d8d-9d94-514779ac382f,Test 2,0x66525057AC951a0DB5C9fa7fAC6E056D6b8997E2,App,Payments,0x90e1c94ca5e161acb420e59d8be5041db931c9dd,Base,unknown,,,,,,,,,https://basescan.org/address/0x90e1c94ca5e161acb420e59d8be5041db931c9dd
94685eed-3fee-462f-b141-862a016f363f,Testing testing,0xb1b9FFF08F3827875F91ddE929036a65f2A5d27d,App,DEX,0x90e1c94ca5e161acb420e59d8be5041db931c9dd,Base,unknown,,,,,,,,,https://basescan.org/address/0x90e1c94ca5e161acb420e59d8be5041db931c9dd
b88ce9ac-bb8d-4c74-be06-74a3a9a821a6,Test Project,0x4a6894Dd556fab996f8D50b521f900CAEedC168e,Other Application,Staking,0xd154fe208f07ab4ce106d020f80e0468688ab56d,Optimism,token_contract,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,https://optimistic.etherscan.io/address/0xd154fe208f07ab4ce106d020f80e0468688ab56d
4c2bd46d-c518-4798-84f8-27b0bdca3c73,Thales Protocol,0x1e4c7ff127B2321eD05c43AF5E1015dFd8885F30,App,DEX,0x170a5714112daeff20e798b6e92e25b86ea603c1,Optimism,trace_contract,18435.0,103361.0,2106.0,14798.0,87.0,256.0,46.0,136.0,https://optimistic.etherscan.io/address/0x170a5714112daeff20e798b6e92e25b86ea603c1
286e9c11-c4b2-4693-a6c3-5b606364ebad,The MVHQ App,0x0000000000000000000000000000000000000000,App,Identity,0xd2c2d1ac51ba7d1ec74da90b07b0fc3fb55294ec,Base,dapp_contract,218.0,107770.0,187.0,106428.0,46.0,24979.0,2.0,594.0,https://basescan.org/address/0xd2c2d1ac51ba7d1ec74da90b07b0fc3fb55294ec
c998e244-23fe-4172-b850-dd2c1e264529,Time.fun,0x0000000000000000000000000000000000000000,App,Other Media Marketplace,0x428aef7fb31e4e86162d62d4530a4dd7232d953d,Base,dapp_contract,13965.0,13965.0,1811.0,1811.0,6.0,6.0,32.0,16.0,https://basescan.org/address/0x428aef7fb31e4e86162d62d4530a4dd7232d953d
ca0f8386-dd66-4486-8a50-060e2beb29aa,TLX,0x839d36595175E1F678110d52D8265a2FEa9607bA,App,DEX,0x4a1ee35f7a41b72c65ac429ec92c1221be78404c,Optimism,dapp_contract,,,,,,,,,https://optimistic.etherscan.io/address/0x4a1ee35f7a41b72c65ac429ec92c1221be78404c
e9644a11-f9dd-4efd-b4dc-0d197047512d,TOCD Studio,0xd271e65Ff057cE4aDE07c52Da78d54b391AD4dcD,App,Gaming,0x868517f2542381fb116d77fce094d31ed966fe71,Base,trace_contract,279.0,4070.0,10.0,11.0,2.0,2.0,1.0,1.0,https://basescan.org/address/0x868517f2542381fb116d77fce094d31ed966fe71
869cb124-1c70-477c-936d-449a9bccd567,Top Test,0xc42c77b6B2A2B220b9502F357bBf51334Db3C93f,App,Airdrop,0xc42c77b6b2a2b220b9502f357bbf51334db3c93f,Base,trace_contract,18.0,50.0,14.0,24.0,1.0,1.0,0.0,0.0,https://basescan.org/address/0xc42c77b6b2a2b220b9502f357bbf51334db3c93f
11c708c3-7202-47ef-83eb-93128333efea,Toros (Base),0x5c54560B6da16dCEdFAeF1d9118c547ED2F373eC,App,DEX,0xe10ed1e5354eed0f7c9d2e16250ba8996c12db7a,Base,dapp_contract,9149.0,9402.0,6507.0,6582.0,1691.0,1693.0,94.0,48.0,https://basescan.org/address/0xe10ed1e5354eed0f7c9d2e16250ba8996c12db7a
b0de8ea4-0efe-4cd0-95be-d3fd697b8986,Toros (Optimism),0x5c54560B6da16dCEdFAeF1d9118c547ED2F373eC,App,DEX,0x3988513793bce39f0167064a9f7fc3617faf35ab,Optimism,dapp_contract,48375.0,52060.0,4593.0,5539.0,158.0,338.0,283.0,157.0,https://optimistic.etherscan.io/address/0x3988513793bce39f0167064a9f7fc3617faf35ab
97eea1a7-803f-4ef0-942a-eb9bb99446d8,Trash NFTs,0x3bEc6a181d6Ef7239F699DAf2fAa5FE3A5f01Edf,Other Application,Art NFTs,0xfc0d8e8b077da481f5309825a88604188c2fbd7f,Base,trace_contract,22.0,280.0,2.0,16.0,1.0,9.0,0.0,0.0,https://basescan.org/address/0xfc0d8e8b077da481f5309825a88604188c2fbd7f
c798394d-fb13-4db6-b2a6-11dba0abae2f,UNI-Bridge,0xcDe21819d2bd07A44DE9365523FC870a31f755f1,App,Bridges,0xf9982e648ee8f9e3e9039b0071ba939c3bc19652,Optimism,unknown,,,,,,,,,https://optimistic.etherscan.io/address/0xf9982e648ee8f9e3e9039b0071ba939c3bc19652
