fid,interaction_id,interactions
400008,431436,52
652668,762034,52
476827,528230,52
714218,427042,52
314606,270684,52
606933,510296,52
504228,419350,52
500899,482024,52
291942,379089,52
809537,618323,52
354417,343971,52
533329,511421,52
345685,405579,52
15129,403298,52
518320,535436,52
460847,410007,52
345093,285462,52
326805,475202,52
439313,510775,52
424459,373680,52
606413,428395,52
445335,348501,52
269405,234796,52
506378,352234,52
291628,640506,52
792421,263574,52
644823,597938,52
3,2,52
512579,262092,52
473065,436577,52
291686,211705,52
527115,405318,52
12400,343039,52
503240,512874,52
234568,263574,52
261808,535436,52
377038,580881,52
521007,354795,52
323555,519844,52
448920,485999,52
617812,535436,52
767134,309639,52
652576,743749,52
447318,463466,52
458191,493452,52
7468,15983,52
424711,405979,52
621391,386971,52
354775,528914,52
416704,418752,52
443909,610139,52
261389,535436,52
391114,503798,52
396088,432062,52
817078,501087,52
563445,1214,52
816433,512773,52
382802,382802,52
450425,401049,52
292558,781098,52
460287,404134,52
525738,535436,52
467833,371213,52
281808,582633,52
492983,482249,52
398825,291942,52
598817,521334,52
256500,436577,52
522467,521029,52
498823,532185,52
341208,379673,52
492181,432062,52
343997,508094,52
366037,500710,52
419386,470013,52
513345,514036,52
427634,578163,52
285097,442450,52
508315,498568,52
663415,535436,52
563445,11528,52
443910,330802,52
647182,463031,52
509823,508094,52
553423,336403,52
648742,606137,52
419350,419871,52
432062,508188,52
595886,421661,52
366667,293760,52
621286,4914,52
491255,501067,52
485882,486541,52
475285,717309,52
590111,5395,52
507286,645913,52
500428,401724,52
296241,221216,52
492032,519142,52
437433,403020,52
403398,354220,52
447774,602,52
531649,424711,52
198116,214598,52
357587,433570,52
448920,501701,52
512036,436195,52
308426,307834,52
775190,550563,52
15069,2433,52
472418,512731,52
713244,12,52
235996,535436,52
754597,218753,52
321969,3372,52
608640,14511,52
674985,437433,52
4065,524152,52
428352,446697,52
8207,298587,52
785063,493739,52
563445,327165,52
409176,301144,52
483322,443863,52
604004,447233,52
357248,351355,52
434986,504918,52
274272,283144,52
368013,394023,52
420123,336226,52
476677,475142,52
509157,802706,52
576072,427349,52
330020,436577,52
2134,4923,52
506378,277502,52
407705,420055,52
409701,686665,52
527014,526291,52
611291,608941,52
614273,379089,52
309043,333868,52
449793,483462,52
563445,239,52
614010,499956,52
533075,309710,52
628552,448307,52
502908,277952,52
511666,320215,52
586049,571706,52
507051,434986,52
394889,419625,52
701919,705540,52
432062,404330,52
534,1237,52
434487,394889,52
637205,304840,52
252427,505798,52
606933,451007,52
645767,521086,52
634910,511197,52
240368,250351,52
632206,645999,52
527115,475745,52
809537,239828,52
245958,304032,52
445335,401049,52
11528,403090,52
407288,506051,52
455965,250874,52
599177,481476,52
771896,372745,52
250841,432891,52
363387,572503,52
468256,403517,52
787999,656278,52
621019,511119,52
632542,375536,52
323063,278239,52
519786,445132,52
471810,402888,52
415523,602,52
507516,507845,52
329190,500474,52
498823,533932,52
597938,302913,52
506378,690212,52
601058,349545,52
482872,14553,52
234568,422334,52
459213,439169,52
816575,465823,52
248611,316982,52
475285,529834,52
316872,331026,52
253548,535436,52
499405,15983,52
332502,315676,52
316454,502325,52
606695,428449,52
490027,526662,52
475387,523280,52
773774,739028,52
253654,450116,52
511741,421661,52
500474,502052,52
293765,439574,52
618624,426373,52
660526,754803,52
377769,419871,52
535238,512482,52
525668,273689,52
301385,372581,52
505435,499252,52
691045,422910,52
508394,263574,52
444015,470188,52
529465,328836,52
417769,349340,52
481404,501832,52
357404,686729,52
439338,13906,52
435660,504945,52
499527,482677,52
309567,602,52
527115,522467,52
514036,498983,52
280346,239828,52
427732,426221,52
405733,386154,52
316088,247653,52
354220,406908,52
340986,540412,52
716687,239819,52
506874,505430,52
605371,296315,52
628552,473065,52
621286,516505,52
522899,802706,52
658758,535436,52
515806,421661,52
436456,357823,52
478311,504228,52
9894,307224,52
573222,432891,52
431113,234568,52
495170,764932,52
504228,506657,52
813497,249121,52
406921,388876,52
553423,381369,52
621342,308588,52
511498,572651,52
430767,622603,52
623918,732927,52
3652,191503,52
537717,574781,52
14260,324497,52
563445,408746,52
792421,292506,52
616150,584830,52
645913,612972,52
274563,12626,52
419242,277172,52
322624,417203,52
282719,790825,52
286771,508158,52
506176,321893,52
506378,486560,52
489662,601058,52
499687,12756,52
523981,535436,52
498823,381208,52
775347,535436,52
684501,451049,52
438835,425933,52
382803,402888,52
521480,531196,52
451007,606933,52
736036,535436,52
436577,5260,52
323070,409059,52
326487,530565,52
426947,395748,52
511102,319055,52
614154,443622,52
590238,309242,52
420554,274563,52
460847,445359,52
511996,429834,52
518694,421163,52
306929,390336,52
391114,383360,52
428341,443863,52
485714,461597,52
476066,647397,52
403619,256500,52
250726,428339,52
292506,533404,52
293760,281429,52
368422,5991,52
302901,535436,52
604614,533965,52
429742,789995,52
480498,602,52
504228,500789,52
372241,535436,52
550563,599881,52
509355,296315,52
617437,535436,52
426178,420601,52
420055,366037,52
274580,456735,52
508856,572503,52
270138,15417,52
600229,500205,52
357393,499956,52
533379,756137,52
342717,425589,52
561838,535436,52
515105,764932,52
440176,239413,52
436728,3,52
662861,595972,52
533651,396484,52
619684,511606,52
379581,431541,52
283030,270504,52
475152,515305,52
511655,308284,52
538904,502254,52
193135,401271,52
239324,347272,52
750690,310928,52
425933,479163,52
458191,444323,52
381463,472915,52
508096,447318,52
18661,509624,52
521293,12626,52
743443,762034,52
517210,513244,52
522375,441960,52
500124,503240,52
248713,243300,52
439169,421661,52
475285,482775,52
513309,512010,52
19105,11528,52
740164,600307,52
433570,361898,52
232512,18766,52
445864,433866,52
315676,439169,52
553753,553470,52
637205,257140,52
621286,292783,52
700621,552706,52
484591,621487,52
665669,739636,52
202097,18127,52
5787,190218,52
528822,480998,52
309043,379089,52
509157,540820,52
354775,417063,52
382808,273708,52
261625,9055,52
500205,333061,52
19295,427467,52
557126,434433,52
525467,368013,52
512351,380073,52
509792,380073,52
585983,584660,52
508096,417936,52
517199,482677,52
514247,326805,52
349599,323011,52
311933,308536,52
509436,510624,52
503566,391300,52
563445,444691,52
393942,690212,52
618486,476233,52
484547,429262,52
419722,423378,52
386287,302229,52
649043,211693,52
513345,403298,52
779079,535436,52
277502,637205,52
374339,326805,52
440220,245579,52
279900,759083,52
515286,439370,52
416183,401535,52
524466,522467,52
510330,4027,52
372745,373896,52
348532,348554,52
476117,628552,52
525316,499405,52
460287,751416,52
460287,435519,52
10103,781098,52
496253,537227,52
393855,280292,52
351598,330471,52
521007,382803,52
626256,529193,52
507037,548063,52
432671,289194,52
428341,409573,52
509329,333524,52
464035,541174,52
407705,500268,52
608640,284679,52
354393,310815,52
401441,463466,52
573662,567195,52
516505,423848,52
363387,533965,52
322356,228795,52
245958,244257,52
511241,515078,52
406815,433756,52
802706,690212,52
490803,535436,52
16719,296687,52
485965,422233,52
290520,16255,52
690212,279485,52
451007,430767,52
10144,407655,52
373725,303739,52
783802,439718,52
427054,367896,52
465748,287136,52
637730,441008,52
575963,523542,52
563445,1285,52
460287,378162,52
458737,366713,52
786858,785381,52
788171,449488,52
342855,349331,52
528914,328757,52
522467,214598,52
368422,216456,52
550563,511576,52
406564,354417,52
218369,256829,52
508756,448920,52
505435,503344,52
412805,482984,52
746704,733686,52
650888,391793,52
14369,477292,52
515058,99,52
245579,602,52
9135,239,52
296687,246905,52
446821,500710,52
275237,545384,52
224672,226651,52
694817,391793,52
440299,458191,52
515105,488602,52
563445,18570,52
368422,340986,52
421257,349599,52
435513,518780,52
373680,368181,52
689915,790645,52
340560,431113,52
488848,481404,52
526413,502254,52
560478,309242,52
617,784003,52
270138,618027,52
406881,294370,52
384608,239748,52
439621,775685,52
426221,281836,52
517280,281836,52
415337,12388,52
338870,8998,52
480682,425915,52
618597,297066,52
475330,579568,52
622603,428449,52
652272,621019,52
533556,3,52
501144,286404,52
308587,449875,52
495170,427634,52
801311,535436,52
641107,315256,52
509787,436195,52
648742,789298,52
285604,236581,52
510296,606933,52
612999,535436,52
458191,416704,52
511606,510296,52
382579,500207,52
717402,535436,52
433523,350729,52
508821,525316,52
506176,637205,52
15683,188169,52
542585,511197,52
535490,802706,52
440523,644790,52
813528,249121,52
621471,403450,52
463031,292506,52
242661,230147,52
608800,277832,52
403619,408746,52
425633,690314,52
489190,535436,52
420055,411120,52
625198,14260,52
403958,329190,52
521846,537640,52
436423,735491,52
684328,535436,52
278843,479974,52
621391,7715,52
431836,508642,52
6944,529547,52
475142,476677,52
6596,1325,52
341980,481582,52
444691,195803,52
783797,508096,52
784924,196045,52
12778,248216,52
509804,431049,52
448502,366231,52
542585,412582,52
257175,276069,52
736322,510296,52
732927,510296,52
691376,282417,52
416087,380950,52
416781,440498,52
537927,535436,52
489857,416649,52
487457,290520,52
636183,340986,52
528242,329309,52
669067,19328,52
511606,430767,52
299474,291942,52
417426,359814,52
758119,660155,52
428395,579583,52
434433,557126,52
310145,8447,52
418180,425680,52
452094,482024,52
467312,490760,52
481404,427685,52
434986,505804,52
621391,367639,52
787999,552706,52
510364,419741,52
512579,475326,52
492393,489307,52
685171,687502,52
628100,211693,52
440766,787999,52
352234,291765,52
508096,396088,52
378275,508096,52
277832,645913,52
380073,506937,52
778085,422657,52
504228,440295,52
13785,523842,52
421222,486468,52
7097,1325,52
449044,421851,52
509047,311387,52
535320,481534,52
508409,2904,52
726585,535436,52
509157,600664,52
802706,522899,52
521068,655936,52
813491,249121,52
617605,535436,52
563445,539,52
613555,509774,52
368422,236581,52
421026,507627,52
333524,217261,52
374339,434081,52
523841,535436,52
528149,346080,52
347774,513266,52
516256,508096,52
344976,304336,52
435832,656278,52
396088,517425,52
342551,335852,52
328300,315697,52
563445,190968,52
456735,388302,52
702530,296050,52
718636,384359,52
460381,433866,52
454819,460847,52
506378,280346,52
374339,353704,52
702284,535436,52
790645,583674,52
514448,199989,52
311947,304840,52
499563,335925,52
591439,571706,52
246747,535436,52
460287,404253,52
460287,410752,52
786858,535276,52
786858,417694,52
324808,259637,52
531162,401441,52
460287,416304,52
650441,535436,52
630271,457,52
593867,669960,52
470655,468925,52
517243,518403,52
458191,425933,52
461302,403619,52
503344,443218,52
606294,535436,52
239748,4482,52
317501,401491,52
402702,535436,52
8438,269694,52
531757,475250,52
563445,19832,52
475293,535436,52
792421,309639,52
275237,649229,52
407021,477741,52
417059,396088,52
443136,535736,52
242671,1110,52
519360,493652,52
391300,286402,52
439610,433866,52
567911,535436,52
432062,512874,52
315676,281290,52
505435,508049,52
416704,406237,52
608188,511145,52
327209,335503,52
751468,14511,52
608800,304336,52
562300,698682,52
523842,506176,52
787999,441509,52
259525,438822,52
545457,388401,52
392118,500428,52
690212,802706,52
309639,313283,52
484256,419168,52
324820,12626,52
392118,419871,52
429539,396088,52
690212,644790,52
684501,505778,52
14199,281753,52
277952,4027,52
518780,504678,52
531354,508762,52
458191,404515,52
439396,499252,52
685171,438851,52
504111,537227,52
380697,597938,52
218142,234616,52
336567,318589,52
202097,480305,52
698191,451007,52
633079,307834,52
510775,736322,52
349816,335469,52
425791,410568,52
599948,502617,52
415337,283222,52
508096,291515,52
218142,279980,52
621342,308426,52
428395,492695,52
501244,505435,52
309043,16636,52
276352,279037,52
804719,648105,52
475152,285998,52
431336,454819,52
354393,440766,52
572526,533965,52
506378,543820,52
482677,499057,52
622603,428395,52
754094,535436,52
428449,622603,52
14999,335383,52
523542,622644,52
337974,338870,52
502438,501832,52
560607,677943,52
512579,618494,52
290249,210201,52
605834,511241,52
518694,370988,52
809537,543820,52
466688,483365,52
665530,1918,52
502438,478906,52
368422,9856,52
508821,311947,52
512579,641194,52
786858,496569,52
460287,349228,52
518288,518403,52
482872,379089,52
247143,3642,52
516034,531649,52
13505,287136,52
211535,339600,52
802706,506176,52
535243,269321,52
661603,535436,52
430922,522918,52
617,1355,52
335852,369,52
475293,239819,52
440334,434433,52
249629,1020,52
550535,550590,52
466877,502982,52
557126,506378,52
665669,787492,52
509982,514128,52
515857,518780,52
512734,504294,52
406952,401441,52
14243,535436,52
471502,493739,52
7637,528,52
373248,373242,52
412043,419829,52
441504,519789,52
512963,701121,52
193158,269091,52
524184,535436,52
473065,218142,52
507286,545384,52
512079,512625,52
17360,350698,52
419741,403619,52
501832,433866,52
444067,503286,52
377585,378518,52
514505,518694,52
486468,417059,52
502333,501067,52
437076,408509,52
329309,473065,52
599521,502941,52
335629,437076,52
463466,505870,52
453964,12,52
407705,500429,52
288013,326487,52
652668,434986,52
472418,449014,52
438214,237884,52
552706,455769,52
684620,537946,52
528251,535436,52
368422,221477,52
419939,411286,52
801368,535436,52
455199,621471,52
492032,426698,52
492695,511119,52
503541,482677,52
691068,440523,52
375831,402010,52
519325,535232,52
749796,473,52
613381,535436,52
621391,4923,52
504228,377769,52
196250,376209,52
385916,656,52
486560,600664,52
488302,487578,52
519786,461031,52
373025,316492,52
462989,422910,52
629778,393070,52
508315,500500,52
502438,425933,52
527115,528230,52
585995,408746,52
623918,620514,52
511655,3,52
460843,421661,52
774146,350766,52
488346,535436,52
732927,606933,52
337090,296687,52
13785,239828,52
394357,456555,52
564321,535436,52
486435,510067,52
665669,748228,52
475285,716965,51
302265,3,51
530788,535436,51
689915,601461,51
502871,16501,51
514036,385955,51
699496,535436,51
611651,488848,51
274272,439169,51
773774,247653,51
380545,14415,51
460229,405729,51
635879,816651,51
685204,226292,51
511632,428666,51
259873,535436,51
563445,527622,51
690314,388824,51
531062,403090,51
543141,535436,51
290733,508096,51
4567,14396,51
500235,461302,51
513728,448502,51
602457,533965,51
518780,405979,51
622814,296315,51
691068,535490,51
536441,355110,51
627484,535436,51
612367,401491,51
449176,421851,51
815837,405979,51
665530,15983,51
332502,487876,51
302934,281836,51
583674,508720,51
431089,408285,51
255500,403619,51
518129,8447,51
250371,535436,51
380030,384640,51
481404,608640,51
739400,738829,51
523542,363725,51
621342,245124,51
308369,309242,51
8942,539,51
438189,435510,51
277296,307834,51
481404,309242,51
386358,196045,51
307568,330807,51
368422,434822,51
783802,456675,51
574038,415745,51
242661,243300,51
439999,322602,51
485415,305490,51
317868,432474,51
612367,546690,51
292506,403619,51
423132,436566,51
508764,508824,51
375831,296687,51
691826,535436,51
407021,407704,51
618323,543820,51
481404,645767,51
694256,627302,51
482018,15268,51
338870,337974,51
529475,535436,51
462351,538388,51
582633,348773,51
17542,19387,51
440092,553423,51
448920,476246,51
560695,725417,51
440589,633981,51
435215,237020,51
518694,450425,51
363387,572375,51
368422,540412,51
528149,350139,51
719466,655936,51
524017,535436,51
460229,460229,51
786858,751857,51
425589,342717,51
396125,501701,51
191780,269694,51
771896,372840,51
296050,434340,51
501087,513471,51
441532,269519,51
526341,526270,51
455019,448380,51
205848,245017,51
7212,2689,51
403020,412582,51
784830,418296,51
4926,602,51
472931,465823,51
