,package_source,package,github_org_count,artifact_namespace,artifact_name,op_project_count,op_onchain_project_count,op_project_share,op_onchain_project_share,ratio,oso_project
72077,RUBYGEMS,trailblazer-option,24,0,0,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
73040,NPM,hyperdyperid,28,hyperdyperid,hyperdyperid,10.0,6.0,0.01567398119122257,0.017241379310344827,1.1,
73229,NPM,@cspell/dict-ruby,30,cspell,dict-ruby,10.0,6.0,0.01567398119122257,0.017241379310344827,1.1,
66100,GO,github.com/unrolled/secure,10,0,0,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
73231,NPM,@cspell/dict-lorem-ipsum,30,cspell,dict-lorem-ipsum,10.0,6.0,0.01567398119122257,0.017241379310344827,1.1,
79541,PIP,pydantic,129,0,0,45.0,27.0,0.07053291536050156,0.07758620689655173,1.1,
78856,NPM,@types/yoga-layout,105,types,yoga-layout,40.0,24.0,0.06269592476489028,0.06896551724137931,1.1,
62377,GO,github.com/gin-contrib/expvar,7,0,0,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
66108,NPM,color-parse,10,color-parse,color-parse,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
63527,NPM,@apollo/experimental-nextjs-app-support,8,apollo,experimental-nextjs-app-support,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
63987,NPM,allure-js-commons,8,allure-js-commons,allure-js-commons,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
73043,NPM,grid-index,28,grid-index,grid-index,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
73045,NPM,thingies,28,thingies,thingies,10.0,6.0,0.01567398119122257,0.017241379310344827,1.1,
73219,NPM,@cspell/dict-cpp,30,cspell,dict-cpp,10.0,6.0,0.01567398119122257,0.017241379310344827,1.1,
62345,NPM,@types/whatwg-mimetype,7,types,whatwg-mimetype,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
64061,NPM,tap-mocha-reporter,8,tap-mocha-reporter,tap-mocha-reporter,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
72029,NPM,loadjs,24,loadjs,loadjs,10.0,6.0,0.01567398119122257,0.017241379310344827,1.1,
72028,NPM,individual,24,individual,individual,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
66142,NPM,sort-order,10,sort-order,sort-order,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
73217,NPM,@cspell/dict-en_us,30,cspell,dict-en_us,10.0,6.0,0.01567398119122257,0.017241379310344827,1.1,
72412,NPM,@neynar/nodejs-sdk,25,neynar,nodejs-sdk,10.0,6.0,0.01567398119122257,0.017241379310344827,1.1,
72198,RUBYGEMS,diff-lcs,24,0,0,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
79490,NPM,@radix-ui/react-accordion,126,radix-ui,react-accordion,45.0,27.0,0.07053291536050156,0.07758620689655173,1.1,
65800,NPM,@napi-rs/snappy-linux-arm64-gnu,10,napi-rs,snappy-linux-arm64-gnu,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
65701,NPM,@web3modal/html,10,web3modal,html,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
72356,PIP,mkdocs,25,0,0,10.0,6.0,0.01567398119122257,0.017241379310344827,1.1,
72525,NPM,isbot,26,isbot,isbot,10.0,6.0,0.01567398119122257,0.017241379310344827,1.1,
79359,NPM,@prisma/engines-version,121,prisma,engines-version,50.0,30.0,0.07836990595611286,0.08620689655172414,1.1,
65360,GO,github.com/nats-io/nuid,10,0,0,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
65173,GO,github.com/envoyproxy/protoc-gen-validate,9,0,0,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
72545,RUST,wasmtime-obj,26,wasmtime-obj,wasmtime-obj,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
65848,NPM,@taquito/signer,10,taquito,signer,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
74673,NPM,gridplus-sdk,39,gridplus-sdk,gridplus-sdk,25.0,15.0,0.03918495297805643,0.04310344827586207,1.1,
65864,NPM,@bufbuild/buf,10,bufbuild,buf,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
80698,NPM,d3-delaunay,190,d3-delaunay,d3-delaunay,75.0,45.0,0.11755485893416928,0.12931034482758622,1.1,
80592,NPM,@cypress/request,180,cypress,request,75.0,45.0,0.11755485893416928,0.12931034482758622,1.1,
72360,NPM,@vue/cli-plugin-typescript,25,vue,cli-plugin-typescript,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
62798,NPM,@reown/appkit-wallet,7,reown,appkit-wallet,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
62769,NPM,@reown/appkit-utils,7,reown,appkit-utils,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
84021,NPM,async-mutex,890,async-mutex,async-mutex,315.0,189.0,0.493730407523511,0.5431034482758621,1.1,
65683,NPM,@napi-rs/snappy-android-arm64,10,napi-rs,snappy-android-arm64,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
62757,NPM,@reown/appkit-polyfills,7,reown,appkit-polyfills,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
72560,NPM,workers-og,26,workers-og,workers-og,10.0,6.0,0.01567398119122257,0.017241379310344827,1.1,
72928,NPM,contentful-management,28,contentful-management,contentful-management,10.0,6.0,0.01567398119122257,0.017241379310344827,1.1,
72927,NPM,@jsonjoy.com/base64,28,jsonjoy.com,base64,10.0,6.0,0.01567398119122257,0.017241379310344827,1.1,
73151,NPM,cspell,29,cspell,cspell,10.0,6.0,0.01567398119122257,0.017241379310344827,1.1,
65661,NPM,@napi-rs/snappy-win32-x64-msvc,10,napi-rs,snappy-win32-x64-msvc,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
79128,NPM,micromark-extension-directive,114,micromark-extension-directive,micromark-extension-directive,40.0,24.0,0.06269592476489028,0.06896551724137931,1.1,
65893,NPM,rollup-plugin-node-externals,10,rollup-plugin-node-externals,rollup-plugin-node-externals,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
65659,NPM,http_ece,10,http_ece,http_ece,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
65894,NPM,findit2,10,findit2,findit2,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
73969,NPM,ethlint,34,ethlint,ethlint,20.0,12.0,0.03134796238244514,0.034482758620689655,1.1,
63173,NPM,vitest-mock-extended,8,vitest-mock-extended,vitest-mock-extended,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
72521,GO,dario.cat/mergo,26,0,0,10.0,6.0,0.01567398119122257,0.017241379310344827,1.1,
64028,NPM,babel-plugin-react-intl,8,babel-plugin-react-intl,babel-plugin-react-intl,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
72982,NPM,@types/passport,28,types,passport,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
80649,NPM,@formatjs/icu-messageformat-parser,186,formatjs,icu-messageformat-parser,75.0,45.0,0.11755485893416928,0.12931034482758622,1.1,
80655,NPM,@formatjs/icu-skeleton-parser,186,formatjs,icu-skeleton-parser,75.0,45.0,0.11755485893416928,0.12931034482758622,1.1,
72977,NPM,babel-plugin-transform-decorators-legacy,28,babel-plugin-transform-decorators-legacy,babel-plugin-transform-decorators-legacy,10.0,6.0,0.01567398119122257,0.017241379310344827,1.1,
72985,NPM,@jsonjoy.com/json-pack,28,jsonjoy.com,json-pack,10.0,6.0,0.01567398119122257,0.017241379310344827,1.1,
62980,NPM,tsc-esm-fix,7,tsc-esm-fix,tsc-esm-fix,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
65771,NPM,@visx/vendor,10,visx,vendor,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
65777,NPM,@cucumber/html-formatter,10,cucumber,html-formatter,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
74763,NPM,@chaitanyapotti/random-id,40,chaitanyapotti,random-id,20.0,12.0,0.03134796238244514,0.034482758620689655,1.1,
73175,NPM,@mapbox/mapbox-gl-supported,29,mapbox,mapbox-gl-supported,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
63076,NPM,truffle-migrate,8,truffle-migrate,truffle-migrate,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
63854,NPM,@types/chai-almost,8,types,chai-almost,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
63086,NPM,truffle-init,8,truffle-init,truffle-init,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
72511,RUST,wasmtime-debug,26,wasmtime-debug,wasmtime-debug,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
63108,NPM,truffle-require,8,truffle-require,truffle-require,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
79330,NPM,@humanwhocodes/retry,120,humanwhocodes,retry,50.0,30.0,0.07836990595611286,0.08620689655172414,1.1,
74203,NPM,@web3-react/network-connector,36,web3-react,network-connector,20.0,12.0,0.03134796238244514,0.034482758620689655,1.1,
72460,PIP,pycryptodomex,26,0,0,10.0,6.0,0.01567398119122257,0.017241379310344827,1.1,
64094,GO,github.com/chai2010/gettext-go,8,0,0,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
65723,NPM,@opentelemetry/instrumentation-winston,10,opentelemetry,instrumentation-winston,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
80669,NPM,@formatjs/fast-memoize,187,formatjs,fast-memoize,75.0,45.0,0.11755485893416928,0.12931034482758622,1.1,
62923,NPM,@reown/appkit-common,7,reown,appkit-common,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
65785,NPM,@napi-rs/snappy-win32-ia32-msvc,10,napi-rs,snappy-win32-ia32-msvc,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
80676,NPM,jju,188,jju,jju,80.0,48.0,0.12539184952978055,0.13793103448275862,1.1,
72961,NPM,tree-dump,28,tree-dump,tree-dump,10.0,6.0,0.01567398119122257,0.017241379310344827,1.1,
63769,PIP,backports-entry-points-selectable,8,0,0,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
65716,NPM,uint32,10,uint32,uint32,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
79238,NPM,mdast-util-directive,117,mdast-util-directive,mdast-util-directive,40.0,24.0,0.06269592476489028,0.06896551724137931,1.1,
65779,NPM,@bufbuild/buf-darwin-arm64,10,bufbuild,buf-darwin-arm64,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
63703,NPM,rmdi,8,rmdi,rmdi,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
72288,NPM,hono-og,25,hono-og,hono-og,10.0,6.0,0.01567398119122257,0.017241379310344827,1.1,
72281,RUBYGEMS,google-cloud-errors,25,0,0,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
66040,NPM,@bufbuild/buf-darwin-x64,10,bufbuild,buf-darwin-x64,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
72190,RUBYGEMS,google-apis-core,24,0,0,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
66048,NPM,rollup-plugin-es3,10,rollup-plugin-es3,rollup-plugin-es3,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
66049,NPM,@napi-rs/snappy-linux-arm-gnueabihf,10,napi-rs,snappy-linux-arm-gnueabihf,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
73139,NPM,progress-webpack-plugin,29,progress-webpack-plugin,progress-webpack-plugin,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
74621,NPM,imagemin-mozjpeg,39,imagemin-mozjpeg,imagemin-mozjpeg,20.0,12.0,0.03134796238244514,0.034482758620689655,1.1,
64115,NPM,@types/react-highlight-words,8,types,react-highlight-words,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
66055,NPM,react-hotjar,10,react-hotjar,react-hotjar,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
72180,NPM,@mapbox/geojson-rewind,24,mapbox,geojson-rewind,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
74586,NPM,passport-jwt,38,passport-jwt,passport-jwt,10.0,6.0,0.01567398119122257,0.017241379310344827,1.1,
65559,NPM,@napi-rs/snappy-linux-arm64-musl,10,napi-rs,snappy-linux-arm64-musl,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
65183,PIP,retry,9,0,0,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
63690,NPM,truffle-deployer,8,truffle-deployer,truffle-deployer,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
66032,NPM,@napi-rs/snappy-win32-arm64-msvc,10,napi-rs,snappy-win32-arm64-msvc,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
66058,NPM,@types/parse-author,10,types,parse-author,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
72166,NPM,gulp-sort,24,gulp-sort,gulp-sort,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
66063,GO,github.com/nats-io/nkeys,10,0,0,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
65537,NPM,@bufbuild/buf-linux-aarch64,10,bufbuild,buf-linux-aarch64,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
65418,NPM,gatsby-remark-smartypants,10,gatsby-remark-smartypants,gatsby-remark-smartypants,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
63890,NPM,rollup-plugin-buble,8,rollup-plugin-buble,rollup-plugin-buble,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
63689,NPM,unicode-length,8,unicode-length,unicode-length,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
79673,NPM,three,135,three,three,45.0,27.0,0.07053291536050156,0.07758620689655173,1.1,
65531,NPM,@bufbuild/buf-linux-x64,10,bufbuild,buf-linux-x64,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
65528,NPM,@types/hapi__hapi,10,types,hapi__hapi,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
63666,ACTIONS,preactjs/compressed-size-action,8,0,0,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
65148,NPM,@types/react-lifecycles-compat,9,types,react-lifecycles-compat,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
65518,RUST,ws,10,ws,ws,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
72144,RUBYGEMS,google-apis-iamcredentials_v1,24,0,0,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
72728,NPM,karma-firefox-launcher,27,karma-firefox-launcher,karma-firefox-launcher,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
72203,RUBYGEMS,rspec-core,24,0,0,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
72204,RUBYGEMS,rspec-expectations,24,0,0,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
72665,RUST,wasmtime-profiling,26,wasmtime-profiling,wasmtime-profiling,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
62706,GO,github.com/manyminds/api2go,7,0,0,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
74881,RUBYGEMS,fastimage,41,0,0,10.0,6.0,0.01567398119122257,0.017241379310344827,1.1,
73146,GO,github.com/cloudflare/circl,29,0,0,10.0,6.0,0.01567398119122257,0.017241379310344827,1.1,
63206,NPM,@terra-money/wallet-provider,8,terra-money,wallet-provider,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
66163,RUST,getset,10,getset,getset,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
72600,NPM,flowbite-react,26,flowbite-react,flowbite-react,10.0,6.0,0.01567398119122257,0.017241379310344827,1.1,
65641,NPM,regexp-match-indices,10,regexp-match-indices,regexp-match-indices,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
63227,NPM,gatsby-plugin-catch-links,8,gatsby-plugin-catch-links,gatsby-plugin-catch-links,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
65613,NPM,sign-addon,10,sign-addon,sign-addon,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
74633,NPM,redux-cli-logger,39,redux-cli-logger,redux-cli-logger,20.0,12.0,0.03134796238244514,0.034482758620689655,1.1,
65609,NPM,@bufbuild/buf-win32-x64,10,bufbuild,buf-win32-x64,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
65608,ACTIONS,sigstore/cosign-installer,10,0,0,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
74271,RUBYGEMS,excon,36,0,0,10.0,6.0,0.01567398119122257,0.017241379310344827,1.1,
65973,NPM,@napi-rs/snappy-freebsd-x64,10,napi-rs,snappy-freebsd-x64,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
72256,NPM,@algolia/client-recommendation,25,algolia,client-recommendation,10.0,6.0,0.01567398119122257,0.017241379310344827,1.1,
84837,NPM,cli-cursor,1283,cli-cursor,cli-cursor,425.0,255.0,0.6661442006269592,0.7327586206896551,1.1,
72913,RUBYGEMS,rack-test,28,0,0,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
65597,NPM,@cucumber/message-streams,10,cucumber,message-streams,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
80750,NPM,liftoff,193,liftoff,liftoff,75.0,45.0,0.11755485893416928,0.12931034482758622,1.1,
63297,NPM,@reown/appkit,8,reown,appkit,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
65595,NPM,use-dark-mode,10,use-dark-mode,use-dark-mode,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
74935,PIP,s3transfer,42,0,0,10.0,6.0,0.01567398119122257,0.017241379310344827,1.1,
65594,NPM,markdown-link-extractor,10,markdown-link-extractor,markdown-link-extractor,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
72221,NPM,@walletconnect/react-native-compat,24,walletconnect,react-native-compat,10.0,6.0,0.01567398119122257,0.017241379310344827,1.1,
72663,ACTIONS,release-drafter/release-drafter,26,0,0,10.0,6.0,0.01567398119122257,0.017241379310344827,1.1,
72909,NPM,@jsonjoy.com/util,28,jsonjoy.com,util,10.0,6.0,0.01567398119122257,0.017241379310344827,1.1,
72217,PIP,mkdocs-material,24,0,0,10.0,6.0,0.01567398119122257,0.017241379310344827,1.1,
66013,NPM,remark-unwrap-images,10,remark-unwrap-images,remark-unwrap-images,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
79032,NPM,date-format,110,date-format,date-format,35.0,21.0,0.054858934169279,0.0603448275862069,1.1,
73953,NPM,stream-json,34,stream-json,stream-json,10.0,6.0,0.01567398119122257,0.017241379310344827,1.1,
71974,RUBYGEMS,artifactory,23,0,0,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
71203,NPM,@types/koa__router,21,types,koa__router,10.0,6.0,0.01567398119122257,0.017241379310344827,1.1,
66170,RUST,rustc_version_runtime,10,rustc_version_runtime,rustc_version_runtime,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
76324,NPM,gulp-uglify,56,gulp-uglify,gulp-uglify,20.0,12.0,0.03134796238244514,0.034482758620689655,1.1,
70325,NPM,storybook-dark-mode,18,storybook-dark-mode,storybook-dark-mode,10.0,6.0,0.01567398119122257,0.017241379310344827,1.1,
70330,NPM,react-native-paper,18,react-native-paper,react-native-paper,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
64831,NPM,link-check,9,link-check,link-check,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
68197,NPM,cloudinary,13,cloudinary,cloudinary,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
64835,NPM,@xhmikosr/decompress-unzip,9,xhmikosr,decompress-unzip,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
77834,NPM,corser,79,corser,corser,25.0,15.0,0.03918495297805643,0.04310344827586207,1.1,
70401,NPM,sort-desc,18,sort-desc,sort-desc,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
59949,NPM,@types/debounce-promise,6,types,debounce-promise,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
70409,NPM,rollup-plugin-livereload,18,rollup-plugin-livereload,rollup-plugin-livereload,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
60004,NPM,@types/lz-string,6,types,lz-string,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
68188,NPM,@parcel/transformer-typescript-types,13,parcel,transformer-typescript-types,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
68209,NPM,@types/yup,13,types,yup,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
68182,NPM,@stdlib/assert-is-boolean,13,stdlib,assert-is-boolean,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
68161,NPM,@reach/dropdown,13,reach,dropdown,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
70432,PIP,propcache,18,0,0,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
68142,NPM,bash-glob,13,bash-glob,bash-glob,5.0,3.0,0.007836990595611285,0.008620689655172414,1.1,
