,oso_project_name,oso_display_name,round_number,oso_generated_round_label,gitcoin_project_id,num_donors,crowd_funding_usd,match_funding_usd
142,getwalletx,WalletX | A Gasless Smart Wallet,20,GG-20 - 23,0x95c829c50b4f5cd8148deb66d89b9b881e458fbdc01d7357a262fe7bf3656e5d,687,1320.3468807942118,7556.70009546875
143,ethereum-attestation-service,Ethereum Attestation Service,22,GG-22 - 609,0x757e371e75f8803c5e9468bc487c9030cce487cb372d45bbeac085a4c5f7be04,147,215.8070021379317,7524.491471718749
144,idena-network,IDENA,20,GG-20 - 26,0xcca3989883a39e5ceac10e7a29aba47ebeb6c6e051b78ad756553e426bf060be,2281,4189.827822224375,7359.800429624999
145,ethereum-attestation-service,Ethereum Attestation Service,19,GG-19 - 0xa1d52f9b5339792651861329a046dd912761e9a9,0x94eb97247c425470175ec5573d9a21fa6dfb93ae4ce534a0d8c19842b1646e5f,2770,2165.8685462594626,7353.1551193625
146,solady-vectorized,Solady (by Vectorized),22,GG-22 - 609,0xa3817fe7f2dea260bbbec254bd464174433500969a89d3f8f227a3adca018436,142,240.15152417314675,7337.136100625
147,zktlabs,ZKT Network,20,GG-20 - 26,0x94a7fc4484fd6d993ca5681aa1722ae3864bdf54ce4c77284ecabdd32a6b7f2b,1587,2814.881337718107,7325.98084325
148,opensource-observer,Open Source Observer,22,GG-22 - 609,0x2fd12cb88cba8d832aaca4cfb55962a2adc78491132d388586b3f58afb1264e3,154,315.2908285167359,7323.9462825
149,urbanika,Urbanika,18,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,0x1f62802f88f507a0f9bcd181bf1b58dba4560910fd1a82f7ce5f6a046d5634d4,156,1154.356528918699,7261.300455609375
150,builders-garden,Fluidpay,20,GG-20 - 23,0x81905a5d4ea1db6d19ffcdee179d5d6c71b8f77cd4a2ff80c1e9cb36ebab9364,507,868.3766851086048,7238.625218320313
151,wevm,wevm,19,GG-19 - 0xa1d52f9b5339792651861329a046dd912761e9a9,0x50f3dbb23d121a397941e827ce2f10a0aea7f5cf311de6e3abcfe3847c56c405,2721,1571.0539869158865,7147.198700509375
152,protocol-guild,Protocol Guild,19,GG-19 - 0xa1d52f9b5339792651861329a046dd912761e9a9,0x58ee2f1c57f90eb5ef717e2b002a8e5cf10883a212dd70906dfcd3536f2b9c02,2361,1597.1649446628103,7121.2504115875
153,eth-limo,eth.limo,20,GG-20 - 26,0xdaf7588714a0008d7ee1fe317a87c80a6f64cb8881c016a1d87bc704eb3b115f,659,2119.72955085805,7026.692468249999
154,wannabet-cc,WannaBet,20,GG-20 - 25,0xb78e7f564763cc0ee3ab2736819cbf3f10a24f016d52f0b7a69bb1dd7e8b319e,867,3365.195431693748,7001.9413751875
155,ens-wayback-machine-blossomlabs,ENS Wayback Machine,22,GG-22 - 611,0xeec99a85aa2aa2d763ba15567ddbaa91e2a34952249eb2d4077f1e61e611cbcb,25,28.871418619004544,6971.018906468751
156,ethers-io,ethers.js,18,GG-18 - 0x222ea76664ed77d18d4416d2b2e77937b76f0a35,0xe0acd0898fada5b0a3f1a6a918858f39fdb7f8408f62a0f583afb70fe488022b,2135,3991.7281362572685,6809.33606271875
157,defieye,DeFiEye,19,GG-19 - 0xd4cc0dd193c7dc1d665ae244ce12d7fab337a008,0x8b64854386aa844a240afd173df39a7ba5b4b2d669de8349f50f5dfe66180f68,4178,7434.097421693848,6645.692523609375
158,eth-limo,eth.limo,19,GG-19 - 0xa1d52f9b5339792651861329a046dd912761e9a9,0xa7421049dfb7dcacaa3c423aaa31fbfeae4e091825a8c937423a7e3b3fd79888,2599,1442.1056633440894,6637.242327975
159,eoa-blockchain-labs,Ethereum on ARM,19,GG-19 - 0xa1d52f9b5339792651861329a046dd912761e9a9,0x429927c3a14cbe156749adb31371f385749150ac3604513b24d0ddfb6e7b8b90,2424,1361.0399134368795,6599.454819753126
160,blockscout,Blockscout,19,GG-19 - 0xa1d52f9b5339792651861329a046dd912761e9a9,0xb510aeabc101c97d8612650059a43a1b4ed1c8c86e96d61143506b3649b9f4d0,2473,1327.5294626743384,6583.035902446875
161,poapin-glory-lab,POAPin,20,GG-20 - 25,0x199fbad2a96c0358f0522507643a736c390bed4dcbd1cbbf1341fab277fdc062,2448,3722.8528782254216,6578.00799425
162,,,22,GG-22 - 609,0xf42c345d1a3ae64d5953ebf95fe1f294509df92cd4be45675db90febb70ad8f2,123,329.1536207702011,6576.323409687499
163,scopelift,ScopeLift,19,GG-19 - 0xd4cc0dd193c7dc1d665ae244ce12d7fab337a008,0x9fb5b0d0698dc64cbd3a01c5205ebc5ef609e7d20c21ce20ee2c73905a8309a0,3852,7085.750347312151,6524.013930109376
164,nicenode,NiceNode,19,GG-19 - 0xa1d52f9b5339792651861329a046dd912761e9a9,0x99b81016d61f8b9115282b1055649d4876f38619759064b783478047ca61b714,2656,1503.1445209998428,6440.005334146875
165,withtally,Tally,20,GG-20 - 25,0x4421da83922a6c3da9486abcba1fa85cbf5b853d257e2a59f73055ace24d7bc8,446,1469.2494799923234,6410.5318388125
166,clrfund,clr.fund,20,GG-20 - 27,0x20dfd9a36a5713f967bbb578fc16de3a4fd97195c929ae5819929642de17d09b,244,1106.06944830034,6389.806806250001
167,fe-ethereum,Fe,20,GG-20 - 27,0x20dfd9a36a5713f967bbb578fc16de3a4fd97195c929ae5819929642de17d09b,244,1106.06944830034,6389.806806250001
168,sourcify-ethereum,Sourcify,20,GG-20 - 27,0x20dfd9a36a5713f967bbb578fc16de3a4fd97195c929ae5819929642de17d09b,244,1106.06944830034,6389.806806250001
169,solidity-ethereum,Solidity,20,GG-20 - 27,0x20dfd9a36a5713f967bbb578fc16de3a4fd97195c929ae5819929642de17d09b,244,1106.06944830034,6389.806806250001
170,remix-ethereum,Remix Project,20,GG-20 - 27,0x20dfd9a36a5713f967bbb578fc16de3a4fd97195c929ae5819929642de17d09b,244,1106.06944830034,6389.806806250001
171,go-ethereum,geth,20,GG-20 - 27,0x20dfd9a36a5713f967bbb578fc16de3a4fd97195c929ae5819929642de17d09b,244,1106.06944830034,6389.806806250001
172,ethereum-cat-herders,Ethereum Cat Herders,20,GG-20 - 27,0x20dfd9a36a5713f967bbb578fc16de3a4fd97195c929ae5819929642de17d09b,244,1106.06944830034,6389.806806250001
173,synpress-synthexio,Synpress,22,GG-22 - 609,0x7f2586fce05d466c9fb3e509be56c02e0af6870f04209d5881c6d100534fec5d,135,460.3351419941464,6381.4738237500005
174,pairwise-general-magic,Pairwise,22,GG-22 - 608,0x93b8092b1de5cd245a6a82981afbe7105ae0719e2dfa15b68f6e8e30fd08300b,140,360.8119570904528,6213.382063125
175,,,20,GG-20 - 23,0x44f9fa38718389bc760062528c8cee39bb1301ed21c07aced112633d189ed4a1,439,744.322792786581,6118.62215796875
176,,,22,GG-22 - 608,0xf56dd3fa328f36673fd27422bf169559797919b4e8dd639b341d14127219c70a,3721,5172.424061403384,6066.8357925
177,otterscan,Otterscan,22,GG-22 - 609,0x7bd8f08d99d1dfbd44e49fc8d3adbaba5f3d6d1d94ba5ad0ff3b2ec951b5c9a1,128,253.90014006526326,6047.23184171875
178,show-karma,Karma,22,GG-22 - 608,0x706bc44d0c033d10c977ac4a6193e7838b8a795ea0d62cdb8eb0aedb5feaa70c,135,190.89513862429885,6029.375089375
179,zk-passport,Proof of passport,22,GG-22 - 610,0xe2b72e4c520b305d3693b4b0c52d8279c9648121bd3c73157549e097ffa7622f,243,465.60253988911063,5970.191313125
180,yokifinance,Yoki Finance,20,GG-20 - 25,0xdee6c892d6f2e2e53004d03f76076cdc8e134139ad7e0787b95492614fa6496f,2576,4354.269802004281,5947.051315625
181,poapin-glory-lab,POAPin,22,GG-22 - 608,0x199fbad2a96c0358f0522507643a736c390bed4dcbd1cbbf1341fab277fdc062,2245,3031.411665978667,5909.500839375
182,,,20,GG-20 - 25,0x04eceede743d19c498a90952e9903e9ee46f3dc77766bcc85d1eb9b3e7ce7a5e,1376,2398.9458945347287,5854.175451249999
183,iron-wallet,Iron Wallet,20,GG-20 - 27,0xa5a2999319acd7439c06bf6535d38a605425a012e3aec90525ab8522ec400857,96,446.1791080236435,5776.265637500001
184,ethereum-attestation-service,Ethereum Attestation Service,22,GG-22 - 608,0x0f7b32feb567e9253913d6be37e69d2867b20033f199ecf57022eb17745c9a56,175,346.2555698436918,5775.241679375
185,blocktrendtw,Blocktrendtw,18,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,0x3b6de705e7821cbc4cb1832d0e74ac1caf81bcab3b698bd8c054502438f5a373,166,1810.9691613880896,5734.184689921875
186,metagov,The Metagovernance Project,22,GG-22 - 610,0xf2ce476bc1f7c6a5388136760a4c565001ff1a556363a43759e1ed00a8018677,80,135.13701950595714,5636.249099687499
187,datonic,datonic & Gitcoin Grants Data Portal,20,GG-20 - 26,0xc3addde14b0efcb8057b6d3b2ad3630bc9aa62f49c57cf8999a92cefbd32eff3,1014,2109.74578310047,5547.310030625
188,carmineoptions,Carmine Options AMM,20,GG-20 - 25,0x9eac749d796ccde09d578e837d78862117aac02a30f9d9bfbb2bbe2bdffc6532,1054,2253.921575502529,5544.689103187499
189,otterscan,Otterscan,19,GG-19 - 0xa1d52f9b5339792651861329a046dd912761e9a9,0x0cdbfe30f8bfea9a33a297e1812c0ff146d326a3afa5832e24dc941a2e415b8f,2279,1140.3143131840432,5542.33452821875
190,,,22,GG-22 - 608,0x04eceede743d19c498a90952e9903e9ee46f3dc77766bcc85d1eb9b3e7ce7a5e,672,1273.5949321704102,5472.85888375
191,brightid,BrightID,19,GG-19 - 0xd4cc0dd193c7dc1d665ae244ce12d7fab337a008,0xe9dfc4da2e9fbcf33042b9c978322967e52985162659fa8a0627bc8573cbbb59,3429,4595.544941107855,5431.108010531249
192,idena-network,IDENA,22,GG-22 - 610,0xcca3989883a39e5ceac10e7a29aba47ebeb6c6e051b78ad756553e426bf060be,592,763.8722482996527,5387.14139828125
193,citizenwallet,Citizen Wallet,22,GG-22 - 608,0x81f32dcb2b10fa0b211a26c46174e3da92e672e4124a6eff6c843842e60df558,213,389.2748688355787,5348.789035
194,ecoland-world,ecoland-world,22,GG-22 - 611,0x455a568be64843690b179b7d32d44e7bfc53e71815e18cb699af2c5ec80c2a6e,74,187.1897350451327,5323.390749414063
195,carmineoptions,Carmine Options AMM,18,GG-18 - 0x8de918f0163b2021839a8d84954dd7e8e151326d,0xb6ef2486b7cb418acb3fd460f1c78a714d6c338eaff95b2734d79ff1cdbf867b,1849,3227.3564090629793,5304.40222
196,hvax,Event Horizon,22,GG-22 - 608,0xc102c4d1950b6c73cd589a79814dd9beac9edc6269103433b6a727d93d57213b,1685,1960.0404700932559,5275.366056875
197,,,22,GG-22 - 609,0x1249835eaab22b2d2fd7f34556a20cae9cfd902f56c54789730081e6996ed012,694,455.0351886707649,5230.9619609375
198,lighthouse-sigp,Lighthouse by Sigma Prime,20,GG-20 - 26,0xcc52492e46dbd2c54cdb936a81a470abfd16bf20f0733a8734a7da9c122cbf2d,362,1373.067722117231,5205.2234180000005
199,solarpunk-dao,$EARTH - Oss,22,GG-22 - 608,0xba1a48507d1c998eeee6bcac441efbc07538646e87aedfaf5277b9eec78c7323,118,761.247176766803,5159.38772
200,hypercerts,Hypercerts,20,GG-20 - 25,0xa87df39f52e703cab5d5c8e27eebebefc2867f34ac9aeb28097095c8fe41a839,354,991.846347549982,4992.527109500001
201,,,20,GG-20 - 26,0xc025b1a2704cca91f583adb6068a3fed5bc108011e93a9bf3096d54e88bc59d6,1055,2616.157259935637,4934.966015375
202,pairwise-general-magic,Pairwise,22,GG-22 - 608,0xaa57e092bd3351948df6efb86191e742c98016bfb02df621b86dde05880d40a1,118,323.7937568410998,4920.8379625
203,opencollective,Open Collective,22,GG-22 - 608,0x5a1d81860efda36bae09cb6cb491c922c0bc878ebada3a566184a27c688f5b81,88,246.20105362741742,4900.159654375
204,jobstash,JobStash,18,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,0x30178a91027c4ae97a5b5630d1a626245f42dcf1ce7ad503e0070db93f03514b,917,5757.453011901442,4841.86704621875
205,unlock-protocol,Unlock Protocol,20,GG-20 - 27,0x0a842cd51dc64b95bf177d1d30e138535c10d5ae743489bc6b84465ba26fbdb8,211,492.8091301927384,4830.813660875
206,idena-network,IDENA,19,GG-19 - 0xd4cc0dd193c7dc1d665ae244ce12d7fab337a008,0x4d23a7eed251126b68f95904310447f27bf49409f95185a353969e1430dfd54d,3245,4081.501865780083,4796.898367765625
207,banklessdao,Bankless DAO,20,GG-20 - 25,0xa40bea19733bd9fad64d6c9807497041f379c12d93af17a6283e2761e20917ad,470,1182.3125381535137,4795.390597375
208,eoa-blockchain-labs,Ethereum on ARM,20,GG-20 - 26,0x9d84ffdf1483554511a0fa7d1dda1b2b1fa455fddb4733121a250a6d93a300f3,328,1324.553049622039,4794.899055875
209,vu3th,VueDapp,20,GG-20 - 27,0x5103b62b44ea110b8f907fa57c2684a8a03962da5414f18dd63f680f861c57cb,683,965.5356122858357,4762.276623
210,giveth,Giveth,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0xa239387d1ac7d323f08dde2bfeb4e563f77abaaa63d23f9877dbc531a8aaef08,359,1168.2266404759139,4688.6284350625
211,lighthouse-web3,Lighthouse Storage,22,GG-22 - 609,0xb53b487d661f2efa3ddc77ce0f287d6b5e62b1e24aafda7fe8605d5fbc00e84b,723,1079.371365494524,4648.2118146875
212,,,18,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,0xbf915fd79f0253c357b156ca363e4a038eb5d8dfd2a71956dea682013c629905,126,659.6610077809055,4645.6021680156255
213,stereum-dev,Stereum - Ethereum Node Installer & Manager,19,GG-19 - 0xa1d52f9b5339792651861329a046dd912761e9a9,0xaa09ef03fe5e4d9a0aa3d49a203ea8d1d89969e19cfe8af2135ecec38f035ae0,2320,965.2324994848368,4612.225861303125
214,nicenode,NiceNode,22,GG-22 - 610,0x9f6555e5301957ed78151c648eaed30c24440ddf5e1ca5f3ddeb0ace3f3a052f,101,194.7267308888986,4607.4432859375
215,nftstorage,NFT.Storage,20,GG-20 - 26,0x1bb64e87b901e6e0f4d7877a99bc5a035ca4be1ec2517fd3f2e00337e636daf7,1382,2745.6024026960886,4588.390077125
216,beacon-chain,Beaconchain and Bitfly,18,GG-18 - 0x222ea76664ed77d18d4416d2b2e77937b76f0a35,0xfea4b1dccc14b6b2d06d08ec300222497194f0f95437d5c4de8fa2e22f552f58,1602,2983.496687974781,4508.549650218751
217,hypercerts,Hypercerts,19,GG-19 - 0xd4cc0dd193c7dc1d665ae244ce12d7fab337a008,0x20636c87f66406e917bd61ef99d029bd0dad28d271404543410f247c82d40ffc,2697,34887.063147680135,4499.906537578126
218,blobscan,Blobscan,22,GG-22 - 610,0x44a5456894e7d242e174c5f08abd0549f5bf9d5fc44fd8cc961d9cbbb74c0d6c,103,464.70525041711517,4490.2337657812495
219,show-karma,Karma,20,GG-20 - 25,0x706bc44d0c033d10c977ac4a6193e7838b8a795ea0d62cdb8eb0aedb5feaa70c,164,1156.4080780109443,4400.2187744375005
220,remix-ethereum,Remix Project,22,GG-22 - 609,0x20dfd9a36a5713f967bbb578fc16de3a4fd97195c929ae5819929642de17d09b,139,295.73391518511926,4396.70596453125
221,ethereum-cat-herders,Ethereum Cat Herders,22,GG-22 - 609,0x20dfd9a36a5713f967bbb578fc16de3a4fd97195c929ae5819929642de17d09b,139,295.73391518511926,4396.70596453125
222,fe-ethereum,Fe,22,GG-22 - 609,0x20dfd9a36a5713f967bbb578fc16de3a4fd97195c929ae5819929642de17d09b,139,295.73391518511926,4396.70596453125
223,sourcify-ethereum,Sourcify,22,GG-22 - 609,0x20dfd9a36a5713f967bbb578fc16de3a4fd97195c929ae5819929642de17d09b,139,295.73391518511926,4396.70596453125
224,clrfund,clr.fund,22,GG-22 - 609,0x20dfd9a36a5713f967bbb578fc16de3a4fd97195c929ae5819929642de17d09b,139,295.73391518511926,4396.70596453125
225,go-ethereum,geth,22,GG-22 - 609,0x20dfd9a36a5713f967bbb578fc16de3a4fd97195c929ae5819929642de17d09b,139,295.73391518511926,4396.70596453125
226,solidity-ethereum,Solidity,22,GG-22 - 609,0x20dfd9a36a5713f967bbb578fc16de3a4fd97195c929ae5819929642de17d09b,139,295.73391518511926,4396.70596453125
227,yokifinance,Yoki Finance,22,GG-22 - 608,0xdee6c892d6f2e2e53004d03f76076cdc8e134139ad7e0787b95492614fa6496f,1762,2114.2782395011163,4389.495349375
228,,,22,GG-22 - 608,0xeff81a9b1ca1db940b74d9b8876c8d8cd62f69f0f1263c28399f4a0120cacf56,528,2681.777374272817,4364.02207125
229,banklessdao,Bankless DAO,18,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,0x5abaa3c226fb15300ae09fe85e9b08886065581aef790f18e60af44f5ba24d57,214,398.0240636392009,4326.077945921875
230,treegens,Treegens,22,GG-22 - 608,0x13d905b85e4af8c8f7d0d1270fe631b0440ec9ab7cfe0c37bd45be902a86d2bc,151,342.16731241869275,4299.8893474999995
231,zkcodex,zkCodex,22,GG-22 - 608,0x15524d92e001464560374928cc41ddc573d4c1975b234d880a99441ddaa76dbd,1140,2231.8408516047057,4269.920785
232,,,18,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,0x80cd4885e00183db7333fba136ead1ab331c98fa9327956d20610e074d2c11c5,765,1990.111668517904,4177.81670671875
233,lexdao,LexDAO,18,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,0x02bbb649cae9b3141d1a783931f3f0bb76f10d54d863ff7135b55f8d4ab9e88b,110,447.89856842600057,4092.5602437031253
234,,,22,GG-22 - 610,0xf8eb666a7df2d28609bb67ec2c3646d46c44d8e5f78bc20e01a74e3ea6a6985f,80,114.89930462487973,4084.94662703125
235,nicenode,NiceNode,18,GG-18 - 0x222ea76664ed77d18d4416d2b2e77937b76f0a35,0x99b81016d61f8b9115282b1055649d4876f38619759064b783478047ca61b714,2023,3004.771816567052,4044.62383825
236,eth-wizard-stake-house,eth-wizard: An Ethereum validator installation wizard,19,GG-19 - 0xa1d52f9b5339792651861329a046dd912761e9a9,0x4ead9a89e6e36b62255601f4ef011f33a32400ba5ea5122a7c8b1ce8639a2bae,2318,905.2117891032731,4028.614345725
237,someresatguides,Somer Esat Ethereum Staking Guides (Ubuntu),19,GG-19 - 0xa1d52f9b5339792651861329a046dd912761e9a9,0x6912f9b68921b6f227dfd5b321f38a531d73fe560c6d1055c01ed1c6b00d5ee1,2290,920.8685357888571,4013.085369734375
238,opentothepublic,Open to the Public,20,GG-20 - 26,0x4461dd764ba9de1c4559972250f43ecac0e0bc9893c6629b1687177470c1aa72,599,1988.5397253843776,3984.72542475
239,blocknative,Blocknative,20,GG-20 - 27,0x1a14c192030f7ec9a872c320f1aef969730980f893cc94d836d37954862a8658,193,422.90580870211124,3978.73965725
240,ethernaut-openzeppelin,The Ethernaut,19,GG-19 - 0xa1d52f9b5339792651861329a046dd912761e9a9,0x7507e5f241448df7b113d48c85ef7c4a11a909a616776d96fcca6befe0affdd5,2086,930.2932359209467,3972.2580619625
241,openzeppelin,OpenZeppelin,19,GG-19 - 0xa1d52f9b5339792651861329a046dd912761e9a9,0x7507e5f241448df7b113d48c85ef7c4a11a909a616776d96fcca6befe0affdd5,2086,930.2932359209467,3972.2580619625
242,eea-oasis,Baseline Protocol,18,GG-18 - 0x222ea76664ed77d18d4416d2b2e77937b76f0a35,0x9f8d75e7d8ed9328784e6dad56ed0d1fad1417831a16b7e5e417b43eeca511c4,2083,3070.0361893486697,3970.4433108125004
243,carmineoptions,Carmine Options AMM,19,GG-19 - 0xd4cc0dd193c7dc1d665ae244ce12d7fab337a008,0xb6ef2486b7cb418acb3fd460f1c78a714d6c338eaff95b2734d79ff1cdbf867b,2433,4206.9354081531055,3958.95713259375
244,tor-project,The Tor Project,19,GG-19 - 0xd4cc0dd193c7dc1d665ae244ce12d7fab337a008,0xb0d63ba8283a36f79ab6751ea4e941584bcb3d70b2939d35b237272f173b9ca4,1897,3692.7406892736653,3932.9403280624997
245,glo-foundation,Glo Dollar,20,GG-20 - 25,0x11ad5b43ed18ff7a1f2d06140e6c664c79e74c99815c71381ffc96ff8fb7f37e,177,611.6183127887134,3901.0859033125
246,,,18,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,0xbac939134dcb13b61a5d417f994a575417c11b78cd2b48551ef1995912f4759e,159,544.9123644445535,3865.2930153125
247,candide-labs,Candide Labs,19,GG-19 - 0xa1d52f9b5339792651861329a046dd912761e9a9,0x6ebed815eef2ae11dd17e86ec396d6c081f5271f1a5163b85ce804e70bc4860e,2247,837.5778725658067,3827.497607734375
248,mosaicfun,Mosaic,20,GG-20 - 23,0x69b4fd57beee161f0c06aaecb464b61da2115af104ea8f8867e4981b423f313a,63,138.46197023259538,3801.0197485546873
249,bankless-africa,Bankless-Africa,18,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,0xd87efcca365c8d54b67f79f420e780357f4c04d99dc46c826ded0b5304df7554,133,507.4247851864202,3798.037916921875
250,useweb3,useWeb3,20,GG-20 - 27,0x51e6a19e11caa5b107e61215a94d646a1d6209e0ecb4b9c4507e568040401142,114,339.10694517567754,3797.6701903750004
251,zk-passport,Proof of passport,20,GG-20 - 26,0xe2b72e4c520b305d3693b4b0c52d8279c9648121bd3c73157549e097ffa7622f,787,2184.686165318075,3729.432440875
252,someresatguides,Somer Esat Ethereum Staking Guides (Ubuntu),22,GG-22 - 610,0xe963cc73082e9c00d1c45921f4c1bb3568c6d485b5f115e38193267025eb6b75,76,378.33476989652263,3729.4210748437504
253,jellycuts,RoutineHub Web3 Services,20,GG-20 - 27,0xe80c011513c354bb3bec640feeb29104712c2bd20d172b6caac4aa52115efa4a,198,1744.7165965077002,3728.53457575
254,tapexyz,tapexyz,19,GG-19 - 0xd4cc0dd193c7dc1d665ae244ce12d7fab337a008,0x0f1d31d427400106f3d2958225dd235ae60b6a7572fb5155201b723e1ae79632,2854,4022.2874942538315,3707.5947749687502
255,,,18,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,0x50f7ca3dfa2359dc2fd5b42fe2a8c43c9306f1880bfb6fbd5e1c4dc26cd1a5c4,417,734.7129453852285,3685.2793690625
256,breadchaincoop,BreadchainCoop,20,GG-20 - 23,0x1eb6bbad0896e16d57cca476cb0a37f0adf1dede385378d8f65224a09bc8fa51,73,241.2315280127159,3613.670150585938
257,tonspay,Tonspay,20,GG-20 - 25,0xe2c43384610aa737a111228f7f3cf745ecea1563ce5bd5d3c6f9bc9c30614df7,843,1436.2086256035764,3525.6876515000004
258,lodestar-chainsafe,Lodestar,22,GG-22 - 610,0x62b3b673127e9511afdb47e7f0ef3f0bbc944ebf8492a88f5ed1ee9a4bfe14f2,54,129.8215530088637,3524.37935671875
259,,,18,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,0xb04c6afb542c6ed2857bf13a669610dce53d2c12fa6552ffcb1f1027190d1854,126,3926.926235208961,3511.76621559375
260,flow-state-coop,Flow State (Streaming Quadratic Funding),20,GG-20 - 25,0x6e16ed35e9c46115e7fb5ba2bbe83f7d35f330b16af66410e7025951ae9a7b82,219,1581.7618269698514,3497.2256930625
261,,,18,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,0x43cb6da816b75e1bbbf8ad51cb2b29bee78f36a915901311430041da3758885c,149,471.9844762849134,3478.263675875
262,hedgey-finance,Hedgey Finance,22,GG-22 - 608,0xd6ce11daba43daa4e26082b6a2fd57bb2562ec1c90956ad88eb83f308ac47dda,482,629.5674813208857,3437.094433125
263,trueblocks,TrueBlocks,19,GG-19 - 0xa1d52f9b5339792651861329a046dd912761e9a9,0xfb5b07f162ab081bf8608d275e9d595a331e0b36b2e445a9a67a2baad6195444,2197,735.3204011707444,3379.27716421875
264,pentaclexyz,Pentacle,20,GG-20 - 27,0x265eef16b4e1b9ce05e7a89fb9fe3d9c8ecf465822fdfeb4b8393dd2a6bc4a30,58,343.1717286147177,3327.48815325
265,,,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0xfe6ac43ff9c290fc49b9201fc7858549e531a079b534db3f9365f6423d2ec2bd,1169,2086.4086347622797,3311.5389582968746
266,candide-labs,Candide Labs,18,GG-18 - 0x222ea76664ed77d18d4416d2b2e77937b76f0a35,0x6ebed815eef2ae11dd17e86ec396d6c081f5271f1a5163b85ce804e70bc4860e,1628,2289.180224926211,3302.6202202187496
267,citizenwallet,Citizen Wallet,20,GG-20 - 25,0xc57237a698896ba65d831aabc8a6201517c67ad3b69f6f0c31c44c7d4f86b275,386,688.2785912716718,3297.6923844374996
268,iron-wallet,Iron Wallet,19,GG-19 - 0xd4cc0dd193c7dc1d665ae244ce12d7fab337a008,0x90e7218af40ac970b76c7faa142ba0510e642058d57f3206a4af21052ff8e881,2093,2625.464771581581,3288.92435128125
269,,,18,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,0xf9669f304fb5afab4c7e2d2fe6c14a40bb831a708845204b41f6f0fd9c4bfce4,130,837.5525241343748,3280.4986839531252
270,kleo-network,Kleo Network,20,GG-20 - 25,0xdebe9bea1a91ec5a5e4b59102cb8ae56012d1c65211307ec57889954c6d835ff,665,1357.3247183261556,3272.5260211875
271,orbitdb,OrbitDB,20,GG-20 - 27,0xb41886ba1efb90342778b99e54257c26a58a723ac6820b1578a359824452044f,90,344.29306528035613,3241.592389625
272,opscientia,OpSci,19,GG-19 - 0xd4cc0dd193c7dc1d665ae244ce12d7fab337a008,0xb75838608c70abd1dd916c7db56678a4fe398983cc8e8de9f3e8ae14eeef009a,1715,2486.37743197917,3235.0895788281246
273,,,18,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,0xd3bd2111f80027d538cc252a13afacad8eb0b1565a58d0655eda3b718b88e767,533,682.7161676609794,3231.494969140625
274,web3-gpt,W3GPT,20,GG-20 - 27,0x4a960782a3b8681844dfecd31dee6fcbbb06028493240b524e8fa1dab18b2b64,180,1469.1652081590146,3228.4237011249998
275,charmverse,CharmVerse,22,GG-22 - 608,0x271d16ec14433ccff66237a1d6d35a866174139e14112122da6e2f66b39d5acc,85,113.41544429707574,3219.8223550000002
276,zkp2p,ZKP2P Fiat On Ramp,20,GG-20 - 25,0xb7f0a657dc2950ef2656224e7355e1d2481436c8608399d2da739749daf5d9ab,205,877.4303174308088,3212.306509125
277,plume-sig,PLUME: Pseudonymously Linked Unique Message Entities,19,GG-19 - 0xa1d52f9b5339792651861329a046dd912761e9a9,0x9cf538295b69125db2e7036df4bee5d9f40ce2966577064a1af58f60985d98a4,2214,683.360780223656,3190.579607284375
278,kleo-network,Kleo Network,19,GG-19 - 0xd4cc0dd193c7dc1d665ae244ce12d7fab337a008,0xf07ea04701c275aba07e6a0ac4d89155d0cf9233a779df3fa5999ead1883f1e1,2171,2596.9382362198958,3149.8345116718747
