project_id,project_name,applicant_type,applicant_address,applicant_ens,award_result,median_amount_result,ballot_result,quorum_result,included_in_ballots,included_in_lists,lists_min_amount,lists_quartile_1_amount,lists_median_amount,lists_quartile_3_amount,lists_max_amount,funding_reported_total,funding_reported_usd,funding_reported_op,vc_funding,has_token,impact_category
0x6e9bdfc93cdba878fa63c1cff9c4b6ad4f84dd5374475b9c612d9b5718ea5a53,Mac Budkowski,INDIVIDUAL,0x3e6c23CdAa52B1B6621dBb30c367d16ace21F760,macbudkowski.eth,0,15000,14,false,14,1,70312,,70312,,70312,1774,1774,0,,,DEVELOPER_ECOSYSTEM
0x3c44fe46a0a6e885a87fb828f1f2a4f7053cb5075cab92476b0df3d08f7fe64b,The Optimism Superchain Roundup,PROJECT,0x8D535b97111A4EF2dE51cb7bc5d0D4B95DF1A9A5,,0,12500,14,false,14,3,10000,10000,20879,23546,23546,0,0,0,,,END_USER_EXPERIENCE_AND_ADOPTION
0x1d7420159a7ae784669c6d675dd4f88acaeda9ab56d762347797b19c6422e319,Crypto Fundraising,PROJECT,0xF80a109643E78Bf60A34110530d2a5fe0b414996,,0,10000,14,false,14,2,11630,11630,29775.065,47920.13,47920.13,0,0,0,,,END_USER_EXPERIENCE_AND_ADOPTION
0x70b69055f61045ae4ea36c1078a413f7d32a237c052b78047efbf8c38fe44652,Web3Native,PROJECT,0x353cd262B60F821f602DC72e8E938cBC26A2B116,,0,21324,14,false,14,3,8442,8442,22648,46523,46523,0,0,0,,,DEVELOPER_ECOSYSTEM|END_USER_EXPERIENCE_AND_ADOPTION|OP_STACK
0xbc5e56099c6de4d39fcd36d44db1331a819281956214a50218245864c9d18ec4,Woosh,PROJECT,0x3B2d493a88D97D26BE518c8048778d155831462B,hypergood.eth,0,50000,14,false,14,1,52174,,52174,,52174,25000,25000,0,,,END_USER_EXPERIENCE_AND_ADOPTION
0xf87b7f797e8df50d31171f12138cb6980a9c0bf2c19f846fbcf44ccdbd440062,arabianhorses,INDIVIDUAL,0xf23F9C10D1559885dABEE67c59c4554E6152697b,oguzthestoic.eth,0,12500,14,false,14,2,10000,10000,28960.065,47920.13,47920.13,75,75,0,,,DEVELOPER_ECOSYSTEM|END_USER_EXPERIENCE_AND_ADOPTION|OP_STACK
0x271a5f83a4a79b1e0e65dedef46a10e22fe6ec6b8c5a9828546182026d4c6067,Thank Optimism | by ThriveCoin,PROJECT,0x055D602C940b3cd7A158df0FD600C75744C9690e,,0,22954.5,14,false,14,2,22648,22648,22954.5,23261,23261,40500,0,30000,,,END_USER_EXPERIENCE_AND_ADOPTION
0x74bb2fd6c1dacf0d3556a80af369e620df5ee6f348a8435b0b977064c79bc50d,EIP Fun,PROJECT,0xEe972E35311F65e6fD8F6ea7228Bf388B53e1D4a,eipfun.eth,0,7500,14,false,14,1,1983,,1983,,1983,27500,27500,0,,,DEVELOPER_ECOSYSTEM
0x77bc669a940c76bd014eb7649f3970ec2fb8479de6167016a92bff163df6ac86,Gajesh Naik,INDIVIDUAL,0xe2f6659e0209C3f79132AbDEB95abEBa0f1f672F,,0,7849.5,14,false,14,2,680,680,14198.5,27717,27717,0,0,0,,,DEVELOPER_ECOSYSTEM|END_USER_EXPERIENCE_AND_ADOPTION
0xe237610298218749548a170de7784f05fbfc33497558142eb76d366e5f3aafe1,Vue Dapp,PROJECT,0x96A4715280c3Dac3F3093d51aA278aA5eb60ffDE,chenjohnson.eth,0,65995.5,14,false,14,1,75000,,75000,,75000,812,812,0,,,DEVELOPER_ECOSYSTEM
0xe0e818d0ad170d8c2e66fbb83372463dffa9b19937a3b7b368a4adf307ffd193,AyohTunde,INDIVIDUAL,0xbA8D6600F02CD4Abd93eC63Eb99463a18aC75004,ayohtunde.eth,0,5000,13,false,13,2,1839,1839,17369.5,32900,32900,0,0,0,0,false,END_USER_EXPERIENCE_AND_ADOPTION
0xa5a8c932998fe9a2bd783bc249eb714e4c318e961b16f5fc4880224c0c915ed9,Mike-Alphaday,PROJECT,0x4C67a8bA135012B7ab124A323E08448a673bb8Dc,lazycake.eth,0,50000,13,false,13,3,11902,11902,75000,105989,105989,1,1,0,,,END_USER_EXPERIENCE_AND_ADOPTION
0xbe242c7f7734a53649ee419283e72ff164020d8ab6b42656e7393d9db8915094,Base Punk,PROJECT,0xD688B5ed29Ab77b39884BabD1930213BF7805CD1,punkscan.eth,0,15000,13,false,13,3,18873,18873,28000,140911,140911,2200,2200,0,,,END_USER_EXPERIENCE_AND_ADOPTION
0xdd13ea4a8294edb99dd6c59c65c5c15eae76e12ca23fdbe8d3141f3adb18198d,BlockchainOAU,PROJECT,0xd05d9Fd4c48d2aa9E284AF2b501F714f65a5D5D8,,0,10000,13,false,13,2,16884,16884,16898.5,16913,16913,0,0,0,,,DEVELOPER_ECOSYSTEM|END_USER_EXPERIENCE_AND_ADOPTION
0x53b27d6f1094914fd15913484f1330a1186f0479f796e173acebe3fe72ce3300,IntoTheBlock Optimism Analytics,PROJECT,0x3f9125a7FDF7F379b9fD6d03931E8057fA7a5a06,,0,38336,13,false,13,3,33397,33397,45000,71880.2,71880.2,0,0,0,,,END_USER_EXPERIENCE_AND_ADOPTION
0xb44ac303c0dcb238771f0c33978f5ae49635c364e68089886bdca1d7b1233e7a,ARPA Randcast,PROJECT,0xDD1Ce2d72b2FdCCB2D10D3D04D5ca2Ba81E39aD3,,0,20777,13,false,13,2,20060,20060,47530,75000,75000,0,0,0,,,DEVELOPER_ECOSYSTEM
0x0121ef4e9b7106ceaccdbb3196e12b5767386ae7647642ef791f88e233fa1528,Optiland Quests,PROJECT,0xa6028b948dea97B7Fb0E472e19c9D4E160ed2902,,0,10000,13,false,13,1,16913,,16913,,16913,27000,0,20000,0,false,END_USER_EXPERIENCE_AND_ADOPTION
0x65eb997409c4507e265482ba4c355fa87a936d326a45bacc0b3f815477dff588,Refi Phangan,PROJECT,0xa8258ED271BB9be9d7E16c5818E45eF6F2577d92,,0,10000,13,false,13,3,10000,10000,23880,55433,55433,0,0,0,,,END_USER_EXPERIENCE_AND_ADOPTION
0x03a6b6d06964fe9fe43aba6058e2369640a18fb38bf650c587184cd16015fb70,dForce,PROJECT,0x83A771769D1A344deED9Ea24aB58071e9Db2D90A,,0,42000,13,false,13,2,50000,50000,92500,135000,135000,675000,0,500000,1500000,false,END_USER_EXPERIENCE_AND_ADOPTION
0x8c7bfa1af3e8e0a16c688a3304b534cdc1926b27841623ea3b1990775b09a0fb,monaditar,INDIVIDUAL,0x1213252504D3939623FC345cbbAf1Bdf42E6393F,,0,21289,13,false,13,2,27717,27717,28343,28969,28969,0,0,0,,,OP_STACK
0x31fa3f2b3ab4221bb89dd64e864339a6c59ab6658d91860e239e2491f4bb2435,ERC1155 Bridge,PROJECT,0xBE2Aa441CBa8EBB9a42B8321513014e9a010EFd9,,0,34755,12,false,12,2,25000,25000,87500,150000,150000,0,0,0,,,DEVELOPER_ECOSYSTEM|OP_STACK
0x5cc8dc85d40909999a55201f90c714b334cc502f013209497a271934e604b9d0,ACryptoS,PROJECT,0xCcCCbE5B70E7Ba9dE405C480f9f8Cd6bA835aDEC,,0,33010,12,false,12,4,6998,19009,38513,65503,85000,0,0,0,,,END_USER_EXPERIENCE_AND_ADOPTION
0x5fb9f9c499ef4e96440e5d9623068c8f7f10a3ed601c73628eb2e216f53338b9,Apetimism Launchpad,PROJECT,0xF0974C239B7d08b7240b690B69EC3dD8aE783EFC,,0,10000,12,false,12,1,28000,,28000,,28000,20888.8115,2300,13769.49,,,DEVELOPER_ECOSYSTEM|END_USER_EXPERIENCE_AND_ADOPTION|OP_STACK
0x63addd88cadccd8bdb353b81606bc7125714a9742fddd16db19ba48e6840b5e1,Sinjun,INDIVIDUAL,0x6F3924E9158c74D344BF578a251Bcc2ef41F8F50,,0,7888.5,12,false,12,2,23806,23806,31776,39746,39746,0,0,0,,,DEVELOPER_ECOSYSTEM|END_USER_EXPERIENCE_AND_ADOPTION
0x1215eeadfd5b7c57a9ce545fcdf5128c91678f102e898260b4c7011fd77c6a7d,OP Friday Twitter Thread Translation Contest,PROJECT,0x5F4BCCcb5C2CBB01c619F5CFED555466e31679b6,delegate.chomtana.eth,0,7500,12,false,12,2,20376,20376,21777.5,23179,23179,0,0,0,,,END_USER_EXPERIENCE_AND_ADOPTION
0xbc143f0bb65bd6355dbda961519e124721b88349b53ff73c699ae785a8d60411,Client Side Proofs,PROJECT,0x20Cd91b4Ca4bC98a9df47E5CC5432dCc35a2FEDa,5p0rt5beard.eth,0,37255,12,false,12,3,6676,6676,100000,163297,163297,0,0,0,,,DEVELOPER_ECOSYSTEM
0x807db7b398630dba09cdaeff7949ad3abcfbccaaa900aa2900ab59b8c10dd26f,Layer2News,PROJECT,0xdef45E63561DdED007fB7a406F3E5490CBB48eA6,defifan.eth,0,16500,12,false,12,2,23564,23564,27441.5,31319,31319,1,1,0,,,END_USER_EXPERIENCE_AND_ADOPTION
0xda20b9456d60e3929ec03e830ebc028b1bc734bb84b7ddec3f510fdf244bcd85,Thumbs Up,INDIVIDUAL,0x4d85e4F760fb58E380f02657AE5Aafb8bd010601,thumbsup.eth,0,7500,12,false,12,0,,,,,,978.318,0,724.68,,,END_USER_EXPERIENCE_AND_ADOPTION|OP_STACK
0xe4023251b0538517567388cdd107415b505169fca86081402f62cda741fb7f7e,banterlytics,INDIVIDUAL,0x18cCC241CcE98a67564E367eBc1F1f0e692E3188,banterlytics.kongz.eth,0,9274,12,false,12,2,1039,1039,13715,26391,26391,0,0,0,,,DEVELOPER_ECOSYSTEM|END_USER_EXPERIENCE_AND_ADOPTION
0xf02abe0a28342d032f03ea868bdba3b2c5eb81d40ca3ba5f8f781786febef7f7,UNWA,PROJECT,0x763d7679dEaAA655ba4A940B3a1E4E308076B3CB,,0,15000,12,false,12,2,9436,9436,27381.5,45327,45327,0,0,0,,,DEVELOPER_ECOSYSTEM|END_USER_EXPERIENCE_AND_ADOPTION
0xd07ed285925f927fef7e65c2ab60ca781d5697707e3de58becdd3f29091e5278,QuantumFair,PROJECT,0xD91F2101c396f4123fC3caB6276511653F4A43Ce,,0,5750,12,false,12,2,4247,4247,24985,45723,45723,0,0,0,,,END_USER_EXPERIENCE_AND_ADOPTION
0x55b066faef9778562ef6b74addcd11c169bfa05d4d2b00fa56ab3d003a5246d9,Bress,PROJECT,0x629898596DC5f16c31aF69382AB7985654332e78,,0,29884,12,false,12,2,34768,34768,38120,41472,41472,0,0,0,,,END_USER_EXPERIENCE_AND_ADOPTION
0x704e1ae65341be6d169ba16441f8fd7089da05c54ac709671afca0d1a459fee1,Chaineye,PROJECT,0xdA2B9efEd0018e521845D96924832e28d2E56437,,0,10000,12,false,12,1,75000,,75000,,75000,7668.000000000001,0,5680,,,END_USER_EXPERIENCE_AND_ADOPTION
0x759e6f42422f5e660ce8359097c72c9598219be2fe5eada718100e53dd9866cf,Crew,PROJECT,0x2271fe6D76ab94352eF826d97445048Bd8C4d45F,weird3.eth,0,5300,12,false,12,2,496,496,10248,20000,20000,0,0,0,,,END_USER_EXPERIENCE_AND_ADOPTION
0xc76784fc7db684faae15967f8494991615dbc9149b371f2efc9afa9956e25097,DevRel Uni,PROJECT,0xE231408d7B3AEdf18fc6127Fa09538cD489c8C33,,0,5000,12,false,12,2,996,996,4719,8442,8442,0,0,0,,,DEVELOPER_ECOSYSTEM|END_USER_EXPERIENCE_AND_ADOPTION
0x6565449e46eba1283b32efd00d98c22aa9c43ccfb2edc7c79747e311a04284c9,Mirror Curator DAO,PROJECT,0xd35C826BF2bEd9a6a448A184026199B500D60514,0xmcdao.eth,0,14497,12,false,12,3,10000,10000,14497,55433,55433,40000,40000,0,,,END_USER_EXPERIENCE_AND_ADOPTION
0xc0b7848433e5918db316a4f3735252a60c15be0ca6d9da79a2a2d65b65e19b57,ghostlinkz,INDIVIDUAL,0x05FF7cC8B490B38898744037f951F3247673C2ed,ghostlinkz.eth,0,5000,11,false,11,2,5000,5000,15000,25000,25000,0,0,0,,,END_USER_EXPERIENCE_AND_ADOPTION
0x43fe522287123a1ec1cd4b0ea4f346db3d9ed4cf8ade3f011bfda15cdbc0a80d,Stable.fish,PROJECT,0x62d51Fa08B15411D9429133aE5F224abf3867729,stablefish.eth,0,25000,11,false,11,3,6998,6998,30670,51701,51701,0,0,0,,,END_USER_EXPERIENCE_AND_ADOPTION|OP_STACK
0x6f1af6989066fa803d16c46cd1f055b28af0ddd0e081abf2207b67704e7c8d93,Unruggable Names,PROJECT,0x8b1f85a93Ac6E4F62695Ea8EF2410d248605FEff,premm.eth,0,20000,11,false,11,2,32518,32518,35132,37746,37746,77000,36500,30000,,,OP_STACK
0x6eb944b672b1cf8e4c2e46e756f58ef62620cd76ba5909f93a0a17a0a9e09992,Nodies DLB,PROJECT,0x24372Ba79203e2c68bB7615032A172E3DAed6991,,0,7500,12,false,11,2,1607,1607,50803.5,100000,100000,1,1,0,,,DEVELOPER_ECOSYSTEM|OP_STACK
0x7e980b829cf896bc976e773dd743294a767ab097af1185a270ebb9e8f5899b9b,Picodes,INDIVIDUAL,0x34Eb88EAD486A09CAcD8DaBe013682Dc5F1DC41D,,0,28969,11,false,11,2,27717,27717,28343,28969,28969,0,0,0,,,DEVELOPER_ECOSYSTEM
0xc6cbf9c5e892a9fdbdf109e6bfab5af0c1b584bcd2d6c40d677549942c315df5,r72.fi,INDIVIDUAL,0x25030765Ba9c22D96094B7E67793A189259Ce38D,,0,10000,11,false,11,1,42307,,42307,,42307,1,1,0,,,DEVELOPER_ECOSYSTEM|END_USER_EXPERIENCE_AND_ADOPTION
0x82426eab338a4383b2ab55d94d41ffd46770a1f5f217f0c3fa81fbb5a0964dc4,sunce86,INDIVIDUAL,0xFA20426E6eE6072b0cC2049038c9E021d2010EB0,,0,20000,11,false,11,2,16652,16652,39507,62362,62362,0,0,0,,,DEVELOPER_ECOSYSTEM
0x904fafc79d5a1e200399edc47fbe95e69530075f8a699866ff7ccbd3f5567cb7,zenbit.eth,PROJECT,0xeCB4C1245665e8A1F43826355aaB0Dd6bF336e05,zenbit.eth,0,10000,11,false,11,1,999,,999,,999,45288.41,45288.41,0,,,DEVELOPER_ECOSYSTEM|END_USER_EXPERIENCE_AND_ADOPTION
0x8950355a1dd8ddcbd9acc926563e980bc6df7b41358a6ba6fa58822f235baedb,Grappa Finance,PROJECT,0x386f6B908640d9f394EF37bC1b8c3a4018fa3dB1,antonwithgin.eth,0,15000,11,false,11,2,50000,50000,67500,85000,85000,0,0,0,,,END_USER_EXPERIENCE_AND_ADOPTION
0x319c241769c8f63909963052be4e3cec10249bf7782f57aa005c71481b177545,The Open X Project,PROJECT,0xb4a16728A270c0A9d57521926FBfb52dA28fb28D,smerdyakov.eth,0,28000,10,false,10,3,9436,9436,28000,97554,97554,7500,7500,0,,,END_USER_EXPERIENCE_AND_ADOPTION
0x4f5288babc44fe1d53d8a322b5fc674d916b7edd40715052d566929667b2efab,Joe,INDIVIDUAL,0xCC692D6E11268B40A1E3C58e3D86Fc4CAAb9b77a,jringenberg.eth,0,3924.5,10,false,10,1,50389,,50389,,50389,0,0,0,,,END_USER_EXPERIENCE_AND_ADOPTION
0x7eaa955f8d0bb913dc3169511a75e72f758c7e6661632b20cc0035a338255e04,The Rug,PROJECT,0x38C2e1A4Db953E666b6dfc6B354804cEa7738dDf,zeromass.eth,0,19500,10,false,10,2,23546,23546,32652.5,41759,41759,16020.6,12300,2756,,,END_USER_EXPERIENCE_AND_ADOPTION
0xf52b29dee6155d61885345fc646a2e4de3258a9a51ff96f056ce2dcae02ae530,Bio.xyz,PROJECT,0xdF5D63B80D939Dedeb9C84B45B1D14A17c97802D,nootropicsdao.eth,0,29247.5,10,false,10,3,30000,30000,36243,44437,44437,0,0,0,,,END_USER_EXPERIENCE_AND_ADOPTION
0xd61045d17bdd1312b455d49bcaf58eab5f8eca9825d145aabc848507cd692d82,Pods,PROJECT,0x050549F8c196Bf1bcC293172746c847fD4D77d9d,pods.eth,0,14000,10,false,10,0,,,,,,760,760,0,5600000,false,END_USER_EXPERIENCE_AND_ADOPTION
0xec28a8a5e5c37b7ed2633d2618df0b3c2ff0e3b1ffbdd401d317a90b5c884b9a,BunnyAI,PROJECT,0xAA371e26742290063d92F0Bd7197aC2D8d3aC4f1,ezhong.eth,0,27553.5,10,false,10,1,37982,,37982,,37982,5500,5500,0,,,DEVELOPER_ECOSYSTEM|END_USER_EXPERIENCE_AND_ADOPTION
0xb5b8a7a121a175d70136e0509cdb1ad0fd66b30dc10c955a5717cecc9e8b1961,Proofivy,PROJECT,0x38189D98110A395A1366F1c95875f81fD458a6C3,,0,15582,10,false,10,1,15582,,15582,,15582,0,0,0,,,END_USER_EXPERIENCE_AND_ADOPTION
0x7fcb54a60df19932aed931a67527d0c78c82d8d90870d946c49fe5c429a48925,Decentraclasses,PROJECT,0x72FdC25331Cd34579c5Dd8DbbABe0a38cdCcb97F,,0,30000,10,false,10,2,23806,23806,38400,52994,52994,1700,1700,0,,,DEVELOPER_ECOSYSTEM|END_USER_EXPERIENCE_AND_ADOPTION
0x7b855bce8c0fbab5e05de3891f1cdf733af9f00e06b8fc7c7742bb4fb93774d4,Onchain Reads,PROJECT,0xCf7ecA52dE76E72e562ADddb513CeF4c609f1fd2,matallo.eth,0,15000,10,false,10,1,75000,,75000,,75000,1600,1600,0,,,END_USER_EXPERIENCE_AND_ADOPTION
0x1eeb37b64c871d9e9988756d714dadd6cd645edb0f185389f2139d561df9e079,Defigourmet,PROJECT,0xe08d3d0334aB089DAaF0C620989959Ba5d4aA04C,defigourmet.eth,0,542,9,false,9,2,542,542,14129.5,27717,27717,0,0,0,,,END_USER_EXPERIENCE_AND_ADOPTION
0x4cd6a82325cb804aaa19bbc8a3900e4cfc7c9e1f8ab014a9e6318488bf6dd35f,simple8720,INDIVIDUAL,0x770d6DC750d50c6a1E237f9a6F0fA75acF7546aC,ta-ra.eth,0,1500,9,false,9,0,,,,,,5670,0,4200,,,DEVELOPER_ECOSYSTEM
0x9074d96ab8e27fd5e8086fdbde349932d2c69c70da18dd38e25acacba394b5c0,herocast,PROJECT,0x6d9fFaede2c6CD9bb48becE230ad589e0E0D981c,hellno.eth,0,15000,9,false,9,1,25000,,25000,,25000,2350,2350,0,,,END_USER_EXPERIENCE_AND_ADOPTION
0x61c8643cde34638a2c02c2672fe49f60bd5076527811573e0cc6cabb15cf29e0,Hope: A Curated AI Assistant for the Optimism Ecosystem,PROJECT,0x954E128f3e3d85ba3aDaFB9d53e7c060833e2Bb0,adamdawson.eth,0,2000,9,false,9,1,993,,993,,993,0,0,0,,,DEVELOPER_ECOSYSTEM|END_USER_EXPERIENCE_AND_ADOPTION|OP_STACK
0xaf653d363546b960d5b49fed59d46b5449441ec1d46b4a2b51e2164298666e42,API3 DAO ,PROJECT,0x579D7a028634b9d95f3382AC2A20C9F5Bcc99976,,0,10000,9,false,9,1,35000,,35000,,35000,0,0,0,,,OP_STACK
0x79d8e9c58f9727a6381824e67e5b540c1d6b17ab5270d3f7af49d521fbbd28a1,Ivan on Tech,INDIVIDUAL,0x62B111073bE30e7CE242F238A95EB05255542b6E,,0,3777,9,false,9,0,,,,,,0,0,0,,,DEVELOPER_ECOSYSTEM|END_USER_EXPERIENCE_AND_ADOPTION|OP_STACK
0x94cd29637ae8c90214e1e4953feb4f5d3052c41c2dcf5c39d33a585c25c5cca7,jaxcoder,INDIVIDUAL,0xA4ca1b15fE81F57cb2d3f686c7B13309906cd37B,jaxcodes.eth,0,8326,9,false,9,2,8326,8326,78998,149670,149670,40000,40000,0,,,DEVELOPER_ECOSYSTEM|END_USER_EXPERIENCE_AND_ADOPTION
0xae493e2a90529953b1fe3bc0e8232042935112e1b7a6ffad6a762b84b80e341b,Coinbold,PROJECT,0x9C8cc9735005A7424eBF868105fCC93adf6073b0,,0,10000,9,false,9,2,5000,5000,8391,11782,11782,0,0,0,,,END_USER_EXPERIENCE_AND_ADOPTION
0x6e8a118fd384d47958f5a7773569de37463645011edb43193202c749f1e27ca5,Apetimism,PROJECT,0x16ac527d938c36Caec5A6b0665ef7b456C22f7D2,,0,5000,9,false,9,2,18873,18873,20276,21679,21679,0,0,0,,,END_USER_EXPERIENCE_AND_ADOPTION
0x28f3a89844dd7eda7d26a4dcd32231900665f2300aebeb2c717f066a232572e5,AsymmetricDefi,INDIVIDUAL,0x3c8fc549798C48Cd4EdC1786bef85D3a50f15C10,,0,1039,9,false,9,2,1039,1039,13715,26391,26391,5000,5000,0,,,END_USER_EXPERIENCE_AND_ADOPTION
0xcd17447eb2b8a5332630662c3bcf6a4da4ad8213c643621536d40655340c7f84,VMEX Finance,PROJECT,0x3f42b02e699388c668b5B5d6E694C6623Ef82B4d,,0,28000,9,false,9,2,28000,28000,51500,75000,75000,0,0,0,,,END_USER_EXPERIENCE_AND_ADOPTION
0x0013d2c9abbc3047014a3815916ae8159058186379175c4613b1d00cbbb39864,Validato,PROJECT,0xd3Cc6DeaA7B9C09E99DB64ca35D6D06179812C67,61425.eth,0,5000,9,false,9,2,8442,8442,10457,12472,12472,0,0,0,,,DEVELOPER_ECOSYSTEM|END_USER_EXPERIENCE_AND_ADOPTION
0x3192905c60d595504b29dcbea66d0ab0fa07cf37eccd422726a2f87287f720b3,Seedle,PROJECT,0x764c676FeAcb0766D43F7F66287ca63cae7a6A64,,0,10000,9,false,9,2,692,692,37846,75000,75000,15000,15000,0,,,END_USER_EXPERIENCE_AND_ADOPTION
0xe87b160ad7b2d7a9e13982760509cf6bb1467ce6ea19626fe4970280cdefb6e8,Verso,PROJECT,0xE9335f48cFA1f0a55E376dd306BAE6dD2f6Cdb96,,0,20000,9,false,9,1,104348,,104348,,104348,0,0,0,,,END_USER_EXPERIENCE_AND_ADOPTION
0xa9f33a56aa40586c814f40717d2a50abc26ec56ce17f978e788abf6d05d19525,Eternal Garden: ORIGINS,PROJECT,0xe43c5133f66f58FE5Ac8f9000AAE020Fbb9B0f85,tkxyz.eth,0,10000,9,false,9,2,10839,10839,19574.5,28310,28310,11000,11000,0,,,DEVELOPER_ECOSYSTEM|END_USER_EXPERIENCE_AND_ADOPTION
0xe3ed647a584d9ba739324fa51e1d5810bf2db62570cb7491cc0c63eac8a44e4a,markg85,INDIVIDUAL,0xF03214714ddc99856eB9301D2c945195974064da,,0,24978,9,false,9,2,24978,24978,49906.5,74835,74835,0,0,0,,,DEVELOPER_ECOSYSTEM|END_USER_EXPERIENCE_AND_ADOPTION
0xc9eea786d0f4a0dedcf3c4bbb8998a516997b8f2f39c5096e30f455beedab862,Admiano,INDIVIDUAL,0xc8111c2689d866A88291811cb5b0B31665F08350,,0,5750,8,false,8,1,70312,,70312,,70312,0,0,0,,,END_USER_EXPERIENCE_AND_ADOPTION
0x7840d1178ec3b4c6fa6fcef1ab16acdb40522b824806d2f6bed7a62519f251cc,Merkly,PROJECT,0x3469F853c6522DE54Ce839Dd245724e56EF25859,,0,41330.5,8,false,8,1,50000,,50000,,50000,0,0,0,,,END_USER_EXPERIENCE_AND_ADOPTION
0xd440298214a506f4b23470fc38c664f016b6c801924a2bec2a85f8df5713d1f2,OpTracker,PROJECT,0x5820b2D47397888adb34158B60164f661739FbB0,,0,19973.5,8,false,8,1,24945,,24945,,24945,0,0,0,,,DEVELOPER_ECOSYSTEM|END_USER_EXPERIENCE_AND_ADOPTION
0xa838bacd4b72cce9d99f0489ad48c64ea9ad2b0c5b90c55075f8c5aec4a5bb6d,Travenesia,INDIVIDUAL,0xA49CEE842116A89299A721D831BCf0511E8F6A15,aethernity.eth,0,3500,8,false,8,2,467,467,11073,21679,21679,12004,12004,0,,,END_USER_EXPERIENCE_AND_ADOPTION
0xc9cf6f0c8f011f5935524d823da0ae4b50447ce084165692b931ef131c28403b,Paul Burg,INDIVIDUAL,0x50418699cB44BfDa9c9afc9B7a0b0d244d8927D2,paulburg.eth,0,3388.5,8,false,8,2,3000,3000,21350,39700,39700,0,0,0,,,END_USER_EXPERIENCE_AND_ADOPTION
0x867da355e07b879b745bbc8ab27dba3b2a3d6fea30c7b30bcaa5d552a089b709,Squirtle0x,PROJECT,0x4644A9Afe25B01405B9099c32FBf123F919d4838,squirt11e.eth,0,1638.5,8,false,8,1,1500,,1500,,1500,0,0,0,,,DEVELOPER_ECOSYSTEM|END_USER_EXPERIENCE_AND_ADOPTION
0x4c9226d7a48438ede6eecf93bd511d547a85bf5e4e846a0733e2c1d7214fd48e,Ospace Project,PROJECT,0x941D8Cd7378432Bc4952bA0Dcc9e120C18C92975,,0,3250,8,false,8,2,32518,32518,35132,37746,37746,0,0,0,,,END_USER_EXPERIENCE_AND_ADOPTION
0x2048682adffcfd98f2b36de8721e68269dca7d4e7b1d73002c3f2fb2566e5c90,OptimismGuru,PROJECT,0x3745c2468ab08e2038689f508C78d682864Aa72b,,0,4500,8,false,8,2,11782,11782,26770.5,41759,41759,2894.4,0,2144,,,END_USER_EXPERIENCE_AND_ADOPTION|OP_STACK
0x1d31165ae1b07462d311c0be2fa7cd90bf6fcdf1bf86756a633598c3e9e5199b,Raiden,INDIVIDUAL,0xBdB14cfFC78B901299Dc878adD11273C621fF5B8,,0,14350,8,false,8,2,33304,33304,47833,62362,62362,0,0,0,,,DEVELOPER_ECOSYSTEM
0x2356a899e6a3b44ae87b63f06bfc7ab385031ae5f84553b91a79809b1f42b954,Fugu Works,PROJECT,0xd3cedfC7b4cd9b5aa63AAFcD0287C85fBFc188aB,,0,50746.5,8,false,8,1,81493,,81493,,81493,0,0,0,,,END_USER_EXPERIENCE_AND_ADOPTION
0x636d999fedb8bb3b3973646e85e30a63e2861700bd98a2d8125c791e7d541937,CompareNodes,PROJECT,0x4Cf6031eDE6431D323AE5aA6eB1651B81B693Fc5,,0,31162,8,false,8,1,31162,,31162,,31162,0,0,0,,,DEVELOPER_ECOSYSTEM
0xeb6a80070c1f94ee5bd855e4703d92bb41b44796b866c26c3be72bb74656a290,EVM.Finance,PROJECT,0xF705b9ba1908cA505537F309B08E6949C1b8f31F,,0,20680,7,false,7,2,20680,20680,27836,34992,34992,0,0,0,,,END_USER_EXPERIENCE_AND_ADOPTION
0xf66b0bbe50377edf2155266196156712722bd53ee9e2a1368b094de071484147,Kristoph Galland,INDIVIDUAL,0xb3397A6FeEdff2b9fCe9Ca1086CB1Bdd617c16Bf,kristoph.eth,0,5000,7,false,7,1,50389,,50389,,50389,1651,1651,0,,,END_USER_EXPERIENCE_AND_ADOPTION
0x0f58770e28eee769f12903e9f1a7bb057fbe07869e5f026d30e1d06458a55105,Onchain Media Enthusiast,PROJECT,0xFF0c6EC0130575e51e9B7173F1E095f188e3d524,onvessel.eth,0,10000,7,false,7,2,22509,22509,65451,108393,108393,512.63,512.63,0,,,END_USER_EXPERIENCE_AND_ADOPTION
0x10afb8ffbeca9342d21e4bf30fc5ee6180de4c2e044cc8cd106ce0eb8fc7cfc7,Onchain Postcard,PROJECT,0xB491c205a8663c1678C30e7d18d60844Dba62440,0xunholy.eth,0,1777,7,false,7,2,928,928,19172.5,37417,37417,0,0,0,,,END_USER_EXPERIENCE_AND_ADOPTION
0xaeae1f24e9c99641e8670196d5bd50e3d19d2eb13f527cc7a8c7ee9e9fc87d33,Optimism AI,PROJECT,0x6087470D55109Fc34802A50a01982b9d0C0B8668,asharib.eth,0,5000,7,false,7,1,12696,,12696,,12696,0,0,0,,,DEVELOPER_ECOSYSTEM|END_USER_EXPERIENCE_AND_ADOPTION
0x6eea26d2a2688f111f327806c65629f56802de7bc1078cd7618887ebf4006486,Blue Norva,PROJECT,0xb1c290787c03142E4696B67dA31606e2482a6559,,0,10000,7,false,7,2,16692,16692,34473.5,52255,52255,0,0,0,,true,END_USER_EXPERIENCE_AND_ADOPTION
