package_name,dependency_github_url,package_source,min_version,max_version
deps-sort,https://github.com/substack/deps-sort,NPM,0.0.0,2.0.1
dequal,https://github.com/lukeed/dequal,NPM,0.0.0,2.0.3
derive-valtio,https://github.com/valtiojs/derive-valtio,NPM,0.0.0,0.2.0
des.js,https://github.com/indutny/des.js,NPM,1.0.0,1.1.0
destr,https://github.com/unjs/destr,NPM,1.2.0,2.0.5
destroy,https://github.com/stream-utils/destroy,NPM,1.0.3,1.2.0
detect-browser,https://github.com/damonoehlman/detect-browser,NPM,1.0.0,5.3.0
detect-file,https://github.com/doowb/detect-file,NPM,0.1.0,1.0.0
detect-indent,https://github.com/sindresorhus/detect-indent,NPM,0.1.0,7.0.1
detect-libc,https://github.com/lovell/detect-libc,NPM,0.0.1,2.0.4
detect-newline,https://github.com/sindresorhus/detect-newline,NPM,0.1.0,4.0.1
detect-node,https://github.com/iliakan/detect-node,NPM,1.0.0,2.1.0
detect-node-es,https://github.com/thekashey/detect-node,NPM,1.0.0,1.1.0
detect-package-manager,https://github.com/egoist/detect-package-manager,NPM,1.0.0,3.0.2
detect-port,https://github.com/node-modules/detect-port,NPM,1.0.6,2.1.0
detective,https://github.com/browserify/detective,NPM,4.6.0,5.2.1
devlop,https://github.com/wooorm/devlop,NPM,1.0.0,1.1.0
devtools-protocol,https://github.com/chromedevtools/devtools-protocol,NPM,0.0.112233,0.0.1457408
dezalgo,https://github.com/npm/dezalgo,NPM,1.0.0,1.0.4
didyoumean,https://github.com/dcporter/didyoumean.js,NPM,1.1.0,1.2.2
diff,https://github.com/kpdecker/jsdiff,NPM,1.0.0,8.0.0
diff-match-patch,https://github.com/jackub/diff-match-patch,NPM,1.0.1,1.0.5
diff-sequences,https://github.com/jestjs/jest,NPM,0.0.0,30.0.0-alpha.7
diff3,https://github.com/axosoft/diff3,NPM,0.0.1,0.0.4
diffie-hellman,https://github.com/crypto-browserify/diffie-hellman,NPM,3.0.0,5.0.3
difflib,https://github.com/qiao/difflib.js,NPM,0.1.0,0.2.4
dijkstrajs,https://github.com/tcort/dijkstrajs,NPM,0.0.0,1.0.3
dir-compare,https://github.com/gliviu/dir-compare,NPM,0.0.1,5.0.0
dir-glob,https://github.com/kevva/dir-glob,NPM,1.0.0,3.0.1
direction,https://github.com/wooorm/direction,NPM,0.0.1,2.0.1
directory-tree,https://github.com/mihneadb/node-directory-tree,NPM,0.1.0,3.5.2
dmg-builder,https://github.com/electron-userland/electron-builder,NPM,1.0.0,26.0.15
dmg-license,https://github.com/argv-minus-one/dmg-license,NPM,0.1.1,1.0.11
dns-equal,https://github.com/watson/dns-equal,NPM,1.0.0,1.0.0
dns-over-http-resolver,https://github.com/vasco-santos/dns-over-http-resolver,NPM,1.0.0,3.0.14
dns-packet,https://github.com/mafintosh/dns-packet,NPM,1.0.0,5.6.1
doctrine,https://github.com/eslint/doctrine,NPM,0.7.0,3.0.0
document-register-element,https://github.com/webreflection/document-register-element,NPM,0.0.1,1.14.10
dom-accessibility-api,https://github.com/eps1lon/dom-accessibility-api,NPM,0.0.1,0.7.0
dom-helpers,https://github.com/react-bootstrap/dom-helpers,NPM,5.1.4,5.2.1
dom-serialize,https://github.com/webmodules/dom-serialize,NPM,1.1.0,2.2.1
dom-serializer,https://github.com/cheeriojs/dom-serializer,NPM,1.4.0,2.0.0
dom-walk,https://github.com/raynos/dom-walk,NPM,0.0.1,0.1.2
domain-browser,https://github.com/bevry/domain-browser,NPM,1.0.0,5.7.0
domelementtype,https://github.com/fb55/domelementtype,NPM,1.0.0,2.3.0
domhandler,https://github.com/fb55/domhandler,NPM,1.0.0,5.0.3
dompurify,https://github.com/cure53/dompurify,NPM,0.4.0,3.2.5
domutils,https://github.com/fb55/domutils,NPM,1.0.0,3.2.2
dot-case,https://github.com/blakeembrey/change-case,NPM,3.0.0,4.0.0
dot-prop,https://github.com/sindresorhus/dot-prop,NPM,1.0.0,9.0.0
dotenv,https://github.com/motdotla/dotenv,NPM,1.0.0,16.5.0
dotenv-cli,https://github.com/entropitor/dotenv-cli,NPM,2.0.0,8.0.0
dotenv-expand,https://github.com/motdotla/dotenv-expand,NPM,0.1.0,12.0.2
dotignore,https://github.com/bmeck/dotignore,NPM,0.0.1,0.1.2
dset,https://github.com/lukeed/dset,NPM,0.0.0,3.1.4
dunder-proto,https://github.com/es-shims/dunder-proto,NPM,1.0.0,1.0.1
duplexer,https://github.com/raynos/duplexer,NPM,0.0.1,0.1.2
duplexer2,https://github.com/deoxxa/duplexer2,NPM,0.0.1,0.1.4
duplexer3,https://github.com/sindresorhus/duplexer3,NPM,0.1.5,1.0.0
duplexify,https://github.com/mafintosh/duplexify,NPM,1.0.0,4.1.3
each-props,https://github.com/gulpjs/each-props,NPM,2.0.0,3.0.0
eastasianwidth,https://github.com/komagata/eastasianwidth,NPM,0.0.1,0.3.0
easy-table,https://github.com/eldargab/easy-table,NPM,0.0.1,1.2.0
ecc-jsbn,https://github.com/quartzjer/ecc-jsbn,NPM,0.0.1,0.2.0
ecdsa-sig-formatter,https://github.com/brightspace/node-ecdsa-sig-formatter,NPM,1.0.0,1.0.11
editor,https://github.com/substack/node-editor,NPM,0.0.0,1.0.0
editorconfig,https://github.com/editorconfig/editorconfig-core-js,NPM,0.11.0,2.0.1
ee-first,https://github.com/jonathanong/ee-first,NPM,1.0.0,1.1.1
eip55,https://github.com/cryptocoinjs/eip55,NPM,1.0.0,2.1.1
ejs,https://github.com/mde/ejs,NPM,0.0.1,3.1.10
electron,https://github.com/electron/electron,NPM,1.6.14,37.0.0-alpha.3
electron-builder,https://github.com/electron-userland/electron-builder,NPM,3.0.0,26.0.15
electron-devtools-installer,https://github.com/marshallofsound/electron-devtools-installer,NPM,1.0.0,4.0.0
electron-packager,https://github.com/electron-userland/electron-packager,NPM,6.0.0,14.0.2
electron-publish,https://github.com/electron-userland/electron-builder,NPM,13.10.0,26.0.13
electron-squirrel-startup,https://github.com/mongodb-js/electron-squirrel-startup,NPM,0.1.1,1.0.1
electron-to-chromium,https://github.com/kilian/electron-to-chromium,NPM,1.0.0,1.5.152
electron-updater,https://github.com/electron-userland/electron-builder,NPM,1.1.0,6.6.4
elkjs,https://github.com/kieler/elkjs,NPM,0.7.0,0.10.0
elliptic,https://github.com/indutny/elliptic,NPM,0.1.0,6.6.1
email-addresses,https://github.com/jackbearheart/email-addresses,NPM,3.0.1,5.0.0
embedme,https://github.com/zakhenry/embedme,NPM,1.0.0,1.22.1
emittery,https://github.com/sindresorhus/emittery,NPM,0.1.0,1.1.0
emoji-regex,https://github.com/mathiasbynens/emoji-regex,NPM,1.0.0,10.4.0
emoji-regex-xs,https://github.com/slevithan/emoji-regex-xs,NPM,1.0.0,2.0.1
emojilib,https://github.com/muan/emojilib,NPM,0.0.4,4.0.2
emojis-list,https://github.com/kikobeats/emojis-list,NPM,1.0.0,3.0.0
enabled,https://github.com/3rd-eden/enabled,NPM,1.0.1,2.0.0
encode-utf8,https://github.com/linusu/encode-utf8,NPM,1.0.0,2.0.0
encodeurl,https://github.com/pillarjs/encodeurl,NPM,1.0.0,2.0.0
encoding,https://github.com/andris9/encoding,NPM,0.1.1,0.1.13
encoding-sniffer,https://github.com/fb55/encoding-sniffer,NPM,0.0.0,0.2.0
end-of-stream,https://github.com/mafintosh/end-of-stream,NPM,0.1.0,1.4.4
enhanced-resolve,https://github.com/webpack/enhanced-resolve,NPM,0.2.0,5.18.1
enquirer,https://github.com/enquirer/enquirer,NPM,0.1.2,2.4.1
ent,https://github.com/ljharb/ent,NPM,0.0.8,2.2.2
entities,https://github.com/fb55/entities,NPM,1.1.2,6.0.0
env-paths,https://github.com/sindresorhus/env-paths,NPM,0.1.0,3.0.0
env-var,https://github.com/evanshortiss/env-var,NPM,2.0.0,8.0.0-beta.0
envfile,https://github.com/bevry/envfile,NPM,1.0.0,7.1.0
envinfo,https://github.com/tabrindle/envinfo,NPM,1.0.0,7.14.0
environment,https://github.com/sindresorhus/environment,NPM,1.0.0,1.1.0
err-code,https://github.com/indigounited/js-err-code,NPM,1.0.0,3.0.1
errno,https://github.com/rvagg/node-errno,NPM,0.0.1,1.0.0
error-ex,https://github.com/qix-/node-error-ex,NPM,0.1.0,1.3.2
error-stack-parser,https://github.com/stacktracejs/error-stack-parser,NPM,0.1.0,3.0.0
es-abstract,https://github.com/ljharb/es-abstract,NPM,1.0.0,1.23.9
es-define-property,https://github.com/ljharb/es-define-property,NPM,1.0.0,1.0.1
es-errors,https://github.com/ljharb/es-errors,NPM,1.0.0,1.3.0
es-get-iterator,https://github.com/ljharb/es-get-iterator,NPM,1.0.0,1.1.3
es-module-lexer,https://github.com/guybedford/es-module-lexer,NPM,0.1.0,1.7.0
es-object-atoms,https://github.com/ljharb/es-object-atoms,NPM,1.0.0,1.1.1
es-set-tostringtag,https://github.com/es-shims/es-set-tostringtag,NPM,1.0.0,2.1.0
es-shim-unscopables,https://github.com/ljharb/es-shim-unscopables,NPM,1.0.0,1.1.0
es-to-primitive,https://github.com/ljharb/es-to-primitive,NPM,1.0.0,1.3.0
es-toolkit,https://github.com/toss/es-toolkit,NPM,0.0.1-dev.20,1.37.2
es5-ext,https://github.com/medikoo/es5-ext,NPM,0.1.0,0.10.64
es6-error,https://github.com/bjyoungblood/es6-error,NPM,1.0.0,4.1.1
es6-iterator,https://github.com/medikoo/es6-iterator,NPM,0.0.0,2.0.3
es6-promise,https://github.com/stefanpenner/es6-promise,NPM,3.3.0,4.2.8
es6-promisify,https://github.com/mikehall314/es6-promisify,NPM,7.0.0,7.0.0
es6-symbol,https://github.com/medikoo/es6-symbol,NPM,0.0.0,3.1.4
es6-weak-map,https://github.com/medikoo/es6-weak-map,NPM,0.0.0,2.0.3
esast-util-from-estree,https://github.com/syntax-tree/esast-util-from-estree,NPM,1.0.0,2.0.0
esast-util-from-js,https://github.com/syntax-tree/esast-util-from-js,NPM,1.0.0,2.0.1
esbuild,https://github.com/evanw/esbuild,NPM,0.0.0,0.25.3
esbuild-wasm,https://github.com/evanw/esbuild,NPM,0.0.1,0.25.3
escalade,https://github.com/lukeed/escalade,NPM,0.0.0,3.2.0
escape-html,https://github.com/component/escape-html,NPM,0.0.1,1.0.3
escape-string-regexp,https://github.com/sindresorhus/escape-string-regexp,NPM,1.0.0,5.0.0
escodegen,https://github.com/estools/escodegen,NPM,1.4.2,2.1.0
eslint,https://github.com/eslint/eslint,NPM,0.3.0,9.26.0
eslint-compat-utils,https://github.com/ota-meshi/eslint-compat-utils,NPM,0.0.2,0.6.5
eslint-config-next,https://github.com/vercel/next.js,NPM,10.2.1-canary.2,15.4.0-canary.31
eslint-config-prettier,https://github.com/prettier/eslint-config-prettier,NPM,1.4.1,10.1.5
eslint-config-standard,https://github.com/feross/eslint-config-standard,NPM,1.0.0,11.0.0-beta.0
eslint-config-standard-with-typescript,https://github.com/standard/eslint-config-standard-with-typescript,NPM,8.0.0,43.0.0
eslint-doc-generator,https://github.com/bmish/eslint-doc-generator,NPM,0.1.0,2.1.2
eslint-import-resolver-node,https://github.com/import-js/eslint-plugin-import,NPM,0.3.5,0.3.9
eslint-import-resolver-typescript,https://github.com/import-js/eslint-import-resolver-typescript,NPM,3.1.2,4.3.4
eslint-module-utils,https://github.com/import-js/eslint-plugin-import,NPM,2.6.2,2.12.0
eslint-plugin-es,https://github.com/mysticatea/eslint-plugin-es,NPM,0.0.0,4.1.0
eslint-plugin-es-x,https://github.com/eslint-community/eslint-plugin-es-x,NPM,5.4.0,8.6.2
eslint-plugin-eslint-plugin,https://github.com/eslint-community/eslint-plugin-eslint-plugin,NPM,5.0.7,6.4.0
eslint-plugin-import,https://github.com/benmosher/eslint-plugin-import,NPM,0.3.0,2.23.4
eslint-plugin-jsx-a11y,https://github.com/jsx-eslint/eslint-plugin-jsx-a11y,NPM,0.0.1,6.10.2
eslint-plugin-mocha,https://github.com/lo1tuma/eslint-plugin-mocha,NPM,0.1.0,11.0.0
eslint-plugin-n,https://github.com/eslint-community/eslint-plugin-n,NPM,15.5.1,17.18.0
eslint-plugin-no-only-tests,https://github.com/levibuzolic/no-only-tests,NPM,1.0.0,3.3.0
eslint-plugin-node,https://github.com/mysticatea/eslint-plugin-node,NPM,0.0.0,11.1.0
eslint-plugin-prettier,https://github.com/prettier/eslint-plugin-prettier,NPM,1.0.0,5.4.0
eslint-plugin-promise,https://github.com/eslint-community/eslint-plugin-promise,NPM,6.1.0,7.2.1
eslint-plugin-react,https://github.com/yannickcr/eslint-plugin-react,NPM,1.0.0,7.29.4
eslint-plugin-react-hooks,https://github.com/facebook/react,NPM,0.0.0-375616788,6.1.0-canary-f7396427-20250501
eslint-plugin-react-refresh,https://github.com/arnaudbarre/eslint-plugin-react-refresh,NPM,0.1.0,0.4.20
eslint-plugin-standard,https://github.com/standard/eslint-plugin-standard,NPM,4.0.0,5.0.0
eslint-scope,https://github.com/eslint/js,NPM,8.1.0,8.3.0
eslint-utils,https://github.com/mysticatea/eslint-utils,NPM,0.0.0,3.0.0
eslint-visitor-keys,https://github.com/eslint/js,NPM,4.1.0,4.2.0
esm,https://github.com/standard-things/esm,NPM,1.0.0,3.2.25
esniff,https://github.com/medikoo/esniff,NPM,0.0.0,2.0.1
espree,https://github.com/eslint/espree,NPM,1.2.2,10.1.0
esprima,https://github.com/jquery/esprima,NPM,2.0.0,4.0.1
esquery,https://github.com/estools/esquery,NPM,1.2.0,1.6.0
esrecurse,https://github.com/estools/esrecurse,NPM,1.0.0,4.3.0
estimo,https://github.com/mbalabash/estimo,NPM,0.1.3,3.0.3
estraverse,https://github.com/estools/estraverse,NPM,1.9.0,5.3.0
estree-is-member-expression,https://github.com/goto-bus-stop/estree-is-member-expression,NPM,1.0.0,1.0.0
estree-util-attach-comments,https://github.com/syntax-tree/estree-util-attach-comments,NPM,2.0.1,3.0.0
estree-util-build-jsx,https://github.com/syntax-tree/estree-util-build-jsx,NPM,2.1.0,3.0.1
estree-util-is-identifier-name,https://github.com/syntax-tree/estree-util-is-identifier-name,NPM,2.0.1,3.0.0
estree-util-scope,https://github.com/syntax-tree/estree-util-scope,NPM,1.0.0,1.0.0
estree-util-to-js,https://github.com/syntax-tree/estree-util-to-js,NPM,1.0.0,2.0.0
estree-util-value-to-estree,https://github.com/remcohaszing/estree-util-value-to-estree,NPM,1.0.0,3.4.0
estree-util-visit,https://github.com/syntax-tree/estree-util-visit,NPM,1.0.0,2.0.0
estree-walker,https://github.com/rich-harris/estree-walker,NPM,0.1.0,3.0.3
esutils,https://github.com/estools/esutils,NPM,2.0.0,2.0.3
etag,https://github.com/jshttp/etag,NPM,1.0.1,1.8.1
eth-ens-namehash,https://github.com/danfinlay/eth-ens-namehash,NPM,2.0.2,2.0.8
eth-gas-reporter,https://github.com/cgewecke/eth-gas-reporter,NPM,0.0.2,0.2.27
eth-lib,https://github.com/maiavictor/eth-lib,NPM,0.1.0,0.2.8
ethereum-bloom-filters,https://github.com/joshstevens19/ethereum-bloom-filters,NPM,1.0.0,1.2.0
ethereum-cryptography,https://github.com/ethereum/js-ethereum-cryptography,NPM,0.0.7,3.2.0
ethereum-ens,https://github.com/arachnid/ensjs,NPM,0.1.0,0.8.0
ethereum-waffle,https://github.com/ethworks/waffle,NPM,0.1.1,4.0.10
ethereumjs-abi,https://github.com/axic/ethereumjs-abi,NPM,0.1.0,0.6.8
ethereumjs-util,https://github.com/ethereumjs/ethereumjs-monorepo,NPM,7.1.0,7.1.5
ethers,https://github.com/ethers-io/ethers.js,NPM,4.0.0-beta.0,6.14.0
ethjs-abi,https://github.com/ethjs/ethjs-abi,NPM,0.2.1,0.2.1
ethjs-unit,https://github.com/ethjs/ethjs-unit,NPM,0.0.2,0.1.6
ethjs-util,https://github.com/ethjs/ethjs-util,NPM,0.0.4,0.1.6
eval,https://github.com/pierrec/node-eval,NPM,0.0.1,0.1.8
event-emitter,https://github.com/medikoo/event-emitter,NPM,0.1.0,0.3.5
event-target-shim,https://github.com/mysticatea/event-target-shim,NPM,0.0.1,6.0.2
eventemitter3,https://github.com/primus/eventemitter3,NPM,0.1.6,5.0.1
events,https://github.com/gozala/events,NPM,0.1.0,3.3.0
eventsource,https://github.com/eventsource/eventsource,NPM,0.2.3,3.0.7
evp_bytestokey,https://github.com/crypto-browserify/evp_bytestokey,NPM,1.0.0,1.0.3
execa,https://github.com/sindresorhus/execa,NPM,0.1.0,9.5.3
execr,https://github.com/tsu-complete/node-execr,NPM,1.0.0,1.0.1
exit,https://github.com/cowboy/node-exit,NPM,0.1.0,0.1.2
exorcist,https://github.com/thlorenz/exorcist,NPM,0.1.0,2.0.0
expand-brackets,https://github.com/micromatch/expand-brackets,NPM,3.0.0,4.0.0
expand-range,https://github.com/jonschlinkert/expand-range,NPM,0.1.0,2.0.2
expand-template,https://github.com/ralphtheninja/expand-template,NPM,1.0.0,2.0.3
expand-tilde,https://github.com/jonschlinkert/expand-tilde,NPM,1.0.0,2.0.2
expect,https://github.com/jestjs/jest,NPM,29.6.3,30.0.0-alpha.7
exports-loader,https://github.com/webpack-contrib/exports-loader,NPM,0.1.0,5.0.0
express,https://github.com/expressjs/express,NPM,0.14.0,5.1.0
express-fileupload,https://github.com/richardgirges/express-fileupload,NPM,0.0.1,1.5.1
express-openapi-validator,https://github.com/cdimascio/express-openapi-validator,NPM,0.2.32-beta,6.0.0-alpha.9
express-session,https://github.com/expressjs/session,NPM,1.0.0,1.18.1
express-ws,https://github.com/henningm/express-ws,NPM,0.0.0,5.0.2
ext,https://github.com/medikoo/es5-ext,NPM,0.6.1,1.7.0
extend,https://github.com/justmoon/node-extend,NPM,1.0.0,3.0.2
extend-shallow,https://github.com/jonschlinkert/extend-shallow,NPM,0.1.0,3.0.2
extendable-error,https://github.com/vilic/extendable-error,NPM,0.1.0,0.1.7
external-editor,https://github.com/mrkmg/node-external-editor,NPM,1.0.1,3.1.0
extglob,https://github.com/micromatch/extglob,NPM,2.0.0,3.0.0
extract-files,https://github.com/jaydenseric/extract-files,NPM,1.0.0,13.0.0
extract-zip,https://github.com/maxogden/extract-zip,NPM,1.0.0,2.0.1
extsprintf,https://github.com/davepacheco/node-extsprintf,NPM,1.0.0,1.4.1
fancy-log,https://github.com/gulpjs/fancy-log,NPM,1.3.3,2.0.0
fast-async,https://github.com/matatbread/fast-async,NPM,1.0.0,7.0.6
fast-check,https://github.com/dubzzz/fast-check,NPM,0.0.1,4.1.1
fast-content-type-parse,https://github.com/fastify/fast-content-type-parse,NPM,0.0.1,3.0.0
fast-copy,https://github.com/planttheidea/fast-copy,NPM,1.0.0,3.0.2
fast-decode-uri-component,https://github.com/delvedor/fast-decode-uri-component,NPM,1.0.0,1.0.1
fast-deep-equal,https://github.com/epoberezkin/fast-deep-equal,NPM,0.0.1,3.1.3
fast-diff,https://github.com/jhchen/fast-diff,NPM,1.0.0,1.3.0
fast-fifo,https://github.com/mafintosh/fast-fifo,NPM,1.0.0,1.3.2
fast-glob,https://github.com/mrmlnc/fast-glob,NPM,1.0.0,3.3.3
fast-json-stable-stringify,https://github.com/epoberezkin/fast-json-stable-stringify,NPM,1.0.2,2.1.0
fast-json-stringify,https://github.com/fastify/fast-json-stringify,NPM,1.1.0,6.0.1
fast-levenshtein,https://github.com/hiddentao/fast-levenshtein,NPM,1.0.0,3.0.0
fast-querystring,https://github.com/anonrig/fast-querystring,NPM,0.1.0,1.1.2
fast-redact,https://github.com/davidmarkclements/fast-redact,NPM,1.0.0,3.5.0
fast-safe-stringify,https://github.com/davidmarkclements/fast-safe-stringify,NPM,1.0.0,2.1.1
fast-text-encoding,https://github.com/samthor/fast-text-encoding,NPM,0.0.0-empty,1.0.6
fast-uri,https://github.com/fastify/fast-uri,NPM,0.0.1,3.0.6
fast-url-parser,https://github.com/petkaantonov/urlparser,NPM,1.0.0,1.1.3
fastest-levenshtein,https://github.com/ka-weihe/fastest-levenshtein,NPM,1.0.0,1.0.16
fastfile,https://github.com/iden3/fastfile,NPM,0.0.1,0.0.20
fastify,https://github.com/fastify/fastify,NPM,0.14.1,5.3.2
fastify-plugin,https://github.com/fastify/fastify-plugin,NPM,0.1.0,5.0.1
fastq,https://github.com/mcollina/fastq,NPM,1.3.0,1.19.1
fault,https://github.com/wooorm/fault,NPM,0.1.0,2.0.1
faye-websocket,https://github.com/faye/faye-websocket-node,NPM,0.1.0,0.11.4
fb-watchman,https://github.com/facebook/watchman,NPM,0.0.0,2.0.2
fbemitter,https://github.com/facebook/emitter,NPM,2.0.0,3.0.0
fbjs,https://github.com/facebook/fbjs,NPM,0.0.0,3.0.5
fbjs-css-vars,https://github.com/facebook/fbjs,NPM,1.0.0,1.0.2
fd-slicer,https://github.com/andrewrk/node-fd-slicer,NPM,0.0.1,1.1.0
fdir,https://github.com/thecodrr/fdir,NPM,1.0.0,6.4.4
fecha,https://github.com/taylorhakes/fecha,NPM,0.2.1,4.2.3
fetch-blob,https://github.com/node-fetch/fetch-blob,NPM,1.0.6,4.0.0
ffjavascript,https://github.com/iden3/ffjavascript,NPM,0.2.14,0.3.1
fflate,https://github.com/101arrowz/fflate,NPM,0.0.1,0.8.2
figgy-pudding,https://github.com/npm/figgy-pudding,NPM,3.5.2,3.5.2
figures,https://github.com/sindresorhus/figures,NPM,1.0.0,6.1.0
file-entry-cache,https://github.com/jaredwray/file-entry-cache,NPM,7.0.0,9.1.0
file-loader,https://github.com/webpack-contrib/file-loader,NPM,0.1.0,6.2.0
file-path-filter,https://github.com/js-devtools/file-path-filter,NPM,1.0.0,3.0.2
file-saver,https://github.com/eligrey/filesaver.js,NPM,1.2.0,2.0.5
file-uri-to-path,https://github.com/tootallnate/file-uri-to-path,NPM,0.0.1,2.0.0
file-url,https://github.com/sindresorhus/file-url,NPM,0.1.0,4.0.0
filelist,https://github.com/mde/filelist,NPM,0.0.1,1.0.4
filename-regex,https://github.com/regexhq/filename-regex,NPM,2.0.1,2.0.1
filename-reserved-regex,https://github.com/sindresorhus/filename-reserved-regex,NPM,1.0.0,3.0.0
filenamify,https://github.com/sindresorhus/filenamify,NPM,1.0.0,6.0.0
fill-range,https://github.com/jonschlinkert/fill-range,NPM,0.1.0,7.1.1
filter-obj,https://github.com/sindresorhus/filter-obj,NPM,1.0.0,6.1.0
finalhandler,https://github.com/pillarjs/finalhandler,NPM,0.2.0,2.1.0
find-babel-config,https://github.com/tleunen/find-babel-config,NPM,0.1.0,2.1.2
find-cache-dir,https://github.com/sindresorhus/find-cache-dir,NPM,4.0.0,6.0.0
find-chrome-bin,https://github.com/mbalabash/find-chrome-bin,NPM,0.1.0,2.0.2
find-my-way,https://github.com/delvedor/find-my-way,NPM,0.0.1,9.3.0
