project_id,project_source,project_namespace,project_name,collection_id,collection_source,collection_namespace,collection_name,project_id_1,project_source_1,project_namespace_1,project_name_1,display_name,event_source,days_since_first_transaction,active_contract_count_90_days,transaction_count,transaction_count_6_months,gas_fees_sum,gas_fees_sum_6_months,address_count,address_count_90_days,new_address_count_90_days,returning_address_count_90_days,high_activity_address_count_90_days,medium_activity_address_count_90_days,low_activity_address_count_90_days,multi_project_address_count_90_days
iOnS_TpwMIMyov0nW_mYBE1nt4ewnSG-hCApTK-QbI4=,OSS_DIRECTORY,oso,pendle-finance,7K0msv6H9FjIQ9KuZoqqLo__pyg1g_EJfnMi_-yx2lY=,OSS_DIRECTORY,oso,arb-stip-1,iOnS_TpwMIMyov0nW_mYBE1nt4ewnSG-hCApTK-QbI4=,OSS_DIRECTORY,oso,pendle-finance,Pendle,ARBITRUM_ONE,612.0,46.0,61223.0,15235.0,2.8010250521925193,0.049962887605036116,24912.0,3110.0,1606.0,1504.0,0.0,24.0,3086.0,2657.0
tAOz8O7X_w-2n0PWCNtzSQu8U58IG1VnlKycdA8Q55g=,OSS_DIRECTORY,oso,savvy-finance,7K0msv6H9FjIQ9KuZoqqLo__pyg1g_EJfnMi_-yx2lY=,OSS_DIRECTORY,oso,arb-stip-1,tAOz8O7X_w-2n0PWCNtzSQu8U58IG1VnlKycdA8Q55g=,OSS_DIRECTORY,oso,savvy-finance,Savvy DeFi,ARBITRUM_ONE,512.0,12.0,45538.0,2147.0,3.6909983078057151,0.035405018600225116,9098.0,161.0,29.0,132.0,0.0,13.0,148.0,122.0
BKDIxB_98Ie6hWkzroJ_B8jXLZWpU0K_TxcHOJe4tCU=,OSS_DIRECTORY,oso,solv-finance,7K0msv6H9FjIQ9KuZoqqLo__pyg1g_EJfnMi_-yx2lY=,OSS_DIRECTORY,oso,arb-stip-1,BKDIxB_98Ie6hWkzroJ_B8jXLZWpU0K_TxcHOJe4tCU=,OSS_DIRECTORY,oso,solv-finance,Solv Protocol,BASE,57.0,23.0,2664.0,2664.0,0.016529600454119827,0.016529600454119827,654.0,654.0,654.0,0.0,0.0,35.0,619.0,522.0
BKDIxB_98Ie6hWkzroJ_B8jXLZWpU0K_TxcHOJe4tCU=,OSS_DIRECTORY,oso,solv-finance,7K0msv6H9FjIQ9KuZoqqLo__pyg1g_EJfnMi_-yx2lY=,OSS_DIRECTORY,oso,arb-stip-1,BKDIxB_98Ie6hWkzroJ_B8jXLZWpU0K_TxcHOJe4tCU=,OSS_DIRECTORY,oso,solv-finance,Solv Protocol,ARBITRUM_ONE,549.0,6.0,22977.0,12639.0,1.2921310807721793,0.12074590843754614,8930.0,3271.0,2302.0,969.0,0.0,20.0,3249.0,1388.0
w3cYd84PoRdRJ0aJSg_A5Fn_WPpCROPaeq403DjEOAg=,OSS_DIRECTORY,oso,galxe,7K0msv6H9FjIQ9KuZoqqLo__pyg1g_EJfnMi_-yx2lY=,OSS_DIRECTORY,oso,arb-stip-1,w3cYd84PoRdRJ0aJSg_A5Fn_WPpCROPaeq403DjEOAg=,OSS_DIRECTORY,oso,galxe,Galxe,ARBITRUM_ONE,923.0,217.0,8661321.0,2867742.0,829.78574116439347,10.094073247604692,1385808.0,187159.0,75144.0,112015.0,28.0,7561.0,179424.0,40325.0
w3cYd84PoRdRJ0aJSg_A5Fn_WPpCROPaeq403DjEOAg=,OSS_DIRECTORY,oso,galxe,7K0msv6H9FjIQ9KuZoqqLo__pyg1g_EJfnMi_-yx2lY=,OSS_DIRECTORY,oso,arb-stip-1,w3cYd84PoRdRJ0aJSg_A5Fn_WPpCROPaeq403DjEOAg=,OSS_DIRECTORY,oso,galxe,Galxe,OPTIMISM,830.0,67.0,6900976.0,255567.0,9.944577422905029,0.68245668427293815,761042.0,25246.0,15018.0,10228.0,70.0,90.0,25037.0,14562.0
w3cYd84PoRdRJ0aJSg_A5Fn_WPpCROPaeq403DjEOAg=,OSS_DIRECTORY,oso,galxe,7K0msv6H9FjIQ9KuZoqqLo__pyg1g_EJfnMi_-yx2lY=,OSS_DIRECTORY,oso,arb-stip-1,w3cYd84PoRdRJ0aJSg_A5Fn_WPpCROPaeq403DjEOAg=,OSS_DIRECTORY,oso,galxe,Galxe,BASE,462.0,104.0,844584.0,154015.0,9.5237254068778281,0.84672197453411568,175982.0,14105.0,7664.0,6441.0,27.0,273.0,13785.0,10442.0
eZoXqFWF4fnOIwSzlEHCAUcKxK2HNX70jJRjYq5QfqU=,OSS_DIRECTORY,oso,silo-finance,7K0msv6H9FjIQ9KuZoqqLo__pyg1g_EJfnMi_-yx2lY=,OSS_DIRECTORY,oso,arb-stip-1,eZoXqFWF4fnOIwSzlEHCAUcKxK2HNX70jJRjYq5QfqU=,OSS_DIRECTORY,oso,silo-finance,Silo Finance,ARBITRUM_ONE,655.0,21.0,504093.0,192951.0,49.622277325854625,2.9227701838227396,66823.0,8754.0,4190.0,4564.0,61.0,947.0,7745.0,7929.0
EzfIm6HTJ8t1dZCJ0WukRqqZgEyX_6Hd64B4SK0ciqw=,OSS_DIRECTORY,oso,thales,7K0msv6H9FjIQ9KuZoqqLo__pyg1g_EJfnMi_-yx2lY=,OSS_DIRECTORY,oso,arb-stip-1,EzfIm6HTJ8t1dZCJ0WukRqqZgEyX_6Hd64B4SK0ciqw=,OSS_DIRECTORY,oso,thales,Thales,OPTIMISM,1060.0,388.0,767465.0,101946.0,18.74061869411231,4.799993828586949,36043.0,1398.0,328.0,1070.0,25.0,343.0,1030.0,1088.0
EzfIm6HTJ8t1dZCJ0WukRqqZgEyX_6Hd64B4SK0ciqw=,OSS_DIRECTORY,oso,thales,7K0msv6H9FjIQ9KuZoqqLo__pyg1g_EJfnMi_-yx2lY=,OSS_DIRECTORY,oso,arb-stip-1,EzfIm6HTJ8t1dZCJ0WukRqqZgEyX_6Hd64B4SK0ciqw=,OSS_DIRECTORY,oso,thales,Thales,BASE,447.0,34.0,71006.0,25348.0,2.4255204478393764,0.76508905467178112,2635.0,549.0,366.0,183.0,11.0,79.0,458.0,445.0
EzfIm6HTJ8t1dZCJ0WukRqqZgEyX_6Hd64B4SK0ciqw=,OSS_DIRECTORY,oso,thales,7K0msv6H9FjIQ9KuZoqqLo__pyg1g_EJfnMi_-yx2lY=,OSS_DIRECTORY,oso,arb-stip-1,EzfIm6HTJ8t1dZCJ0WukRqqZgEyX_6Hd64B4SK0ciqw=,OSS_DIRECTORY,oso,thales,Thales,ARBITRUM_ONE,792.0,243.0,329691.0,64283.0,727.76586508210494,63.616139059911568,16695.0,326.0,51.0,275.0,12.0,98.0,216.0,220.0
ea_hnpeXP8aieOE_713zCTzq0oCW3O46B1RRx0uNgqw=,OSS_DIRECTORY,oso,stakedao,7K0msv6H9FjIQ9KuZoqqLo__pyg1g_EJfnMi_-yx2lY=,OSS_DIRECTORY,oso,arb-stip-1,ea_hnpeXP8aieOE_713zCTzq0oCW3O46B1RRx0uNgqw=,OSS_DIRECTORY,oso,stakedao,Stake DAO,OPTIMISM,826.0,0.0,11.0,0.0,5.25853e-07,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ea_hnpeXP8aieOE_713zCTzq0oCW3O46B1RRx0uNgqw=,OSS_DIRECTORY,oso,stakedao,7K0msv6H9FjIQ9KuZoqqLo__pyg1g_EJfnMi_-yx2lY=,OSS_DIRECTORY,oso,arb-stip-1,ea_hnpeXP8aieOE_713zCTzq0oCW3O46B1RRx0uNgqw=,OSS_DIRECTORY,oso,stakedao,Stake DAO,ARBITRUM_ONE,1122.0,9.0,2596.0,339.0,2.3896884114742059,0.020796361149205276,704.0,29.0,15.0,14.0,0.0,0.0,29.0,28.0
EBGuilPthpdMOlNWYPk9oqVOOlRLkK_goRnRRDjMRMg=,OSS_DIRECTORY,oso,kyber-swap,7K0msv6H9FjIQ9KuZoqqLo__pyg1g_EJfnMi_-yx2lY=,OSS_DIRECTORY,oso,arb-stip-1,EBGuilPthpdMOlNWYPk9oqVOOlRLkK_goRnRRDjMRMg=,OSS_DIRECTORY,oso,kyber-swap,KyberSwap,ARBITRUM_ONE,974.0,4.0,1590773.0,765727.0,363.04141466498578,18.431070574461508,191959.0,26371.0,15547.0,10824.0,163.0,1138.0,24647.0,15892.0
EBGuilPthpdMOlNWYPk9oqVOOlRLkK_goRnRRDjMRMg=,OSS_DIRECTORY,oso,kyber-swap,7K0msv6H9FjIQ9KuZoqqLo__pyg1g_EJfnMi_-yx2lY=,OSS_DIRECTORY,oso,arb-stip-1,EBGuilPthpdMOlNWYPk9oqVOOlRLkK_goRnRRDjMRMg=,OSS_DIRECTORY,oso,kyber-swap,KyberSwap,OPTIMISM,862.0,4.0,407406.0,82592.0,5.7367482174718667,1.2938763765999013,60598.0,13775.0,10893.0,2882.0,27.0,369.0,13133.0,10276.0
EBGuilPthpdMOlNWYPk9oqVOOlRLkK_goRnRRDjMRMg=,OSS_DIRECTORY,oso,kyber-swap,7K0msv6H9FjIQ9KuZoqqLo__pyg1g_EJfnMi_-yx2lY=,OSS_DIRECTORY,oso,arb-stip-1,EBGuilPthpdMOlNWYPk9oqVOOlRLkK_goRnRRDjMRMg=,OSS_DIRECTORY,oso,kyber-swap,KyberSwap,BASE,453.0,4.0,1510071.0,943956.0,64.789528046404783,12.36583768356957,233632.0,66560.0,41547.0,25013.0,381.0,3111.0,61548.0,46526.0
bEZxDyg6q6E1iYE3bJp8CyagoUShG0lUxmvF_eeLyyo=,OSS_DIRECTORY,oso,angle-protocol,7K0msv6H9FjIQ9KuZoqqLo__pyg1g_EJfnMi_-yx2lY=,OSS_DIRECTORY,oso,arb-stip-1,bEZxDyg6q6E1iYE3bJp8CyagoUShG0lUxmvF_eeLyyo=,OSS_DIRECTORY,oso,angle-protocol,Angle Protocol,BASE,448.0,16.0,112445.0,43624.0,1.0857358686386596,0.23775994510997292,49089.0,5507.0,3597.0,1910.0,15.0,425.0,5062.0,4869.0
bEZxDyg6q6E1iYE3bJp8CyagoUShG0lUxmvF_eeLyyo=,OSS_DIRECTORY,oso,angle-protocol,7K0msv6H9FjIQ9KuZoqqLo__pyg1g_EJfnMi_-yx2lY=,OSS_DIRECTORY,oso,arb-stip-1,bEZxDyg6q6E1iYE3bJp8CyagoUShG0lUxmvF_eeLyyo=,OSS_DIRECTORY,oso,angle-protocol,Angle Protocol,OPTIMISM,861.0,21.0,395043.0,75590.0,1.7969492443690223,0.24956717223049166,137623.0,17493.0,12568.0,4925.0,1.0,985.0,16444.0,13434.0
bEZxDyg6q6E1iYE3bJp8CyagoUShG0lUxmvF_eeLyyo=,OSS_DIRECTORY,oso,angle-protocol,7K0msv6H9FjIQ9KuZoqqLo__pyg1g_EJfnMi_-yx2lY=,OSS_DIRECTORY,oso,arb-stip-1,bEZxDyg6q6E1iYE3bJp8CyagoUShG0lUxmvF_eeLyyo=,OSS_DIRECTORY,oso,angle-protocol,Angle Protocol,ARBITRUM_ONE,844.0,6.0,814963.0,166017.0,75.2089811387235,4.2621097001832586,226454.0,18683.0,9358.0,9325.0,19.0,1490.0,17160.0,14113.0
bEZxDyg6q6E1iYE3bJp8CyagoUShG0lUxmvF_eeLyyo=,OSS_DIRECTORY,oso,angle-protocol,7K0msv6H9FjIQ9KuZoqqLo__pyg1g_EJfnMi_-yx2lY=,OSS_DIRECTORY,oso,arb-stip-1,bEZxDyg6q6E1iYE3bJp8CyagoUShG0lUxmvF_eeLyyo=,OSS_DIRECTORY,oso,angle-protocol,Angle Protocol,MODE,226.0,6.0,31155.0,27421.0,0.079834485764480045,0.058677727214194286,5536.0,1942.0,1093.0,849.0,1.0,62.0,1877.0,1596.0
bEZxDyg6q6E1iYE3bJp8CyagoUShG0lUxmvF_eeLyyo=,OSS_DIRECTORY,oso,angle-protocol,7K0msv6H9FjIQ9KuZoqqLo__pyg1g_EJfnMi_-yx2lY=,OSS_DIRECTORY,oso,arb-stip-1,bEZxDyg6q6E1iYE3bJp8CyagoUShG0lUxmvF_eeLyyo=,OSS_DIRECTORY,oso,angle-protocol,Angle Protocol,FRAX,113.0,0.0,27.0,27.0,0.0015843504821364421,0.0015843504821364421,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7gqfws0MWRPiMksDMMfnZZFhU66gzItyl2x5wJa6mEE=,OSS_DIRECTORY,oso,socket,7K0msv6H9FjIQ9KuZoqqLo__pyg1g_EJfnMi_-yx2lY=,OSS_DIRECTORY,oso,arb-stip-1,7gqfws0MWRPiMksDMMfnZZFhU66gzItyl2x5wJa6mEE=,OSS_DIRECTORY,oso,socket,Socket,ARBITRUM_ONE,932.0,6.0,4268144.0,778413.0,411.75288419112894,5.8668011194227558,1143278.0,76776.0,34401.0,42375.0,9.0,1780.0,74860.0,35108.0
7gqfws0MWRPiMksDMMfnZZFhU66gzItyl2x5wJa6mEE=,OSS_DIRECTORY,oso,socket,7K0msv6H9FjIQ9KuZoqqLo__pyg1g_EJfnMi_-yx2lY=,OSS_DIRECTORY,oso,arb-stip-1,7gqfws0MWRPiMksDMMfnZZFhU66gzItyl2x5wJa6mEE=,OSS_DIRECTORY,oso,socket,Socket,OPTIMISM,1040.0,18.0,2837810.0,515618.0,18.488215338507629,3.6237574429947412,849524.0,58308.0,25144.0,33164.0,18.0,992.0,57038.0,33019.0
7gqfws0MWRPiMksDMMfnZZFhU66gzItyl2x5wJa6mEE=,OSS_DIRECTORY,oso,socket,7K0msv6H9FjIQ9KuZoqqLo__pyg1g_EJfnMi_-yx2lY=,OSS_DIRECTORY,oso,arb-stip-1,7gqfws0MWRPiMksDMMfnZZFhU66gzItyl2x5wJa6mEE=,OSS_DIRECTORY,oso,socket,Socket,BASE,454.0,13.0,1767499.0,920622.0,22.103607807846306,5.18440208919762,544134.0,113058.0,60787.0,52271.0,37.0,4061.0,108284.0,62861.0
7gqfws0MWRPiMksDMMfnZZFhU66gzItyl2x5wJa6mEE=,OSS_DIRECTORY,oso,socket,7K0msv6H9FjIQ9KuZoqqLo__pyg1g_EJfnMi_-yx2lY=,OSS_DIRECTORY,oso,arb-stip-1,7gqfws0MWRPiMksDMMfnZZFhU66gzItyl2x5wJa6mEE=,OSS_DIRECTORY,oso,socket,Socket,MODE,317.0,3.0,4944.0,3565.0,0.00056963979182979112,0.00033142196295155615,14.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
Fxg1TjHIqlaet_PMBfhHpNOff01Wq5wvtx395NqaHrs=,OSS_DIRECTORY,oso,unsheth,7K0msv6H9FjIQ9KuZoqqLo__pyg1g_EJfnMi_-yx2lY=,OSS_DIRECTORY,oso,arb-stip-1,Fxg1TjHIqlaet_PMBfhHpNOff01Wq5wvtx395NqaHrs=,OSS_DIRECTORY,oso,unsheth,UnshETH,ARBITRUM_ONE,529.0,2.0,112468.0,51692.0,3.1446810038792115,0.06975048325623294,46446.0,1710.0,503.0,1207.0,0.0,3.0,1706.0,1506.0
Fxg1TjHIqlaet_PMBfhHpNOff01Wq5wvtx395NqaHrs=,OSS_DIRECTORY,oso,unsheth,7K0msv6H9FjIQ9KuZoqqLo__pyg1g_EJfnMi_-yx2lY=,OSS_DIRECTORY,oso,arb-stip-1,Fxg1TjHIqlaet_PMBfhHpNOff01Wq5wvtx395NqaHrs=,OSS_DIRECTORY,oso,unsheth,UnshETH,BASE,368.0,0.0,6.0,0.0,1.2517951238215e-05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fxg1TjHIqlaet_PMBfhHpNOff01Wq5wvtx395NqaHrs=,OSS_DIRECTORY,oso,unsheth,7K0msv6H9FjIQ9KuZoqqLo__pyg1g_EJfnMi_-yx2lY=,OSS_DIRECTORY,oso,arb-stip-1,Fxg1TjHIqlaet_PMBfhHpNOff01Wq5wvtx395NqaHrs=,OSS_DIRECTORY,oso,unsheth,UnshETH,OPTIMISM,368.0,0.0,18.0,0.0,3.7620064945039e-05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9RLStbTXXbN7132_u1SelGTo1pWiYNN5NNH-pH1QUbs=,OSS_DIRECTORY,oso,velaexchange,7K0msv6H9FjIQ9KuZoqqLo__pyg1g_EJfnMi_-yx2lY=,OSS_DIRECTORY,oso,arb-stip-1,9RLStbTXXbN7132_u1SelGTo1pWiYNN5NNH-pH1QUbs=,OSS_DIRECTORY,oso,velaexchange,Vela Exchange,BASE,441.0,8.0,29437.0,4138.0,0.36885556360527105,0.050404573521960906,1187.0,145.0,30.0,115.0,0.0,32.0,113.0,99.0
9RLStbTXXbN7132_u1SelGTo1pWiYNN5NNH-pH1QUbs=,OSS_DIRECTORY,oso,velaexchange,7K0msv6H9FjIQ9KuZoqqLo__pyg1g_EJfnMi_-yx2lY=,OSS_DIRECTORY,oso,arb-stip-1,9RLStbTXXbN7132_u1SelGTo1pWiYNN5NNH-pH1QUbs=,OSS_DIRECTORY,oso,velaexchange,Vela Exchange,ARBITRUM_ONE,671.0,12.0,2428305.0,209914.0,386.93536433245197,7.589532036562006,115223.0,3451.0,803.0,2648.0,142.0,357.0,2952.0,1835.0
XUROVU5qqINifsNkNWt-fTkLxfz5wfInPNs5rkf1_II=,OSS_DIRECTORY,oso,winrprotocol,7K0msv6H9FjIQ9KuZoqqLo__pyg1g_EJfnMi_-yx2lY=,OSS_DIRECTORY,oso,arb-stip-1,XUROVU5qqINifsNkNWt-fTkLxfz5wfInPNs5rkf1_II=,OSS_DIRECTORY,oso,winrprotocol,WINR Protocol,ARBITRUM_ONE,602.0,23.0,278814.0,37450.0,654.40568525253184,9.5066992506207946,27222.0,3412.0,1583.0,1829.0,12.0,234.0,3163.0,1696.0
6FQlC5fWXlyPAvNsadgHdrEOGBojvUGUoF1lOU25468=,OSS_DIRECTORY,oso,dinngo,7K0msv6H9FjIQ9KuZoqqLo__pyg1g_EJfnMi_-yx2lY=,OSS_DIRECTORY,oso,arb-stip-1,6FQlC5fWXlyPAvNsadgHdrEOGBojvUGUoF1lOU25468=,OSS_DIRECTORY,oso,dinngo,Furucombo,OPTIMISM,735.0,1.0,1862.0,132.0,0.015132273160234376,0.002983432832754694,873.0,22.0,17.0,5.0,0.0,0.0,22.0,13.0
6FQlC5fWXlyPAvNsadgHdrEOGBojvUGUoF1lOU25468=,OSS_DIRECTORY,oso,dinngo,7K0msv6H9FjIQ9KuZoqqLo__pyg1g_EJfnMi_-yx2lY=,OSS_DIRECTORY,oso,arb-stip-1,6FQlC5fWXlyPAvNsadgHdrEOGBojvUGUoF1lOU25468=,OSS_DIRECTORY,oso,dinngo,Furucombo,ARBITRUM_ONE,728.0,0.0,4037.0,144.0,1.1466608902187507,0.0031458000642792003,1483.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T-vdKzoeVnu7ExOhrEfCGvR7fXbgzrhlx3ibTpHcBr4=,OSS_DIRECTORY,oso,camelotlabs,7K0msv6H9FjIQ9KuZoqqLo__pyg1g_EJfnMi_-yx2lY=,OSS_DIRECTORY,oso,arb-stip-1,T-vdKzoeVnu7ExOhrEfCGvR7fXbgzrhlx3ibTpHcBr4=,OSS_DIRECTORY,oso,camelotlabs,Camelot,ARBITRUM_ONE,721.0,497.0,4316407.0,956925.0,2433.9650265081405,395.90325789740416,571125.0,24047.0,9831.0,14216.0,312.0,2055.0,21517.0,15352.0
jKtrX2PruKd0nr2nElWzSsxXTihN1taPQCYi-BX5J0Q=,OSS_DIRECTORY,oso,ramsesexchange,7K0msv6H9FjIQ9KuZoqqLo__pyg1g_EJfnMi_-yx2lY=,OSS_DIRECTORY,oso,arb-stip-1,jKtrX2PruKd0nr2nElWzSsxXTihN1taPQCYi-BX5J0Q=,OSS_DIRECTORY,oso,ramsesexchange,Ramses,ARBITRUM_ONE,606.0,271.0,1181497.0,474194.0,219.6985542768293,44.083601163874256,23825.0,4012.0,1149.0,2863.0,172.0,1373.0,2463.0,3112.0
qRyqCommUGZNbYkbV9w2ahq18XkMFhNEGt2wjU4s5no=,OSS_DIRECTORY,oso,jones-dao,7K0msv6H9FjIQ9KuZoqqLo__pyg1g_EJfnMi_-yx2lY=,OSS_DIRECTORY,oso,arb-stip-1,qRyqCommUGZNbYkbV9w2ahq18XkMFhNEGt2wjU4s5no=,OSS_DIRECTORY,oso,jones-dao,Jones DAO,ARBITRUM_ONE,1006.0,12.0,232242.0,7341.0,90.2652323144513,4.2778143312166392,74655.0,1607.0,469.0,1138.0,4.0,9.0,1594.0,1440.0
qRyqCommUGZNbYkbV9w2ahq18XkMFhNEGt2wjU4s5no=,OSS_DIRECTORY,oso,jones-dao,7K0msv6H9FjIQ9KuZoqqLo__pyg1g_EJfnMi_-yx2lY=,OSS_DIRECTORY,oso,arb-stip-1,qRyqCommUGZNbYkbV9w2ahq18XkMFhNEGt2wjU4s5no=,OSS_DIRECTORY,oso,jones-dao,Jones DAO,OPTIMISM,372.0,1.0,120.0,55.0,0.078131481008715045,0.036914167387979729,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
xzWBwbu5eZ6QN5D04BxHfZcNq4-9_khDdWiMLYZKhXk=,OSS_DIRECTORY,oso,stargate-finance,7K0msv6H9FjIQ9KuZoqqLo__pyg1g_EJfnMi_-yx2lY=,OSS_DIRECTORY,oso,arb-stip-1,xzWBwbu5eZ6QN5D04BxHfZcNq4-9_khDdWiMLYZKhXk=,OSS_DIRECTORY,oso,stargate-finance,Stargate Finance,ARBITRUM_ONE,955.0,10.0,13496956.0,733883.0,1784.8313259000467,9.38026422785224,2447027.0,53492.0,9027.0,44465.0,9.0,184.0,53275.0,19391.0
xzWBwbu5eZ6QN5D04BxHfZcNq4-9_khDdWiMLYZKhXk=,OSS_DIRECTORY,oso,stargate-finance,7K0msv6H9FjIQ9KuZoqqLo__pyg1g_EJfnMi_-yx2lY=,OSS_DIRECTORY,oso,arb-stip-1,xzWBwbu5eZ6QN5D04BxHfZcNq4-9_khDdWiMLYZKhXk=,OSS_DIRECTORY,oso,stargate-finance,Stargate Finance,BASE,467.0,28.0,3389655.0,656024.0,115.32059265124678,12.629413838686741,984609.0,39766.0,7103.0,32663.0,4.0,185.0,39549.0,31899.0
xzWBwbu5eZ6QN5D04BxHfZcNq4-9_khDdWiMLYZKhXk=,OSS_DIRECTORY,oso,stargate-finance,7K0msv6H9FjIQ9KuZoqqLo__pyg1g_EJfnMi_-yx2lY=,OSS_DIRECTORY,oso,arb-stip-1,xzWBwbu5eZ6QN5D04BxHfZcNq4-9_khDdWiMLYZKhXk=,OSS_DIRECTORY,oso,stargate-finance,Stargate Finance,OPTIMISM,955.0,14.0,8006646.0,499048.0,90.186194764679911,9.0379485688142616,1940209.0,23961.0,3308.0,20653.0,3.0,138.0,23785.0,11575.0
yIdtVpj9_Iq1eXhjegIKN6sPnkzDsozlYtmd9xhYIkM=,OSS_DIRECTORY,oso,balancer,7K0msv6H9FjIQ9KuZoqqLo__pyg1g_EJfnMi_-yx2lY=,OSS_DIRECTORY,oso,arb-stip-1,yIdtVpj9_Iq1eXhjegIKN6sPnkzDsozlYtmd9xhYIkM=,OSS_DIRECTORY,oso,balancer,Balancer,MODE,156.0,10.0,6816.0,6816.0,0.0016199594834267459,0.0016199594834267459,2605.0,1872.0,1235.0,637.0,0.0,29.0,1842.0,1679.0
yIdtVpj9_Iq1eXhjegIKN6sPnkzDsozlYtmd9xhYIkM=,OSS_DIRECTORY,oso,balancer,7K0msv6H9FjIQ9KuZoqqLo__pyg1g_EJfnMi_-yx2lY=,OSS_DIRECTORY,oso,arb-stip-1,yIdtVpj9_Iq1eXhjegIKN6sPnkzDsozlYtmd9xhYIkM=,OSS_DIRECTORY,oso,balancer,Balancer,ARBITRUM_ONE,1102.0,149.0,319625.0,27478.0,42.756960935312812,0.36449801459082265,65413.0,4474.0,1349.0,3125.0,3.0,110.0,4360.0,4134.0
yIdtVpj9_Iq1eXhjegIKN6sPnkzDsozlYtmd9xhYIkM=,OSS_DIRECTORY,oso,balancer,7K0msv6H9FjIQ9KuZoqqLo__pyg1g_EJfnMi_-yx2lY=,OSS_DIRECTORY,oso,arb-stip-1,yIdtVpj9_Iq1eXhjegIKN6sPnkzDsozlYtmd9xhYIkM=,OSS_DIRECTORY,oso,balancer,Balancer,OPTIMISM,1073.0,85.0,1078136.0,52561.0,3.7462708242788616,0.33712619203466443,211187.0,10903.0,7011.0,3892.0,6.0,181.0,10692.0,10570.0
yIdtVpj9_Iq1eXhjegIKN6sPnkzDsozlYtmd9xhYIkM=,OSS_DIRECTORY,oso,balancer,7K0msv6H9FjIQ9KuZoqqLo__pyg1g_EJfnMi_-yx2lY=,OSS_DIRECTORY,oso,arb-stip-1,yIdtVpj9_Iq1eXhjegIKN6sPnkzDsozlYtmd9xhYIkM=,OSS_DIRECTORY,oso,balancer,Balancer,FRAX,158.0,13.0,10920.0,10920.0,0.07162182096958794,0.07162182096958794,3729.0,3388.0,3190.0,198.0,0.0,124.0,3256.0,2404.0
yIdtVpj9_Iq1eXhjegIKN6sPnkzDsozlYtmd9xhYIkM=,OSS_DIRECTORY,oso,balancer,7K0msv6H9FjIQ9KuZoqqLo__pyg1g_EJfnMi_-yx2lY=,OSS_DIRECTORY,oso,arb-stip-1,yIdtVpj9_Iq1eXhjegIKN6sPnkzDsozlYtmd9xhYIkM=,OSS_DIRECTORY,oso,balancer,Balancer,BASE,471.0,41.0,236303.0,103145.0,4.4528987683924495,0.90989185182859722,81809.0,14318.0,7526.0,6792.0,5.0,171.0,14121.0,12644.0
LNQR7by2d4x_GcRrl47_US9ZJ1j12JkObQoxSG6oUlM=,OSS_DIRECTORY,oso,wormhole,7K0msv6H9FjIQ9KuZoqqLo__pyg1g_EJfnMi_-yx2lY=,OSS_DIRECTORY,oso,arb-stip-1,LNQR7by2d4x_GcRrl47_US9ZJ1j12JkObQoxSG6oUlM=,OSS_DIRECTORY,oso,wormhole,Wormhole,BASE,333.0,7.0,114285.0,94447.0,0.75330799520526026,0.29852672647605255,54746.0,35630.0,33676.0,1954.0,9.0,361.0,35260.0,16673.0
LNQR7by2d4x_GcRrl47_US9ZJ1j12JkObQoxSG6oUlM=,OSS_DIRECTORY,oso,wormhole,7K0msv6H9FjIQ9KuZoqqLo__pyg1g_EJfnMi_-yx2lY=,OSS_DIRECTORY,oso,arb-stip-1,LNQR7by2d4x_GcRrl47_US9ZJ1j12JkObQoxSG6oUlM=,OSS_DIRECTORY,oso,wormhole,Wormhole,OPTIMISM,829.0,72.0,255212.0,46655.0,2.6437325707364425,0.85667143631470843,61835.0,2647.0,1545.0,1102.0,8.0,45.0,2593.0,1687.0
LNQR7by2d4x_GcRrl47_US9ZJ1j12JkObQoxSG6oUlM=,OSS_DIRECTORY,oso,wormhole,7K0msv6H9FjIQ9KuZoqqLo__pyg1g_EJfnMi_-yx2lY=,OSS_DIRECTORY,oso,arb-stip-1,LNQR7by2d4x_GcRrl47_US9ZJ1j12JkObQoxSG6oUlM=,OSS_DIRECTORY,oso,wormhole,Wormhole,ARBITRUM_ONE,828.0,147.0,512919.0,203725.0,90.963919843660207,7.9852789833961522,178796.0,11774.0,7047.0,4727.0,42.0,293.0,11432.0,6104.0
xUH6LRv3jIIMAJpCmw3p2rhCp7vLQhDTD1u7iLuDk5Q=,OSS_DIRECTORY,oso,defiedge,7K0msv6H9FjIQ9KuZoqqLo__pyg1g_EJfnMi_-yx2lY=,OSS_DIRECTORY,oso,arb-stip-1,xUH6LRv3jIIMAJpCmw3p2rhCp7vLQhDTD1u7iLuDk5Q=,OSS_DIRECTORY,oso,defiedge,Defiedge,BASE,443.0,20.0,4419.0,761.0,0.15514457845547427,0.03380073429728702,572.0,50.0,21.0,29.0,1.0,1.0,48.0,44.0
