seed_repo_owner,seed_repo_name,package_name,package_repo_owner,package_repo_name,package_source
seabrick,seabrick-contracts,ena,rust-lang,ena,RUST
theblokc,arbdevbootcamp-reference,scale-info,paritytech,scale-info,RUST
fracton-ventures,nitro-gacha,scale-info,paritytech,scale-info,RUST
offchainlabs,stylus-chess,scale-info,paritytech,scale-info,RUST
alt-research,nitro,scale-info,paritytech,scale-info,RUST
teeeeeo9,basket-swap-stylus,scale-info,paritytech,scale-info,RUST
fluidity-money,long.so,@web3modal/common,web3modal,web3modal,NPM
theblokc,arbdevbootcamp-reference,uri-js,garycourt,uri-js,NPM
fracton-ventures,nitro-gacha,memchr,burntsushi,memchr,RUST
alt-research,nitro,memchr,burntsushi,memchr,RUST
blockscout,cargo-stylus-test-examples,memchr,burntsushi,memchr,RUST
offchainlabs,stylus-erc20,path-case,blakeembrey,change-case,NPM
offchainlabs,stylus-quickstart-vending-machine,scrypt,rustcrypto,password-hashes,RUST
offchainlabs,stylus-workshop-counter,scrypt,rustcrypto,password-hashes,RUST
solide-project,stylide,scrypt,rustcrypto,password-hashes,RUST
offchainlabs,stylus-english-auction,simple_asn1,acw,simple_asn1,RUST
offchainlabs,stylus-hello-world,simple_asn1,acw,simple_asn1,RUST
dsrvlabs,arbiturm-stylus-solidity-compare,simple_asn1,acw,simple_asn1,RUST
offchainlabs,stylus-hello-world,ethers-middleware,gakonst,ethers-rs,RUST
seabrick,seabrick-contracts,ethers-middleware,gakonst,ethers-rs,RUST
theblokc,arbdevbootcamp-reference,ethers-middleware,gakonst,ethers-rs,RUST
cryptosmartnow,stylus_bitsave,ethers-middleware,gakonst,ethers-rs,RUST
alt-research,nitro,tempfile,stebalien,tempfile,RUST
fluidity-money,long.so,is-stream,sindresorhus,is-stream,NPM
blockscout,cargo-stylus-test-examples,@nomicfoundation/edr-linux-x64-gnu,nomicfoundation,edr,NPM
offchainlabs,stylus-workshop-counter,rand,rust-random,rand,RUST
offchainlabs,stylus-workshop-rust-solidity,version_check,sergiobenitez,version_check,RUST
fluidity-money,long.so,version_check,sergiobenitez,version_check,RUST
alt-research,nitro,criterion,bheisler,criterion.rs,RUST
offchainlabs,stylus-by-example,node-eval,nodules,node-eval,NPM
offchainlabs,stylus-erc721,errno,lambda-fairy,rust-errno,RUST
offchainlabs,stylus-erc20-oz,errno,lambda-fairy,rust-errno,RUST
blockscout,cargo-stylus-test-examples,undici,nodejs,undici,NPM
alt-research,nitro-contracts-2.1.0,github.com/aws/aws-sdk-go-v2/service/internal/s3shared,aws,aws-sdk-go-v2,GO
fluidity-money,long.so,@babel/traverse,babel,babel,NPM
offchainlabs,nitro,darling,teddriggs,darling,RUST
fluidity-money,long.so,@react-native-community/cli-types,react-native-community,cli,NPM
alt-research,nitro-contracts-2.1.0,github.com/aws/aws-sdk-go-v2/credentials,aws,aws-sdk-go-v2,GO
offchainlabs,stylus-hello-world-minimal,typenum,paholg,typenum,RUST
offchainlabs,stylus-erc20,aho-corasick,burntsushi,aho-corasick,RUST
alt-research,nitro-contracts-2.1.0,aho-corasick,burntsushi,aho-corasick,RUST
cryptosmartnow,bs_arbitrum_main,aho-corasick,burntsushi,aho-corasick,RUST
offchainlabs,stylus-erc20,@types/minimist,definitelytyped,definitelytyped,NPM
alt-research,nitro,wasm-bindgen-macro-support,rustwasm,wasm-bindgen,RUST
fluidity-money,long.so,@babel/plugin-transform-reserved-words,babel,babel,NPM
alt-research,nitro-near,rkyv,rkyv,rkyv,RUST
offchainlabs,stylus-chess,yansi,sergiobenitez,yansi,RUST
offchainlabs,stylus-hello-world,yansi,sergiobenitez,yansi,RUST
cryptosmartnow,bitsave_stylus,wasi,bytecodealliance,wasi-rs,RUST
offchainlabs,stylus-english-auction,diff,utkarshkukreti,diff.rs,RUST
dsrvlabs,arbiturm-stylus-solidity-compare,diff,utkarshkukreti,diff.rs,RUST
alt-research,nitro,github.com/matttproud/golang_protobuf_extensions,matttproud,golang_protobuf_extensions,GO
offchainlabs,stylus-erc721,@nomicfoundation/ethereumjs-trie,ethereumjs,ethereumjs-monorepo,NPM
offchainlabs,stylus-erc721,shebang-command,kevva,shebang-command,NPM
offchainlabs,stylus-by-example,gimli,gimli-rs,gimli,RUST
teeeeeo9,basket-swap-stylus,gimli,gimli-rs,gimli,RUST
fluidity-money,long.so,react-detect-click-outside,zhaluza,react-detect-click-outside,NPM
offchainlabs,stylus-erc20,flatted,webreflection,flatted,NPM
alt-research,nitro-contracts-2.1.0,generic-array,fizyk20,generic-array,RUST
offchainlabs,stylus-workshop-counter,generic-array,fizyk20,generic-array,RUST
offchainlabs,stylus-erc721,generic-array,fizyk20,generic-array,RUST
alt-research,nitro-contracts-2.1.0,corosensei,amanieu,corosensei,RUST
solide-project,stylide,tokio-rustls,rustls,tokio-rustls,RUST
offchainlabs,stylus-chess,hermit-abi,hermit-os,hermit-rs,RUST
offchainlabs,stylus-english-auction,auto_impl,auto-impl-rs,auto_impl,RUST
cryptosmartnow,bitsave_stylus,auto_impl,auto-impl-rs,auto_impl,RUST
fluidity-money,long.so,@svgr/babel-plugin-add-jsx-attribute,gregberge,svgr,NPM
offchainlabs,stylus-english-auction,async_io_stream,najamelan,async_io_stream,RUST
cryptosmartnow,stylus_bitsave,async_io_stream,najamelan,async_io_stream,RUST
fluidity-money,long.so,node-releases,chicoxyzzy,node-releases,NPM
offchainlabs,stylus-by-example,bitvec,bitvecto-rs,bitvec,RUST
solide-project,stylide,bitvec,bitvecto-rs,bitvec,RUST
offchainlabs,stylus-chess,bitvec,bitvecto-rs,bitvec,RUST
fracton-ventures,nitro-gacha,bitvec,bitvecto-rs,bitvec,RUST
cryptosmartnow,bs_arbitrum_main,bitvec,bitvecto-rs,bitvec,RUST
fluidity-money,long.so,@babel/plugin-transform-duplicate-keys,babel,babel,NPM
offchainlabs,stylus-vending-machine,open-fastrlp-derive,gakonst,open-fastrlp,RUST
cryptosmartnow,stylus_bitsave,windows_aarch64_msvc,microsoft,windows-rs,RUST
alt-research,nitro-near,windows_aarch64_msvc,microsoft,windows-rs,RUST
lit-protocol,lit-precompiles,create-require,nuxt-contrib,create-require,NPM
offchainlabs,stylus-tutorials,@typescript-eslint/scope-manager,typescript-eslint,typescript-eslint,NPM
offchainlabs,nitro,crossbeam-utils,crossbeam-rs,crossbeam,RUST
alt-research,nitro-near,crossbeam-utils,crossbeam-rs,crossbeam,RUST
cryptosmartnow,bs_arbitrum_main,log,rust-lang,log,RUST
offchainlabs,stylus-hello-world,log,rust-lang,log,RUST
alt-research,nitro-contracts-2.1.0,half,voidstarkat,half-rs,RUST
offchainlabs,stylus-tutorials,array.prototype.toreversed,es-shims,array.prototype.toreversed,NPM
cryptosmartnow,bitsave_stylus,want,seanmonstar,want,RUST
offchainlabs,stylus-hello-world,tokio,tokio-rs,tokio,RUST
solide-project,stylide,ctr,rustcrypto,block-modes,RUST
fracton-ventures,nitro-gacha,ctr,rustcrypto,block-modes,RUST
fluidity-money,long.so,external-editor,mrkmg,node-external-editor,NPM
offchainlabs,stylus-erc721,has-property-descriptors,inspect-js,has-property-descriptors,NPM
fluidity-money,long.so,joi,hapijs,joi,NPM
theblokc,arbdevbootcamp-reference,is-terminal,sunfishcode,is-terminal,RUST
seabrick,seabrick-contracts,is-terminal,sunfishcode,is-terminal,RUST
cryptosmartnow,bs_arbitrum_main,proptest,proptest-rs,proptest,RUST
offchainlabs,stylus-english-auction,proptest,proptest-rs,proptest,RUST
blockscout,cargo-stylus-test-examples,proptest,proptest-rs,proptest,RUST
alt-research,nitro-contracts-2.1.0,ptr_meta,rkyv,ptr_meta,RUST
offchainlabs,stylus-workshop-counter,tinyvec,lokathor,tinyvec,RUST
offchainlabs,stylus-erc721,treeify,notatestuser,treeify,NPM
blockscout,cargo-stylus-test-examples,@types/pbkdf2,definitelytyped,definitelytyped,NPM
offchainlabs,stylus-chess,proc-macro-crate,bkchr,proc-macro-crate,RUST
offchainlabs,stylus-english-auction,proc-macro-crate,bkchr,proc-macro-crate,RUST
cryptosmartnow,bs_arbitrum_main,proc-macro-crate,bkchr,proc-macro-crate,RUST
offchainlabs,stylus-erc20,@ethersproject/signing-key,ethers-io,ethers.js,NPM
theblokc,arbdevbootcamp-reference,backtrace,rust-lang,backtrace-rs,RUST
fluidity-money,long.so,@nolyfill/is-core-module,sukkaw,nolyfill,NPM
offchainlabs,stylus-erc20-oz,lock_api,amanieu,parking_lot,RUST
alt-research,nitro-near,lock_api,amanieu,parking_lot,RUST
teeeeeo9,basket-swap-stylus,futures-timer,async-rs,futures-timer,RUST
offchainlabs,stylus-english-auction,futures-timer,async-rs,futures-timer,RUST
fracton-ventures,nitro-gacha,futures-timer,async-rs,futures-timer,RUST
offchainlabs,stylus-chess,futures-timer,async-rs,futures-timer,RUST
offchainlabs,stylus-erc20,@ethersproject/rlp,ethers-io,ethers.js,NPM
offchainlabs,stylus-workshop-counter,alloy-json-abi,alloy-rs,core,RUST
offchainlabs,stylus-erc20,@truffle/blockchain-utils,trufflesuite,truffle,NPM
offchainlabs,stylus-erc721,@types/semver,definitelytyped,definitelytyped,NPM
fluidity-money,long.so,@types/semver,definitelytyped,definitelytyped,NPM
offchainlabs,stylus-by-example,rand_chacha,rust-random,rand,RUST
offchainlabs,stylus-workshop-proxy-update,rand_chacha,rust-random,rand,RUST
offchainlabs,stylus-erc20,rand_chacha,rust-random,rand,RUST
seabrick,seabrick-contracts,httpdate,pyfisch,httpdate,RUST
offchainlabs,stylus-erc20-oz,const-hex,danipopes,const-hex,RUST
cryptosmartnow,bs_arbitrum_main,ethers-etherscan,gakonst,ethers-rs,RUST
dsrvlabs,arbiturm-stylus-solidity-compare,ethers-etherscan,gakonst,ethers-rs,RUST
fracton-ventures,nitro-gacha,crypto-bigint,rustcrypto,crypto-bigint,RUST
offchainlabs,stylus-by-example,@pandacss/extractor,chakra-ui,panda,NPM
offchainlabs,stylus-vending-machine,constant_time_eq,cesarb,constant_time_eq,RUST
seabrick,seabrick-contracts,constant_time_eq,cesarb,constant_time_eq,RUST
offchainlabs,stylus-erc721,jackspeak,isaacs,jackspeak,NPM
fluidity-money,long.so,babel-plugin-syntax-trailing-function-commas,babel,babel,NPM
offchainlabs,stylus-erc721,bs58,cryptocoinjs,bs58,NPM
fluidity-money,long.so,@babel/plugin-bugfix-safari-id-destructuring-collision-in-function-expression,babel,babel,NPM
solide-project,stylide,home,rust-lang,cargo,RUST
cryptosmartnow,bs_arbitrum_main,zstd,gyscos,zstd-rs,RUST
offchainlabs,stylus-erc721,base64-js,beatgammit,base64-js,NPM
teeeeeo9,basket-swap-stylus,addr2line,gimli-rs,addr2line,RUST
offchainlabs,stylus-english-auction,addr2line,gimli-rs,addr2line,RUST
dsrvlabs,arbiturm-stylus-solidity-compare,addr2line,gimli-rs,addr2line,RUST
offchainlabs,stylus-vending-machine,derive_more,jeltef,derive_more,RUST
offchainlabs,nitro,derive_more,jeltef,derive_more,RUST
cryptosmartnow,bs_arbitrum_main,derive_more,jeltef,derive_more,RUST
offchainlabs,stylus-erc721,chalk,chalk,chalk,NPM
offchainlabs,stylus-english-auction,crossbeam-deque,crossbeam-rs,crossbeam,RUST
cryptosmartnow,bs_arbitrum_main,crossbeam-deque,crossbeam-rs,crossbeam,RUST
offchainlabs,stylus-chess,crossbeam-deque,crossbeam-rs,crossbeam,RUST
offchainlabs,stylus-quickstart-vending-machine,quote,dtolnay,quote,RUST
blockscout,cargo-stylus-test-examples,klaw,jprichardson,node-klaw,NPM
offchainlabs,stylus-vending-machine,flate2,rust-lang,flate2-rs,RUST
offchainlabs,stylus-by-example,serialize-javascript,yahoo,serialize-javascript,NPM
offchainlabs,stylus-workshop-counter,tracing,tokio-rs,tracing,RUST
offchainlabs,stylus-by-example,encoding_rs,hsivonen,encoding_rs,RUST
offchainlabs,stylus-tutorials,lru-cache,isaacs,node-lru-cache,NPM
teeeeeo9,basket-swap-stylus,tower-service,tower-rs,tower,RUST
lit-protocol,lit-precompiles,diff,kpdecker,jsdiff,NPM
theblokc,arbdevbootcamp-reference,diff,kpdecker,jsdiff,NPM
offchainlabs,stylus-by-example,@shadow-panda/style-context,kumaaa-inc,shadow-panda,NPM
blockscout,cargo-stylus-test-examples,is-number,jonschlinkert,is-number,NPM
offchainlabs,stylus-workshop-counter,ipnet,krisprice,ipnet,RUST
offchainlabs,stylus-english-auction,ethers-addressbook,gakonst,ethers-rs,RUST
fracton-ventures,nitro-gacha,rayon-core,rayon-rs,rayon,RUST
solide-project,stylide,rayon-core,rayon-rs,rayon,RUST
teeeeeo9,basket-swap-stylus,rayon-core,rayon-rs,rayon,RUST
offchainlabs,stylus-workshop-counter,ff,zkcrypto,ff,RUST
fluidity-money,long.so,bytes,visionmedia,bytes.js,NPM
alt-research,nitro-contracts-2.1.0,github.com/holiman/bloomfilter/v2,holiman,bloomfilter,GO
teeeeeo9,basket-swap-stylus,ark-std,arkworks-rs,std,RUST
blockscout,cargo-stylus-test-examples,ark-std,arkworks-rs,std,RUST
offchainlabs,stylus-english-auction,ark-std,arkworks-rs,std,RUST
offchainlabs,nitro,github.com/felixge/httpsnoop,felixge,httpsnoop,GO
fluidity-money,long.so,dom-helpers,react-bootstrap,dom-helpers,NPM
offchainlabs,stylus-erc721,is-port-reachable,sindresorhus,is-port-reachable,NPM
fluidity-money,long.so,d3-time,d3,d3-time,NPM
offchainlabs,stylus-erc20,trim-newlines,sindresorhus,trim-newlines,NPM
fluidity-money,long.so,@sentry/cli-linux-x64,getsentry,sentry-cli,NPM
alt-research,nitro-near,colorchoice,rust-cli,anstyle,RUST
offchainlabs,stylus-erc20,global-modules,jonschlinkert,global-modules,NPM
offchainlabs,stylus-erc20-oz,openssl-probe,alexcrichton,openssl-probe,RUST
fracton-ventures,nitro-gacha,impl-trait-for-tuples,bkchr,impl-trait-for-tuples,RUST
offchainlabs,stylus-hello-world,impl-trait-for-tuples,bkchr,impl-trait-for-tuples,RUST
cryptosmartnow,bs_arbitrum_main,impl-trait-for-tuples,bkchr,impl-trait-for-tuples,RUST
offchainlabs,stylus-by-example,zerocopy,google,zerocopy,RUST
teeeeeo9,basket-swap-stylus,open-fastrlp,gakonst,open-fastrlp,RUST
fluidity-money,long.so,buffer,feross,buffer,NPM
offchainlabs,stylus-erc20,find-up,sindresorhus,find-up,NPM
offchainlabs,stylus-tutorials,find-up,sindresorhus,find-up,NPM
offchainlabs,stylus-erc20,ansi-colors,doowb,ansi-colors,NPM
fluidity-money,long.so,safe-regex-test,ljharb,safe-regex-test,NPM
offchainlabs,stylus-erc721,decompress-response,sindresorhus,decompress-response,NPM
blockscout,cargo-stylus-test-examples,browserify-aes,crypto-browserify,browserify-aes,NPM
offchainlabs,stylus-erc20,es6-symbol,medikoo,es6-symbol,NPM
offchainlabs,stylus-workshop-proxy-update,alloy-sol-types,alloy-rs,core,RUST
cryptosmartnow,bitsave_stylus,alloy-sol-types,alloy-rs,core,RUST
alt-research,nitro-near,cc,rust-lang,cc-rs,RUST
seabrick,seabrick-contracts,windows_x86_64_gnu,microsoft,windows-rs,RUST
alt-research,nitro,cranelift-isle,bytecodealliance,wasmtime,RUST
theblokc,arbdevbootcamp-reference,iconv-lite,ashtuchkin,iconv-lite,NPM
offchainlabs,stylus-erc20,highlight.js,isagalaev,highlight.js,NPM
fluidity-money,long.so,through,dominictarr,through,NPM
offchainlabs,stylus-erc20-oz,regex-syntax,rust-lang,regex,RUST
offchainlabs,stylus-erc20,globalthis,ljharb,system.global,NPM
offchainlabs,stylus-vending-machine,alloy-primitives,alloy-rs,core,RUST
offchainlabs,stylus-workshop-nft,alloy-primitives,alloy-rs,core,RUST
offchainlabs,stylus-by-example,@esbuild/openbsd-x64,evanw,esbuild,NPM
fracton-ventures,nitro-gacha,enr,sigp,enr,RUST
theblokc,arbdevbootcamp-reference,wasm-bindgen,rustwasm,wasm-bindgen,RUST
offchainlabs,stylus-erc20,regenerator-runtime,facebook,regenerator,NPM
fluidity-money,long.so,@ardatan/sync-fetch,larsgw,sync-fetch,NPM
alt-research,nitro,github.com/mitchellh/pointerstructure,mitchellh,pointerstructure,GO
alt-research,nitro,github.com/aws/aws-sdk-go-v2/config,aws,aws-sdk-go-v2,GO
offchainlabs,nitro,dynasm,censoredusername,dynasm-rs,RUST
alt-research,nitro,github.com/holiman/uint256,holiman,uint256,GO
blockscout,cargo-stylus-test-examples,color-convert,qix-,color-convert,NPM
fluidity-money,long.so,@babel/plugin-transform-object-rest-spread,babel,babel,NPM
fluidity-money,long.so,citty,unjs,citty,NPM
alt-research,nitro,github.com/gobwas/ws-examples,gobwas,ws-examples,GO
offchainlabs,stylus-quickstart-vending-machine,ark-ff-asm,arkworks-rs,algebra,RUST
offchainlabs,stylus-erc20-oz,ark-ff-asm,arkworks-rs,algebra,RUST
offchainlabs,stylus-erc20,clone-response,sindresorhus,clone-response,NPM
fluidity-money,long.so,run-async,sboudrias,run-async,NPM
offchainlabs,stylus-vending-machine,inflector,whatisinternet,inflector,RUST
offchainlabs,stylus-by-example,unist-util-position-from-estree,syntax-tree,unist-util-position-from-estree,NPM
offchainlabs,stylus-erc20,busboy,mscdex,busboy,NPM
fluidity-money,long.so,fnv,servo,rust-fnv,RUST
offchainlabs,stylus-hello-world,rustc-demangle,rust-lang,rustc-demangle,RUST
fracton-ventures,nitro-gacha,walkdir,burntsushi,walkdir,RUST
cryptosmartnow,bs_arbitrum_main,walkdir,burntsushi,walkdir,RUST
solide-project,stylide,walkdir,burntsushi,walkdir,RUST
alt-research,nitro,walkdir,burntsushi,walkdir,RUST
offchainlabs,stylus-erc721,node-addon-api,nodejs,node-addon-api,NPM
fluidity-money,long.so,get-stream,sindresorhus,get-stream,NPM
offchainlabs,stylus-quickstart-vending-machine,zstd-sys,gyscos,zstd-rs,RUST
offchainlabs,stylus-erc721,keccak,rustcrypto,sponges,RUST
offchainlabs,stylus-workshop-counter,keccak,rustcrypto,sponges,RUST
fluidity-money,long.so,object.values,es-shims,object.values,NPM
offchainlabs,stylus-by-example,@radix-ui/react-context,radix-ui,primitives,NPM
teeeeeo9,basket-swap-stylus,tungstenite,snapview,tungstenite-rs,RUST
theblokc,arbdevbootcamp-reference,y18n,yargs,y18n,NPM
alt-research,nitro-contracts-2.1.0,github.com/gorilla/websocket,gorilla,websocket,GO
blockscout,cargo-stylus-test-examples,wait-timeout,alexcrichton,wait-timeout,RUST
cryptosmartnow,bitsave_stylus,wait-timeout,alexcrichton,wait-timeout,RUST
blockscout,cargo-stylus-test-examples,itoa,dtolnay,itoa,RUST
alt-research,nitro-contracts-2.1.0,github.com/crate-crypto/go-ipa,crate-crypto,go-ipa,GO
offchainlabs,nitro,sha3,rustcrypto,hashes,RUST
theblokc,arbdevbootcamp-reference,sha3,rustcrypto,hashes,RUST
offchainlabs,stylus-erc20-oz,utf8parse,alacritty,vte,RUST
fluidity-money,long.so,brorand,indutny,brorand,NPM
teeeeeo9,basket-swap-stylus,serde_derive,serde-rs,serde,RUST
offchainlabs,stylus-english-auction,serde_derive,serde-rs,serde,RUST
offchainlabs,stylus-hello-world-minimal,serde_derive,serde-rs,serde,RUST
offchainlabs,stylus-erc20,d,medikoo,d,NPM
offchainlabs,stylus-erc20,@ethersproject/random,ethers-io,ethers.js,NPM
fluidity-money,long.so,@testing-library/jest-dom,testing-library,jest-dom,NPM
offchainlabs,stylus-erc721,simple-get,feross,simple-get,NPM
offchainlabs,stylus-quickstart-vending-machine,heck,withoutboats,heck,RUST
alt-research,nitro-contracts-2.1.0,heck,withoutboats,heck,RUST
offchainlabs,stylus-quickstart-vending-machine,wasm-bindgen-futures,rustwasm,wasm-bindgen,RUST
offchainlabs,nitro,gperftools,dignifiedquire,rust-gperftools,RUST
alt-research,nitro-near,gperftools,dignifiedquire,rust-gperftools,RUST
offchainlabs,stylus-erc721,upper-case-first,blakeembrey,change-case,NPM
alt-research,nitro-contracts-2.1.0,github.com/victoriametrics/fastcache,victoriametrics,fastcache,GO
fluidity-money,long.so,xmlhttprequest-ssl,mjwwit,node-xmlhttprequest,NPM
theblokc,arbdevbootcamp-reference,system-configuration-sys,mullvad,system-configuration-rs,RUST
offchainlabs,stylus-hello-world,system-configuration-sys,mullvad,system-configuration-rs,RUST
offchainlabs,stylus-vending-machine,system-configuration-sys,mullvad,system-configuration-rs,RUST
cryptosmartnow,stylus_bitsave,system-configuration-sys,mullvad,system-configuration-rs,RUST
seabrick,seabrick-contracts,system-configuration-sys,mullvad,system-configuration-rs,RUST
offchainlabs,stylus-english-auction,system-configuration-sys,mullvad,system-configuration-rs,RUST
alt-research,nitro,enum-iterator-derive,stephaneyfx,enum-iterator,RUST
fluidity-money,long.so,github.com/microsoft/go-winio,microsoft,go-winio,GO
alt-research,nitro-contracts-2.1.0,iana-time-zone,strawlab,iana-time-zone,RUST
cryptosmartnow,bitsave_stylus,bytes,tokio-rs,bytes,RUST
offchainlabs,stylus-workshop-proxy-update,bytes,tokio-rs,bytes,RUST
solide-project,stylide,bytes,tokio-rs,bytes,RUST
fracton-ventures,nitro-gacha,bytes,tokio-rs,bytes,RUST
offchainlabs,stylus-erc721,sync-request,forbeslindesay,sync-request,NPM
offchainlabs,stylus-erc721,define-properties,ljharb,define-properties,NPM
offchainlabs,stylus-erc20,levn,gkz,levn,NPM
alt-research,nitro,windows_aarch64_gnullvm,microsoft,windows-rs,RUST
fluidity-money,long.so,requires-port,unshiftio,requires-port,NPM
offchainlabs,stylus-tutorials,string.prototype.trimend,es-shims,string.prototype.trimend,NPM
theblokc,arbdevbootcamp-reference,function-bind,raynos,function-bind,NPM
fluidity-money,long.so,cli-truncate,sindresorhus,cli-truncate,NPM
blockscout,cargo-stylus-test-examples,quick-error,tailhook,quick-error,RUST
offchainlabs,stylus-quickstart-vending-machine,keccak-const,offchainlabs,keccak-const,RUST
solide-project,stylide,keccak-const,offchainlabs,keccak-const,RUST
offchainlabs,stylus-by-example,keccak-const,offchainlabs,keccak-const,RUST
