artifact_name,project_name,metric_name,sample_date,amount
fairyringclient,fairblock,GITHUB_active_developers_monthly,2024-06-01,1
pe-parse,trailofbits,GITHUB_active_developers_monthly,2024-06-01,1
redstone-landing,redstone-finance,GITHUB_active_developers_monthly,2024-06-01,1
kontrol-solady,runtimeverification,GITHUB_active_developers_monthly,2024-06-01,1
agw-sdk,third-web,GITHUB_active_developers_monthly,2024-11-01,1
per,pyth-network,GITHUB_active_developers_monthly,2024-06-01,4
haskell-backend,runtimeverification,GITHUB_active_developers_monthly,2024-06-01,4
simbolik-examples,runtimeverification,GITHUB_active_developers_monthly,2024-11-01,1
pyth-agent,pyth-network,GITHUB_active_developers_monthly,2024-05-01,3
homebrew-k,runtimeverification,GITHUB_active_developers_monthly,2024-05-01,1
python-sdk,third-web,GITHUB_active_developers_monthly,2024-05-01,1
gitbook-simbolik,runtimeverification,GITHUB_active_developers_monthly,2024-05-01,2
cast_checks,trailofbits,GITHUB_active_developers_monthly,2024-05-01,1
publications,trailofbits,GITHUB_active_developers_monthly,2024-05-01,2
redstone-app,redstone-finance,GITHUB_active_developers_monthly,2024-02-01,1
gitbook-kontrol,runtimeverification,GITHUB_active_developers_monthly,2024-10-01,1
rfc8785.py,trailofbits,GITHUB_active_developers_monthly,2024-10-01,1
wasm-semantics,runtimeverification,GITHUB_active_developers_monthly,2024-10-01,1
kariba,opensource-observer,GITHUB_active_developers_monthly,2024-10-01,1
llvm-backend,runtimeverification,GITHUB_active_developers_monthly,2024-10-01,1
fairblock-rust,fairblock,GITHUB_active_developers_monthly,2024-10-01,1
oss-funding,opensource-observer,GITHUB_active_developers_monthly,2024-10-01,1
js,third-web,GITHUB_active_developers_monthly,2024-10-01,4
welldonestudio.github.io,remix-arbitrum-welldonestudio,GITHUB_active_developers_monthly,2024-10-01,1
unbounded-loops,runtimeverification,GITHUB_active_developers_monthly,2024-10-01,1
passport-scorer,passportxyz,GITHUB_active_developers_monthly,2024-10-01,5
fairyringclient,fairblock,GITHUB_active_developers_monthly,2024-10-01,1
necessist,trailofbits,GITHUB_active_developers_monthly,2024-10-01,2
pyth-examples,pyth-network,GITHUB_active_developers_monthly,2024-10-01,1
empirehacking.nyc,trailofbits,GITHUB_active_developers_monthly,2024-10-01,1
simbolik-vscode,runtimeverification,GITHUB_active_developers_monthly,2024-10-01,1
kontrol-cheatcodes,runtimeverification,GITHUB_active_developers_monthly,2024-10-01,3
rfc3161-client,trailofbits,GITHUB_active_developers_monthly,2024-10-01,3
publications,trailofbits,GITHUB_active_developers_monthly,2024-10-01,6
nyc-infosec,trailofbits,GITHUB_active_developers_monthly,2024-10-01,1
homebrew-k,runtimeverification,GITHUB_active_developers_monthly,2024-10-01,1
infra-libs,passportxyz,GITHUB_active_developers_monthly,2024-10-01,1
documentation,pyth-network,GITHUB_active_developers_monthly,2024-10-01,7
haskell-backend,runtimeverification,GITHUB_active_developers_monthly,2024-10-01,3
uptime-kuma,redstone-finance,GITHUB_active_developers_monthly,2024-10-01,1
vast,trailofbits,GITHUB_active_developers_monthly,2024-10-01,2
redstone-mock-prices,redstone-finance,GITHUB_active_developers_monthly,2024-10-01,1
walnut-landingpage,walnuthq,GITHUB_active_developers_monthly,2024-10-01,1
komet,runtimeverification,GITHUB_active_developers_monthly,2024-10-01,1
id-staking,passportxyz,GITHUB_active_developers_monthly,2024-10-01,1
sigstore-rekor-types,trailofbits,GITHUB_active_developers_monthly,2024-10-01,1
pypi-attestations,trailofbits,GITHUB_active_developers_monthly,2024-10-01,1
redstone-app,redstone-finance,GITHUB_active_developers_monthly,2024-10-01,2
mir-semantics,runtimeverification,GITHUB_active_developers_monthly,2024-10-01,2
awesome-oso,opensource-observer,GITHUB_active_developers_monthly,2024-10-01,2
direct-payments-example,third-web,GITHUB_active_developers_monthly,2024-10-01,1
redstone-showroom,redstone-finance,GITHUB_active_developers_monthly,2024-10-01,1
redstone-cache-layer,redstone-finance,GITHUB_active_developers_monthly,2024-10-01,1
gnark,arbos-foundry-bernard-wagner,GITHUB_active_developers_monthly,2024-10-01,1
reth-exex-examples,fairblock,GITHUB_active_developers_monthly,2024-10-01,1
blight,trailofbits,GITHUB_active_developers_monthly,2024-10-01,1
js,third-web,GITHUB_active_developers_monthly,2024-08-01,6
welldonestudio.github.io,remix-arbitrum-welldonestudio,GITHUB_active_developers_monthly,2024-08-01,1
evm-semantics,runtimeverification,GITHUB_active_developers_monthly,2024-08-01,5
eas-proxy,passportxyz,GITHUB_active_developers_monthly,2024-08-01,1
contracts,third-web,GITHUB_active_developers_monthly,2024-08-01,1
.github,trailofbits,GITHUB_active_developers_monthly,2024-08-01,1
_kaas_morpho,runtimeverification,GITHUB_active_developers_monthly,2024-08-01,1
forma-geth,fairblock,GITHUB_active_developers_monthly,2024-08-01,1
kontrol-solady,runtimeverification,GITHUB_active_developers_monthly,2024-08-01,2
passport,passportxyz,GITHUB_active_developers_monthly,2024-08-01,5
kontrol-cheatcodes,runtimeverification,GITHUB_active_developers_monthly,2024-08-01,1
governance,pyth-network,GITHUB_active_developers_monthly,2024-08-01,2
redstone-images,redstone-finance,GITHUB_active_developers_monthly,2024-08-01,1
vast-llvm-test-suite,trailofbits,GITHUB_active_developers_monthly,2024-04-01,1
vast,trailofbits,GITHUB_active_developers_monthly,2024-08-01,2
pyth-crosschain,pyth-network,GITHUB_active_developers_monthly,2024-08-01,7
wasm-semantics,runtimeverification,GITHUB_active_developers_monthly,2024-08-01,2
oss-directory,opensource-observer,GITHUB_active_developers_monthly,2024-08-01,8
redstone-prototypes,redstone-finance,GITHUB_active_developers_monthly,2024-04-01,1
pypi-attestations,trailofbits,GITHUB_active_developers_monthly,2024-08-01,1
fairyring,fairblock,GITHUB_active_developers_monthly,2024-08-01,1
charts,pyth-network,GITHUB_active_developers_monthly,2024-04-01,1
_kaas_lidofinance_dual-governance,runtimeverification,GITHUB_active_developers_monthly,2024-08-01,1
documentation,pyth-network,GITHUB_active_developers_monthly,2024-04-01,8
contracts,third-web,GITHUB_active_developers_monthly,2024-04-01,1
redstone-landing,redstone-finance,GITHUB_active_developers_monthly,2024-04-01,1
mishegos,trailofbits,GITHUB_active_developers_monthly,2024-04-01,2
fairyringclient,fairblock,GITHUB_active_developers_monthly,2024-04-01,2
cairo,walnuthq,GITHUB_active_developers_monthly,2024-04-01,1
ercx-vscode,runtimeverification,GITHUB_active_developers_monthly,2024-04-01,1
vscode-weaudit,trailofbits,GITHUB_active_developers_monthly,2024-04-01,1
testing-handbook,trailofbits,GITHUB_active_developers_monthly,2024-04-01,2
oss-funding,opensource-observer,GITHUB_active_developers_monthly,2025-01-01,1
docs,walnuthq,GITHUB_active_developers_monthly,2025-01-01,2
pyth-client-py,pyth-network,GITHUB_active_developers_monthly,2025-02-01,2
oso,opensource-observer,GITHUB_active_developers_monthly,2025-02-01,6
per,pyth-network,GITHUB_active_developers_monthly,2025-02-01,5
mintvm,syndicateprotocol,GITHUB_active_developers_monthly,2025-01-01,1
stylusport,stylusport-teamscanworks,GITHUB_active_developers_monthly,2025-04-01,1
haskell-backend,runtimeverification,GITHUB_active_developers_monthly,2025-04-01,2
pyth-gelato-price-pusher,pyth-network,GITHUB_active_developers_monthly,2025-04-01,1
revm,arbos-foundry-bernard-wagner,GITHUB_active_developers_monthly,2025-04-01,1
cookiecutter-python,trailofbits,GITHUB_active_developers_monthly,2025-04-01,1
evm-equivalence,runtimeverification,GITHUB_active_developers_monthly,2025-04-01,1
per,pyth-network,GITHUB_active_developers_monthly,2025-04-01,5
rfc3161-client,trailofbits,GITHUB_active_developers_monthly,2025-04-01,2
walnut-dbg,walnuthq,GITHUB_active_developers_monthly,2025-04-01,1
audit-reports,pyth-network,GITHUB_active_developers_monthly,2025-03-01,1
arbitrum-stylus,remix-arbitrum-welldonestudio,GITHUB_active_developers_monthly,2025-03-01,1
pyth-sdk-rs,pyth-network,GITHUB_active_developers_monthly,2025-03-01,1
unruggable-ai,fairblock,GITHUB_active_developers_monthly,2025-03-01,2
dagster-sqlmesh,opensource-observer,GITHUB_active_developers_monthly,2025-04-01,3
gitbook-simbolik,runtimeverification,GITHUB_active_developers_monthly,2025-04-01,1
redstone-docs,redstone-finance,GITHUB_active_developers_monthly,2025-04-01,3
kontrol,runtimeverification,GITHUB_active_developers_monthly,2025-03-01,2
pyth-crosschain,pyth-network,GITHUB_active_developers_monthly,2025-03-01,10
insight,third-web,GITHUB_active_developers_monthly,2025-03-01,3
oso,opensource-observer,GITHUB_active_developers_monthly,2025-03-01,5
cargo-unmaintained,trailofbits,GITHUB_active_developers_monthly,2025-04-01,3
passport-scorer,passportxyz,GITHUB_active_developers_monthly,2025-04-01,3
cargo-line-test,trailofbits,GITHUB_active_developers_monthly,2025-04-01,2
fairblock-website,fairblock,GITHUB_active_developers_monthly,2025-04-01,1
miden-playground,walnuthq,GITHUB_active_developers_monthly,2025-04-01,1
passport-docs,passportxyz,GITHUB_active_developers_monthly,2025-02-01,1
cargo-unmaintained,trailofbits,GITHUB_active_developers_monthly,2025-02-01,2
necessist,trailofbits,GITHUB_active_developers_monthly,2025-02-01,2
sigstore-apis,trailofbits,GITHUB_active_developers_monthly,2025-02-01,1
llvm-backend,runtimeverification,GITHUB_active_developers_monthly,2025-02-01,1
are-we-pep740-yet,trailofbits,GITHUB_active_developers_monthly,2025-02-01,1
simbolik-vscode,runtimeverification,GITHUB_active_developers_monthly,2025-02-01,2
passport-scroll-badge-service,passportxyz,GITHUB_active_developers_monthly,2025-02-01,1
dylint,trailofbits,GITHUB_active_developers_monthly,2025-02-01,4
ruzzy,trailofbits,GITHUB_active_developers_monthly,2025-02-01,1
pypi-attestations,trailofbits,GITHUB_active_developers_monthly,2025-02-01,1
insights,opensource-observer,GITHUB_active_developers_monthly,2025-03-01,3
test-fuzz,trailofbits,GITHUB_active_developers_monthly,2025-03-01,2
walnut-landingpage,walnuthq,GITHUB_active_developers_monthly,2025-03-01,1
redstone-images,redstone-finance,GITHUB_active_developers_monthly,2025-04-01,2
vast,trailofbits,GITHUB_active_developers_monthly,2025-04-01,2
rust-sdk,redstone-finance,GITHUB_active_developers_monthly,2025-04-01,1
per,pyth-network,GITHUB_active_developers_monthly,2025-03-01,4
stable-mir-json,runtimeverification,GITHUB_active_developers_monthly,2025-03-01,3
eliza,redstone-finance,GITHUB_active_developers_monthly,2025-03-01,1
ruzzy,trailofbits,GITHUB_active_developers_monthly,2025-04-01,1
gelato-relayer-mocked-manifest,redstone-finance,GITHUB_active_developers_monthly,2025-04-01,1
stable-mir-json,runtimeverification,GITHUB_active_developers_monthly,2025-04-01,3
stylus-cm-contracts,cobuilders-xyz,GITHUB_active_developers_monthly,2025-04-01,1
js,third-web,GITHUB_active_developers_monthly,2025-04-01,5
publications,runtimeverification,GITHUB_active_developers_monthly,2025-04-01,1
oss-directory,opensource-observer,GITHUB_active_developers_monthly,2025-04-01,4
dylint,trailofbits,GITHUB_active_developers_monthly,2025-04-01,6
codetracer,codetracer-metacraft-labs,GITHUB_active_developers_monthly,2025-04-01,2
passport-docs,passportxyz,GITHUB_active_developers_monthly,2025-04-01,1
documentation,pyth-network,GITHUB_active_developers_monthly,2025-04-01,4
instafix-llvm,trailofbits,GITHUB_active_developers_monthly,2025-04-01,2
madara-docs,walnuthq,GITHUB_active_developers_monthly,2025-02-01,2
oso,opensource-observer,GITHUB_active_developers_monthly,2025-01-01,6
enclave,enclave-gnosisguild,GITHUB_active_developers_monthly,2025-01-01,1
evm-semantics,runtimeverification,GITHUB_active_developers_monthly,2025-01-01,4
walnut-landingpage,walnuthq,GITHUB_active_developers_monthly,2025-02-01,1
codetracer,codetracer-metacraft-labs,GITHUB_active_developers_monthly,2025-02-01,4
documentation,pyth-network,GITHUB_active_developers_monthly,2025-02-01,5
simbolik-examples,runtimeverification,GITHUB_active_developers_monthly,2025-02-01,1
pyth-crosschain,pyth-network,GITHUB_active_developers_monthly,2025-02-01,11
contracts,third-web,GITHUB_active_developers_monthly,2025-02-01,2
dagster-sqlmesh,opensource-observer,GITHUB_active_developers_monthly,2025-02-01,2
komet,runtimeverification,GITHUB_active_developers_monthly,2025-02-01,1
evm-semantics,runtimeverification,GITHUB_active_developers_monthly,2025-02-01,4
clara,redstone-finance,GITHUB_active_developers_monthly,2025-02-01,3
.github,third-web,GITHUB_active_developers_monthly,2025-02-01,1
blockchain-k-plugin,runtimeverification,GITHUB_active_developers_monthly,2025-02-01,2
insight,third-web,GITHUB_active_developers_monthly,2025-02-01,3
sigstore-rekor-types,trailofbits,GITHUB_active_developers_monthly,2025-04-01,1
blockchain-k-plugin,runtimeverification,GITHUB_active_developers_monthly,2025-04-01,1
contracts,third-web,GITHUB_active_developers_monthly,2025-03-01,1
komet,runtimeverification,GITHUB_active_developers_monthly,2025-03-01,1
noir-libs,walnuthq,GITHUB_active_developers_monthly,2025-03-01,1
sylow,sylow-warlock-labs,GITHUB_active_developers_monthly,2025-03-01,1
passport,passportxyz,GITHUB_active_developers_monthly,2025-03-01,3
mir-semantics,runtimeverification,GITHUB_active_developers_monthly,2025-03-01,6
pyth-agent,pyth-network,GITHUB_active_developers_monthly,2025-03-01,1
kontrol,runtimeverification,GITHUB_active_developers_monthly,2025-04-01,3
polyfile,trailofbits,GITHUB_active_developers_monthly,2025-04-01,1
engine,third-web,GITHUB_active_developers_monthly,2025-04-01,3
sqlmesh,opensource-observer,GITHUB_active_developers_monthly,2025-04-01,1
evm-semantics,runtimeverification,GITHUB_active_developers_monthly,2025-04-01,3
publications,trailofbits,GITHUB_active_developers_monthly,2025-04-01,9
test-fuzz,trailofbits,GITHUB_active_developers_monthly,2025-01-01,2
privgov,fairblock,GITHUB_active_developers_monthly,2025-01-01,2
instafix-llvm,trailofbits,GITHUB_active_developers_monthly,2025-01-01,2
noir-libs,walnuthq,GITHUB_active_developers_monthly,2025-01-01,2
redstone-images,redstone-finance,GITHUB_active_developers_monthly,2025-01-01,2
are-we-pep740-yet,trailofbits,GITHUB_active_developers_monthly,2025-01-01,1
fairyring,fairblock,GITHUB_active_developers_monthly,2025-01-01,2
build-wrap,trailofbits,GITHUB_active_developers_monthly,2025-01-01,2
agw-sdk,third-web,GITHUB_active_developers_monthly,2025-01-01,1
redstone-docs,redstone-finance,GITHUB_active_developers_monthly,2025-01-01,4
redstone-showroom,redstone-finance,GITHUB_active_developers_monthly,2025-01-01,1
llvm-backend,runtimeverification,GITHUB_active_developers_monthly,2023-12-01,1
eatmynetwork,trailofbits,GITHUB_active_developers_monthly,2023-09-01,1
kontrol,runtimeverification,GITHUB_active_developers_monthly,2023-09-01,2
redstone-oracles-monorepo,redstone-finance,GITHUB_active_developers_monthly,2023-09-01,6
governance,pyth-network,GITHUB_active_developers_monthly,2023-12-01,2
sv_circuit,trailofbits,GITHUB_active_developers_monthly,2023-09-01,1
zkdocs,trailofbits,GITHUB_active_developers_monthly,2023-03-01,1
go-mutexasserts,trailofbits,GITHUB_active_developers_monthly,2023-03-01,1
wasm-semantics,runtimeverification,GITHUB_active_developers_monthly,2023-09-01,1
mir-semantics-compiletest,runtimeverification,GITHUB_active_developers_monthly,2023-09-01,1
engine,third-web,GITHUB_active_developers_monthly,2023-09-01,3
pyth-crosschain,pyth-network,GITHUB_active_developers_monthly,2023-09-01,5
fickling,trailofbits,GITHUB_active_developers_monthly,2023-09-01,1
smart_wallet_demo,third-web,GITHUB_active_developers_monthly,2023-09-01,1
dashboard,third-web,GITHUB_active_developers_monthly,2023-09-01,13
dmarc,trailofbits,GITHUB_active_developers_monthly,2023-09-01,1
circuitous,trailofbits,GITHUB_active_developers_monthly,2023-09-01,3
redstone-images,redstone-finance,GITHUB_active_developers_monthly,2023-03-01,2
dylint,trailofbits,GITHUB_active_developers_monthly,2023-09-01,3
redstone-docs,redstone-finance,GITHUB_active_developers_monthly,2023-09-01,1
gitbook-kontrol,runtimeverification,GITHUB_active_developers_monthly,2023-09-01,2
sv-bench-patch,trailofbits,GITHUB_active_developers_monthly,2023-09-01,1
redstone-landing,redstone-finance,GITHUB_active_developers_monthly,2023-12-01,1
redstone-oracles-monorepo,redstone-finance,GITHUB_active_developers_monthly,2023-03-01,5
pyth-crosschain,pyth-network,GITHUB_active_developers_monthly,2023-03-01,9
pyth-js,pyth-network,GITHUB_active_developers_monthly,2023-03-01,2
haskell-backend,runtimeverification,GITHUB_active_developers_monthly,2023-03-01,5
blockchain-k-plugin,runtimeverification,GITHUB_active_developers_monthly,2023-03-01,2
redstone-cache-layer,redstone-finance,GITHUB_active_developers_monthly,2023-03-01,1
k-as-a-library,runtimeverification,GITHUB_active_developers_monthly,2023-03-01,1
welldonestudio.github.io,remix-arbitrum-welldonestudio,GITHUB_active_developers_monthly,2023-03-01,2
pe-parse,trailofbits,GITHUB_active_developers_monthly,2023-03-01,1
redstone-app,redstone-finance,GITHUB_active_developers_monthly,2023-03-01,1
vlsm,runtimeverification,GITHUB_active_developers_monthly,2023-03-01,4
pyth-gitbook,pyth-network,GITHUB_active_developers_monthly,2023-03-01,7
deepstate-test-suite,trailofbits,GITHUB_active_developers_monthly,2023-03-01,1
