Name,Metric,Date,Value
Passport XYZ,GITHUB_new_contributors_monthly,2025-02-01,2.0
Open Source Observer,GITHUB_full_time_contributors_monthly,2025-02-01,5.0
Redstone Finance,GITHUB_full_time_contributors_monthly,2025-02-01,4.0
Redstone Finance,GITHUB_active_contributors_biannually,2025-02-01,17.0
CodeTracer,GITHUB_part_time_contributors_biannually,2025-02-01,6.0
Enclave,GITHUB_part_time_contributors_biannually,2025-02-01,1.0
Solang,GITHUB_part_time_contributors_biannually,2025-02-01,12.0
Debid - Fairblock,GITHUB_part_time_contributors_biannually,2025-02-01,2.0
Runtime Verification,GITHUB_active_contributors_monthly,2025-02-01,24.0
Redstone Finance,GITHUB_part_time_contributors_monthly,2025-02-01,13.0
Redstone Finance,GITHUB_part_time_contributors_biannually,2025-02-01,17.0
Pyth Network,GITHUB_part_time_contributors_biannually,2025-02-01,31.0
Open Source Observer,GITHUB_new_contributors_biannually,2025-02-01,17.0
thirdweb,GITHUB_change_in_part_time_contributors_biannually,2025-02-01,-6.0
Trail of Bits Security Reviews,GITHUB_opened_pull_requests_daily,2025-02-01,2.0
thirdweb,GITHUB_opened_pull_requests_daily,2025-02-01,3.0
Open Source Observer,GITHUB_change_in_active_developers_monthly,2025-02-01,-15.0
Pyth Network,GITHUB_change_in_part_time_contributors_monthly,2025-02-01,-2.0
Moving Stylus,GITHUB_change_in_active_developers_monthly,2025-02-01,2.0
Passport XYZ,GITHUB_change_in_full_time_contributors_monthly,2025-02-01,1.0
Runtime Verification,GITHUB_change_in_active_developers_monthly,2025-02-01,1.0
thirdweb,GITHUB_change_in_full_time_contributors_monthly,2025-02-01,-2.0
Redstone Finance,GITHUB_change_in_active_developers_monthly,2025-02-01,-6.0
Solang,GITHUB_change_in_active_developers_monthly,2025-02-01,-8.0
Runtime Verification,GITHUB_change_in_part_time_contributors_quarterly,2025-02-01,1.0
Enclave,GITHUB_change_in_part_time_contributors_quarterly,2025-02-01,1.0
Open Source Observer,GITHUB_change_in_part_time_contributors_quarterly,2025-02-01,-15.0
Passport XYZ,GITHUB_change_in_active_developers_monthly,2025-02-01,-1.0
Redstone Finance,GITHUB_change_in_part_time_contributors_monthly,2025-02-01,-3.0
Enclave,GITHUB_change_in_active_developers_monthly,2025-02-01,1.0
Walnut,GITHUB_change_in_active_developers_biannually,2025-02-01,-1.0
Runtime Verification,GITHUB_change_in_active_developers_biannually,2025-02-01,1.0
Runtime Verification,GITHUB_change_in_active_developers_quarterly,2025-02-01,1.0
Solang,GITHUB_change_in_active_developers_quarterly,2025-02-01,-8.0
Trail of Bits Security Reviews,GITHUB_change_in_active_developers_biannually,2025-02-01,-7.0
Walnut,GITHUB_opened_pull_requests_monthly,2025-02-01,93.0
thirdweb,GITHUB_opened_pull_requests_monthly,2025-02-01,240.0
Passport XYZ,GITHUB_opened_pull_requests_monthly,2025-02-01,121.0
Solang,GITHUB_opened_pull_requests_monthly,2025-02-01,7.0
Runtime Verification,GITHUB_opened_pull_requests_monthly,2025-02-01,77.0
9Lives,GITHUB_opened_pull_requests_monthly,2025-02-01,1.0
Redstone Finance,GITHUB_opened_pull_requests_monthly,2025-02-01,25.0
CodeTracer,GITHUB_opened_pull_requests_monthly,2025-02-01,14.0
Moving Stylus,GITHUB_opened_pull_requests_monthly,2025-02-01,5.0
Passport XYZ,GITHUB_opened_pull_requests_biannually,2025-02-01,121.0
Debid - Fairblock,GITHUB_opened_pull_requests_biannually,2025-02-01,2.0
Enclave,GITHUB_opened_pull_requests_biannually,2025-02-01,3.0
thirdweb,GITHUB_opened_pull_requests_quarterly,2025-02-01,240.0
Walnut,GITHUB_opened_pull_requests_quarterly,2025-02-01,93.0
Redstone Finance,GITHUB_opened_pull_requests_quarterly,2025-02-01,25.0
Trail of Bits Security Reviews,GITHUB_opened_pull_requests_quarterly,2025-02-01,177.0
Walnut,GITHUB_merged_pull_requests_monthly,2025-02-01,76.0
thirdweb,GITHUB_merged_pull_requests_monthly,2025-02-01,196.0
CodeTracer,GITHUB_merged_pull_requests_monthly,2025-02-01,12.0
Runtime Verification,GITHUB_merged_pull_requests_quarterly,2025-02-01,74.0
Enclave,GITHUB_merged_pull_requests_biannually,2025-02-01,3.0
Solang,GITHUB_merged_pull_requests_biannually,2025-02-01,10.0
Runtime Verification,GITHUB_opened_issues_daily,2025-02-01,1.0
Trail of Bits Security Reviews,GITHUB_opened_issues_daily,2025-02-01,1.0
Pyth Network,GITHUB_opened_issues_quarterly,2025-02-01,2.0
Passport XYZ,GITHUB_opened_issues_quarterly,2025-02-01,72.0
Runtime Verification,GITHUB_opened_issues_quarterly,2025-02-01,26.0
Open Source Observer,GITHUB_opened_issues_monthly,2025-02-01,82.0
Solang,GITHUB_opened_issues_biannually,2025-02-01,27.0
Open Source Observer,GITHUB_opened_issues_biannually,2025-02-01,82.0
thirdweb,GITHUB_opened_issues_biannually,2025-02-01,15.0
Open Source Observer,GITHUB_closed_issues_monthly,2025-02-01,73.0
Runtime Verification,GITHUB_closed_issues_monthly,2025-02-01,19.0
Solang,GITHUB_closed_issues_monthly,2025-02-01,3.0
Passport XYZ,GITHUB_closed_issues_monthly,2025-02-01,46.0
Solang,GITHUB_closed_issues_biannually,2025-02-01,3.0
Passport XYZ,GITHUB_closed_issues_quarterly,2025-02-01,46.0
CodeTracer,GITHUB_closed_issues_quarterly,2025-02-01,2.0
Trail of Bits Security Reviews,GITHUB_closed_issues_quarterly,2025-02-01,16.0
Walnut,GITHUB_closed_issues_biannually,2025-02-01,67.0
Runtime Verification,GITHUB_avg_prs_time_to_merge_quarterly,2025-02-01,0.0
CodeTracer,GITHUB_avg_prs_time_to_merge_quarterly,2025-02-01,0.0
Open Source Observer,GITHUB_avg_prs_time_to_merge_quarterly,2025-02-01,0.0
Solang,GITHUB_avg_prs_time_to_merge_biannually,2025-02-01,0.0
Moving Stylus,GITHUB_avg_prs_time_to_merge_biannually,2025-02-01,0.0
Walnut,GITHUB_avg_prs_time_to_merge_quarterly,2025-02-01,0.0
thirdweb,GITHUB_avg_time_to_first_response_biannually,2025-02-01,72695.05263157895
Open Source Observer,GITHUB_avg_time_to_first_response_biannually,2025-02-01,1526922.2826086956
Pyth Network,GITHUB_avg_time_to_first_response_biannually,2025-02-01,209664.28220858896
Pyth Network,GITHUB_avg_prs_time_to_merge_biannually,2025-02-01,0.0
Trail of Bits Security Reviews,GITHUB_avg_prs_time_to_merge_biannually,2025-02-01,0.0
Enclave,GITHUB_avg_time_to_first_response_biannually,2025-02-01,9.0
Redstone Finance,GITHUB_change_in_full_time_contributors_biannually,2025-02-01,0.0
Redstone Finance,GITHUB_churned_contributors_biannually,2025-02-01,-10.0
Open Source Observer,GITHUB_change_in_full_time_contributors_quarterly,2025-02-01,0.0
Solang,GITHUB_churned_contributors_quarterly,2025-02-01,-15.0
CodeTracer,GITHUB_churned_contributors_quarterly,2025-02-01,
thirdweb,GITHUB_change_in_new_contributors_quarterly,2025-02-01,-12.0
Debid - Fairblock,GITHUB_change_in_new_contributors_biannually,2025-02-01,0.0
thirdweb,GITHUB_churned_contributors_biannually,2025-02-01,-29.0
thirdweb,GITHUB_change_in_new_contributors_biannually,2025-02-01,-12.0
thirdweb,GITHUB_change_in_active_contributors_biannually,2025-02-01,-6.0
Runtime Verification,GITHUB_change_in_full_time_contributors_biannually,2025-02-01,0.0
Debid - Fairblock,GITHUB_change_in_active_contributors_monthly,2025-02-01,3.0
Debid - Fairblock,GITHUB_churned_contributors_monthly,2025-02-01,2.0
thirdweb,GITHUB_churned_contributors_monthly,2025-02-01,-29.0
Runtime Verification,GITHUB_churned_contributors_monthly,2025-02-01,-1.0
Runtime Verification,GITHUB_change_in_active_contributors_monthly,2025-02-01,1.0
Open Source Observer,GITHUB_churned_contributors_monthly,2025-02-01,-32.0
Solang,GITHUB_churned_contributors_monthly,2025-02-01,-15.0
Pyth Network,GITHUB_change_in_active_contributors_monthly,2025-02-01,-2.0
Passport XYZ,GITHUB_change_in_active_contributors_monthly,2025-02-01,-1.0
Passport XYZ,GITHUB_change_in_new_contributors_monthly,2025-02-01,-2.0
Moving Stylus,GITHUB_change_in_active_contributors_monthly,2025-02-01,2.0
Moving Stylus,GITHUB_change_in_new_contributors_monthly,2025-02-01,1.0
Pyth Network,GITHUB_change_in_full_time_contributors_biannually,2025-02-01,0.0
9Lives,GITHUB_change_in_active_contributors_biannually,2025-02-01,0.0
Moving Stylus,GITHUB_change_in_active_contributors_biannually,2025-02-01,2.0
Moving Stylus,GITHUB_churned_contributors_biannually,2025-02-01,1.0
Enclave,GITHUB_change_in_new_contributors_monthly,2025-02-01,0.0
Solang,GITHUB_change_in_new_contributors_quarterly,2025-02-01,-3.0
Open Source Observer,GITHUB_change_in_active_contributors_quarterly,2025-02-01,-15.0
Pyth Network,GITHUB_change_in_new_contributors_quarterly,2025-02-01,-8.0
Pyth Network,GITHUB_change_in_full_time_contributors_quarterly,2025-02-01,0.0
Passport XYZ,GITHUB_change_in_active_contributors_quarterly,2025-02-01,-1.0
Runtime Verification,GITHUB_forks_weekly,2025-02-03,3.0
Trail of Bits Security Reviews,GITHUB_comments_daily,2025-02-03,10.0
Pyth Network,GITHUB_comments_daily,2025-02-03,22.0
thirdweb,GITHUB_comments_daily,2025-02-03,44.0
Redstone Finance,GITHUB_stars_weekly,2025-02-03,1.0
Trail of Bits Security Reviews,GITHUB_releases_daily,2025-02-03,1.0
Runtime Verification,GITHUB_releases_daily,2025-02-03,4.0
Trail of Bits Security Reviews,GITHUB_releases_weekly,2025-02-03,4.0
Passport XYZ,GITHUB_commits_weekly,2025-02-03,38.0
9Lives,GITHUB_commits_weekly,2025-02-03,41.0
Passport XYZ,GITHUB_comments_weekly,2025-02-03,21.0
Solang,GITHUB_comments_weekly,2025-02-03,9.0
Trail of Bits Security Reviews,GITHUB_comments_weekly,2025-02-03,34.0
Redstone Finance,GITHUB_repositories_daily,2025-02-03,2.0
Walnut,GITHUB_repositories_daily,2025-02-03,4.0
9Lives,GITHUB_repositories_daily,2025-02-03,1.0
Trail of Bits Security Reviews,GITHUB_repositories_weekly,2025-02-03,41.0
Open Source Observer,GITHUB_repositories_weekly,2025-02-03,5.0
9Lives,GITHUB_contributors_daily,2025-02-03,2.0
Pyth Network,GITHUB_contributors_daily,2025-02-03,8.0
thirdweb,GITHUB_contributors_daily,2025-02-03,6.0
Open Source Observer,GITHUB_contributors_daily,2025-02-03,6.0
thirdweb,GITHUB_active_developers_daily,2025-02-03,3.0
Walnut,GITHUB_active_developers_daily,2025-02-03,4.0
Redstone Finance,GITHUB_active_developers_daily,2025-02-03,2.0
Solang,GITHUB_active_developers_daily,2025-02-03,1.0
Open Source Observer,GITHUB_active_developers_weekly,2025-02-03,8.0
Walnut,GITHUB_active_developers_weekly,2025-02-03,5.0
Solang,GITHUB_active_developers_weekly,2025-02-03,2.0
Passport XYZ,GITHUB_opened_pull_requests_weekly,2025-02-03,35.0
9Lives,GITHUB_opened_pull_requests_weekly,2025-02-03,1.0
Open Source Observer,GITHUB_opened_pull_requests_weekly,2025-02-03,36.0
thirdweb,GITHUB_opened_pull_requests_daily,2025-02-03,10.0
Runtime Verification,GITHUB_opened_pull_requests_daily,2025-02-03,7.0
Enclave,GITHUB_opened_pull_requests_daily,2025-02-03,1.0
Open Source Observer,GITHUB_opened_pull_requests_daily,2025-02-03,6.0
9Lives,GITHUB_opened_pull_requests_daily,2025-02-03,1.0
Pyth Network,GITHUB_opened_pull_requests_daily,2025-02-03,7.0
Pyth Network,GITHUB_merged_pull_requests_weekly,2025-02-03,56.0
Trail of Bits Security Reviews,GITHUB_merged_pull_requests_weekly,2025-02-03,39.0
Moving Stylus,GITHUB_merged_pull_requests_weekly,2025-02-03,5.0
thirdweb,GITHUB_merged_pull_requests_weekly,2025-02-03,55.0
Runtime Verification,GITHUB_merged_pull_requests_weekly,2025-02-03,29.0
Solang,GITHUB_merged_pull_requests_weekly,2025-02-03,4.0
Trail of Bits Security Reviews,GITHUB_merged_pull_requests_daily,2025-02-03,12.0
Pyth Network,GITHUB_merged_pull_requests_daily,2025-02-03,9.0
Trail of Bits Security Reviews,GITHUB_opened_issues_daily,2025-02-03,1.0
Runtime Verification,GITHUB_opened_issues_weekly,2025-02-03,6.0
Open Source Observer,GITHUB_opened_issues_weekly,2025-02-03,34.0
Runtime Verification,GITHUB_closed_issues_weekly,2025-02-03,2.0
Open Source Observer,GITHUB_closed_issues_weekly,2025-02-03,25.0
Remix IDE plugin for Arbitrum Stylus,GITHUB_forks_weekly,2025-03-10,1.0
Open Source Observer,GITHUB_comments_daily,2025-03-10,16.0
Runtime Verification,GITHUB_comments_daily,2025-03-10,8.0
Trail of Bits Security Reviews,GITHUB_stars_daily,2025-03-10,16.0
Runtime Verification,GITHUB_stars_weekly,2025-03-10,11.0
Solang,GITHUB_stars_weekly,2025-03-10,1.0
Debid - Fairblock,GITHUB_stars_weekly,2025-03-10,1.0
Trail of Bits Security Reviews,GITHUB_stars_weekly,2025-03-10,58.0
Sylow,GITHUB_stars_weekly,2025-03-10,1.0
Walnut,GITHUB_commits_daily,2025-03-10,20.0
Redstone Finance,GITHUB_commits_daily,2025-03-10,7.0
9Lives,GITHUB_commits_daily,2025-03-10,6.0
Trail of Bits Security Reviews,GITHUB_commits_daily,2025-03-10,34.0
thirdweb,GITHUB_releases_daily,2025-03-10,7.0
Pyth Network,GITHUB_releases_daily,2025-03-10,3.0
Sylow,GITHUB_commits_weekly,2025-03-10,14.0
Passport XYZ,GITHUB_commits_weekly,2025-03-10,24.0
Pyth Network,GITHUB_comments_weekly,2025-03-10,149.0
Open Source Observer,GITHUB_comments_weekly,2025-03-10,130.0
9Lives,GITHUB_comments_weekly,2025-03-10,1.0
Enclave,GITHUB_repositories_weekly,2025-03-10,1.0
9Lives,GITHUB_repositories_weekly,2025-03-10,1.0
Passport XYZ,GITHUB_repositories_weekly,2025-03-10,4.0
Redstone Finance,GITHUB_repositories_daily,2025-03-10,3.0
Solang,GITHUB_repositories_daily,2025-03-10,1.0
CodeTracer,GITHUB_repositories_daily,2025-03-10,1.0
Runtime Verification,GITHUB_repositories_daily,2025-03-10,9.0
Passport XYZ,GITHUB_repositories_daily,2025-03-10,3.0
thirdweb,GITHUB_active_developers_daily,2025-03-10,4.0
Passport XYZ,GITHUB_active_developers_daily,2025-03-10,1.0
Trail of Bits Security Reviews,GITHUB_active_developers_daily,2025-03-10,6.0
Walnut,GITHUB_active_developers_weekly,2025-03-10,1.0
Trail of Bits Security Reviews,GITHUB_active_developers_weekly,2025-03-10,8.0
9Lives,GITHUB_contributors_daily,2025-03-10,2.0
thirdweb,GITHUB_contributors_daily,2025-03-10,10.0
Trail of Bits Security Reviews,GITHUB_opened_pull_requests_daily,2025-03-10,21.0
thirdweb,GITHUB_opened_pull_requests_daily,2025-03-10,17.0
Open Source Observer,GITHUB_opened_pull_requests_daily,2025-03-10,8.0
Pyth Network,GITHUB_opened_pull_requests_daily,2025-03-10,10.0
Pyth Network,GITHUB_opened_pull_requests_weekly,2025-03-10,52.0
9Lives,GITHUB_opened_pull_requests_weekly,2025-03-10,1.0
Passport XYZ,GITHUB_opened_pull_requests_weekly,2025-03-10,10.0
Trail of Bits Security Reviews,GITHUB_opened_pull_requests_weekly,2025-03-10,53.0
thirdweb,GITHUB_opened_pull_requests_weekly,2025-03-10,45.0
Redstone Finance,GITHUB_opened_pull_requests_weekly,2025-03-10,2.0
Sylow,GITHUB_merged_pull_requests_weekly,2025-03-10,1.0
Runtime Verification,GITHUB_merged_pull_requests_weekly,2025-03-10,33.0
CodeTracer,GITHUB_merged_pull_requests_weekly,2025-03-10,3.0
CodeTracer,GITHUB_merged_pull_requests_daily,2025-03-10,1.0
Trail of Bits Security Reviews,GITHUB_opened_issues_weekly,2025-03-10,8.0
Passport XYZ,GITHUB_merged_pull_requests_daily,2025-03-10,4.0
Pyth Network,GITHUB_merged_pull_requests_daily,2025-03-10,8.0
Open Source Observer,GITHUB_opened_issues_daily,2025-03-10,9.0
Walnut,GITHUB_closed_issues_weekly,2025-03-10,3.0
Walnut,GITHUB_closed_issues_daily,2025-03-10,1.0
Passport XYZ,GITHUB_closed_issues_daily,2025-03-10,2.0
Trail of Bits Security Reviews,GITHUB_comments_daily,2025-02-14,23.0
Open Source Observer,GITHUB_comments_daily,2025-02-14,38.0
Pyth Network,GITHUB_comments_daily,2025-02-14,7.0
Runtime Verification,GITHUB_comments_daily,2025-02-14,24.0
Runtime Verification,GITHUB_commits_daily,2025-02-14,1.0
thirdweb,GITHUB_commits_daily,2025-02-14,7.0
Runtime Verification,GITHUB_releases_daily,2025-02-14,1.0
Trail of Bits Security Reviews,GITHUB_forks_daily,2025-02-14,2.0
Walnut,GITHUB_repositories_daily,2025-02-14,6.0
Walnut,GITHUB_contributors_daily,2025-02-14,5.0
Walnut,GITHUB_opened_pull_requests_daily,2025-02-14,7.0
Passport XYZ,GITHUB_opened_pull_requests_daily,2025-02-14,1.0
Runtime Verification,GITHUB_merged_pull_requests_daily,2025-02-14,1.0
thirdweb,GITHUB_merged_pull_requests_daily,2025-02-14,7.0
Open Source Observer,GITHUB_merged_pull_requests_daily,2025-02-14,12.0
Pyth Network,GITHUB_merged_pull_requests_daily,2025-02-14,3.0
Open Source Observer,GITHUB_closed_issues_daily,2025-02-14,10.0
Pyth Network,GITHUB_comments_daily,2024-04-18,30.0
Open Source Observer,GITHUB_stars_daily,2024-04-18,1.0
Trail of Bits Security Reviews,GITHUB_stars_daily,2024-04-18,10.0
thirdweb,GITHUB_commits_daily,2024-04-18,15.0
thirdweb,GITHUB_releases_daily,2024-04-18,1.0
Trail of Bits Security Reviews,GITHUB_forks_daily,2024-04-18,1.0
Syndicate Protocol,GITHUB_repositories_daily,2024-04-18,1.0
Pyth Network,GITHUB_repositories_daily,2024-04-18,4.0
Trail of Bits Security Reviews,GITHUB_contributors_daily,2024-04-18,5.0
Open Source Observer,GITHUB_active_developers_daily,2024-04-18,2.0
Trail of Bits Security Reviews,GITHUB_active_developers_daily,2024-04-18,4.0
Runtime Verification,GITHUB_merged_pull_requests_daily,2024-04-18,15.0
Trail of Bits Security Reviews,GITHUB_closed_issues_daily,2024-04-18,3.0
Runtime Verification,GITHUB_comments_daily,2025-02-20,4.0
Pyth Network,GITHUB_comments_daily,2025-02-20,16.0
Enclave,GITHUB_comments_daily,2025-02-20,1.0
Passport XYZ,GITHUB_stars_daily,2025-02-20,2.0
Pyth Network,GITHUB_stars_daily,2025-02-20,1.0
Trail of Bits Security Reviews,GITHUB_commits_daily,2025-02-20,2.0
thirdweb,GITHUB_commits_daily,2025-02-20,8.0
9Lives,GITHUB_commits_daily,2025-02-20,12.0
Pyth Network,GITHUB_releases_daily,2025-02-20,3.0
thirdweb,GITHUB_forks_daily,2025-02-20,1.0
Walnut,GITHUB_repositories_daily,2025-02-20,3.0
Open Source Observer,GITHUB_contributors_daily,2025-02-20,9.0
9Lives,GITHUB_contributors_daily,2025-02-20,2.0
Walnut,GITHUB_opened_pull_requests_daily,2025-02-20,7.0
Pyth Network,GITHUB_opened_pull_requests_daily,2025-02-20,5.0
thirdweb,GITHUB_opened_pull_requests_daily,2025-02-20,9.0
Redstone Finance,GITHUB_merged_pull_requests_daily,2025-02-20,4.0
Runtime Verification,GITHUB_opened_issues_daily,2025-02-20,1.0
Open Source Observer,GITHUB_closed_issues_daily,2025-02-20,3.0
Runtime Verification,GITHUB_closed_issues_daily,2025-02-20,1.0
Pyth Network,GITHUB_comments_daily,2024-10-18,15.0
Pyth Network,GITHUB_stars_daily,2024-10-18,1.0
Passport XYZ,GITHUB_stars_daily,2024-10-18,2.0
Trail of Bits Security Reviews,GITHUB_releases_daily,2024-10-18,1.0
thirdweb,GITHUB_forks_daily,2024-10-18,2.0
Trail of Bits Security Reviews,GITHUB_repositories_daily,2024-10-18,12.0
Redstone Finance,GITHUB_repositories_daily,2024-10-18,5.0
Open Source Observer,GITHUB_repositories_daily,2024-10-18,3.0
Enclave,GITHUB_active_developers_daily,2024-10-18,2.0
Debid - Fairblock,GITHUB_active_developers_daily,2024-10-18,2.0
Enclave,GITHUB_contributors_daily,2024-10-18,2.0
Runtime Verification,GITHUB_contributors_daily,2024-10-18,4.0
Debid - Fairblock,GITHUB_opened_pull_requests_daily,2024-10-18,2.0
Walnut,GITHUB_opened_pull_requests_daily,2024-10-18,1.0
Runtime Verification,GITHUB_opened_pull_requests_daily,2024-10-18,6.0
Pyth Network,GITHUB_merged_pull_requests_daily,2024-10-18,3.0
thirdweb,GITHUB_merged_pull_requests_daily,2024-10-18,9.0
Redstone Finance,GITHUB_merged_pull_requests_daily,2024-10-18,4.0
Open Source Observer,GITHUB_comments_daily,2025-03-19,11.0
Pyth Network,GITHUB_comments_daily,2025-03-19,27.0
Runtime Verification,GITHUB_comments_daily,2025-03-19,14.0
Runtime Verification,GITHUB_stars_daily,2025-03-19,1.0
CodeTracer,GITHUB_stars_daily,2025-03-19,5.0
Debid - Fairblock,GITHUB_commits_daily,2025-03-19,2.0
Trail of Bits Security Reviews,GITHUB_commits_daily,2025-03-19,5.0
Passport XYZ,GITHUB_releases_daily,2025-03-19,2.0
Enclave,GITHUB_repositories_daily,2025-03-19,1.0
CodeTracer,GITHUB_repositories_daily,2025-03-19,1.0
Debid - Fairblock,GITHUB_repositories_daily,2025-03-19,1.0
Pyth Network,GITHUB_repositories_daily,2025-03-19,3.0
Walnut,GITHUB_contributors_daily,2025-03-19,2.0
CodeTracer,GITHUB_contributors_daily,2025-03-19,2.0
Runtime Verification,GITHUB_contributors_daily,2025-03-19,9.0
Enclave,GITHUB_contributors_daily,2025-03-19,1.0
thirdweb,GITHUB_contributors_daily,2025-03-19,4.0
Open Source Observer,GITHUB_contributors_daily,2025-03-19,5.0
Walnut,GITHUB_active_developers_daily,2025-03-19,1.0
Passport XYZ,GITHUB_opened_pull_requests_daily,2025-03-19,4.0
Walnut,GITHUB_merged_pull_requests_daily,2025-03-19,2.0
Trail of Bits Security Reviews,GITHUB_merged_pull_requests_daily,2025-03-19,3.0
Open Source Observer,GITHUB_opened_issues_daily,2025-03-19,4.0
Runtime Verification,GITHUB_opened_issues_daily,2025-03-19,1.0
Pyth Network,GITHUB_closed_issues_daily,2025-03-19,2.0
Open Source Observer,GITHUB_stars_daily,2024-12-11,1.0
Redstone Finance,GITHUB_commits_daily,2024-12-11,9.0
Passport XYZ,GITHUB_releases_daily,2024-12-11,8.0
Passport XYZ,GITHUB_forks_daily,2024-12-11,2.0
Runtime Verification,GITHUB_repositories_daily,2024-12-11,8.0
