,project_slug,from_name,quarter,day
609,beacon-chain,friederbluemle,2021Q2,1
610,beacon-chain,gdetari,2021Q4,1
611,beacon-chain,geenutts,2023Q1,1
612,beacon-chain,giacomolicari,2022Q4,1
613,beacon-chain,gocoffeecup,2023Q4,12
614,beacon-chain,greylobster,2023Q2,1
615,beacon-chain,grok13,2021Q1,1
616,beacon-chain,grok13,2022Q3,1
617,beacon-chain,guybrush,2019Q4,8
618,beacon-chain,guybrush,2020Q1,18
619,beacon-chain,guybrush,2020Q2,27
620,beacon-chain,guybrush,2020Q3,28
621,beacon-chain,guybrush,2020Q4,35
622,beacon-chain,guybrush,2021Q1,24
623,beacon-chain,guybrush,2021Q2,36
624,beacon-chain,guybrush,2021Q3,27
625,beacon-chain,guybrush,2021Q4,20
626,beacon-chain,guybrush,2022Q1,10
627,beacon-chain,guybrush,2022Q2,16
628,beacon-chain,guybrush,2022Q3,13
629,beacon-chain,guybrush,2022Q4,11
630,beacon-chain,guybrush,2023Q1,25
631,beacon-chain,guybrush,2023Q2,17
632,beacon-chain,guybrush,2023Q3,9
633,beacon-chain,guybrush,2023Q4,25
634,beacon-chain,handelaar2,2019Q4,1
635,beacon-chain,handelaar2,2020Q2,1
636,beacon-chain,hanniabu,2021Q2,1
637,beacon-chain,harrycheng8,2021Q3,1
638,beacon-chain,he1-sim,2021Q4,1
639,beacon-chain,htimsk,2022Q3,1
640,beacon-chain,hwwhww,2020Q3,1
641,beacon-chain,ianw11,2022Q4,1
642,beacon-chain,ieggel,2022Q3,1
643,beacon-chain,imnisen,2020Q4,2
644,beacon-chain,jack3689,2023Q3,1
645,beacon-chain,jandetlefsen,2020Q4,1
646,beacon-chain,jaystyles,2022Q1,2
647,beacon-chain,jcvernaleo,2022Q4,1
648,beacon-chain,jcvernaleo,2023Q1,1
649,beacon-chain,jerryji,2020Q4,1
650,beacon-chain,jerryji,2022Q3,2
651,beacon-chain,jerryji,2022Q4,2
652,beacon-chain,jmesmon,2020Q4,4
653,beacon-chain,jrray,2022Q4,1
654,beacon-chain,jshufro,2022Q1,1
655,beacon-chain,jshufro,2022Q3,3
656,beacon-chain,jshufro,2023Q2,2
657,beacon-chain,judgewooden,2021Q4,1
658,beacon-chain,julioAk47,2022Q4,1
659,beacon-chain,jupiter126,2020Q4,1
660,beacon-chain,k1rill-fedoseev,2021Q3,1
661,beacon-chain,kaiwetlesen,2022Q3,2
662,beacon-chain,kennyFund,2023Q1,1
663,beacon-chain,keybaud,2020Q4,1
664,beacon-chain,kiriyha,2020Q3,2
665,beacon-chain,kiriyha,2020Q4,4
666,beacon-chain,kiriyha,2021Q1,1
667,beacon-chain,kiriyha,2021Q2,1
668,beacon-chain,kolyasapphire,2021Q2,2
669,beacon-chain,lastmjs,2020Q4,1
670,beacon-chain,lazike66,2021Q3,1
671,beacon-chain,lazike66,2021Q4,1
672,beacon-chain,leckylao,2020Q4,1
673,beacon-chain,lekevicius,2022Q3,1
674,beacon-chain,lfinbob,2022Q3,2
675,beacon-chain,lfjmgs,2020Q4,1
676,beacon-chain,linhuatan,2022Q3,1
677,beacon-chain,locky192,2023Q4,1
678,beacon-chain,lyfsn,2023Q4,2
679,beacon-chain,madalin0b,2021Q2,6
680,beacon-chain,madalin0b,2021Q3,14
681,beacon-chain,madalin0b,2021Q4,1
682,beacon-chain,maddhaters,2022Q4,1
683,beacon-chain,man55,2023Q4,1
684,beacon-chain,maninthecryptosuit,2022Q2,1
685,beacon-chain,manuelsc,2020Q4,20
686,beacon-chain,manuelsc,2021Q1,8
687,beacon-chain,manuelsc,2021Q2,18
688,beacon-chain,manuelsc,2021Q3,27
689,beacon-chain,manuelsc,2021Q4,6
690,beacon-chain,manuelsc,2022Q1,16
691,beacon-chain,manuelsc,2022Q2,7
692,beacon-chain,manuelsc,2022Q3,30
693,beacon-chain,manuelsc,2022Q4,30
694,beacon-chain,manuelsc,2023Q1,18
695,beacon-chain,manuelsc,2023Q2,14
696,beacon-chain,manuelsc,2023Q3,2
697,beacon-chain,manuelsc,2023Q4,27
698,beacon-chain,markocuri,2022Q2,1
699,beacon-chain,mattcee233,2021Q1,3
700,beacon-chain,mattxlee,2021Q1,2
701,beacon-chain,mattxlee,2021Q2,1
702,beacon-chain,mcdee,2020Q3,1
703,beacon-chain,meijiesky,2023Q4,2
704,beacon-chain,metanull-operator,2022Q4,1
705,beacon-chain,mgarciap,2022Q3,1
706,beacon-chain,michaelsproul,2021Q2,1
707,beacon-chain,michaelsproul,2021Q3,1
708,beacon-chain,microfisher,2022Q3,1
709,beacon-chain,mightypenguin,2021Q1,1
710,beacon-chain,mkalinin,2020Q4,1
711,beacon-chain,mkinney,2019Q4,4
712,beacon-chain,mksh,2022Q2,1
713,beacon-chain,mksh,2022Q3,1
714,beacon-chain,mkykadir,2022Q3,3
715,beacon-chain,mkykadir,2022Q4,1
716,beacon-chain,mllnd,2023Q3,1
717,beacon-chain,moshe-blox,2022Q4,1
718,beacon-chain,mrabino1,2020Q4,1
719,beacon-chain,mrabino1,2021Q1,1
720,beacon-chain,mrabino1,2021Q3,1
721,beacon-chain,mrabino1,2022Q2,1
722,beacon-chain,mrpez1,2023Q1,1
723,beacon-chain,mrstepanovic,2023Q2,1
724,beacon-chain,mtr980,2023Q4,1
725,beacon-chain,mxmar,2023Q1,3
726,beacon-chain,mxmar,2023Q2,1
727,beacon-chain,nalepae,2022Q3,1
728,beacon-chain,nalepae,2023Q2,4
729,beacon-chain,nalepae,2023Q4,1
730,beacon-chain,nate-walter,2022Q3,1
731,beacon-chain,natpicone,2023Q2,1
732,beacon-chain,nazar-kuzo,2023Q2,1
733,beacon-chain,ncitron,2020Q3,1
734,beacon-chain,newearthmartin,2022Q1,1
735,beacon-chain,newearthmartin,2023Q2,2
736,beacon-chain,nflaig,2023Q1,4
737,beacon-chain,nflaig,2023Q2,1
738,beacon-chain,nicolasochem,2021Q2,2
739,beacon-chain,nixorokish,2022Q3,2
740,beacon-chain,nobd,2020Q4,1
741,beacon-chain,nomonkeynodeal,2021Q2,1
742,beacon-chain,oksanaprotsukha,2020Q4,1
743,beacon-chain,olegshmuelov,2020Q4,1
744,beacon-chain,omahs,2022Q3,1
745,beacon-chain,omahs,2023Q3,1
746,beacon-chain,omerfirmak,2022Q3,1
747,beacon-chain,one-three-three-seven,2022Q2,1
748,beacon-chain,one-three-three-seven,2022Q4,4
749,beacon-chain,one-three-three-seven,2023Q2,2
750,beacon-chain,one-three-three-seven,2023Q4,3
751,beacon-chain,onemliii,2023Q1,2
752,beacon-chain,onemliii,2023Q2,1
753,beacon-chain,owocki,2021Q3,1
754,beacon-chain,p0xky-xyz,2022Q4,3
755,beacon-chain,p0xky-xyz,2023Q1,1
756,beacon-chain,p4fg,2023Q2,1
757,beacon-chain,parithosh,2022Q1,1
758,beacon-chain,parithosh,2022Q2,1
759,beacon-chain,pawanjay176,2020Q3,1
760,beacon-chain,peterbitfly,2020Q2,4
761,beacon-chain,peterbitfly,2020Q3,17
762,beacon-chain,peterbitfly,2020Q4,15
763,beacon-chain,peterbitfly,2021Q1,13
764,beacon-chain,peterbitfly,2021Q2,1
765,beacon-chain,peterbitfly,2021Q3,1
766,beacon-chain,peterbitfly,2021Q4,4
767,beacon-chain,peterbitfly,2022Q1,4
768,beacon-chain,peterbitfly,2022Q3,9
769,beacon-chain,peterbitfly,2022Q4,16
770,beacon-chain,peterbitfly,2023Q1,48
771,beacon-chain,peterbitfly,2023Q2,32
772,beacon-chain,peterbitfly,2023Q3,20
773,beacon-chain,peterbitfly,2023Q4,23
774,beacon-chain,ph1go,2020Q4,2
775,beacon-chain,ph1go,2021Q2,1
776,beacon-chain,ph1go,2021Q3,1
777,beacon-chain,philknows,2022Q4,1
778,beacon-chain,pincente,2023Q2,2
779,beacon-chain,pjindal,2020Q2,1
780,beacon-chain,pjindal,2023Q4,1
781,beacon-chain,pk910,2022Q3,1
782,beacon-chain,pk910,2023Q3,2
783,beacon-chain,platschi,2021Q2,1
784,beacon-chain,platschi,2022Q3,1
785,beacon-chain,platschi,2022Q4,1
786,beacon-chain,porn35,2021Q1,1
787,beacon-chain,ppratscher,2019Q4,23
788,beacon-chain,ppratscher,2020Q1,20
789,beacon-chain,ppratscher,2020Q2,31
790,beacon-chain,prestonvanloon,2019Q4,3
791,beacon-chain,prestonvanloon,2020Q2,3
792,beacon-chain,qckhp,2020Q3,1
793,beacon-chain,qix,2021Q1,2
794,beacon-chain,qu0b,2019Q4,4
795,beacon-chain,qu0b,2020Q1,4
796,beacon-chain,qu0b,2020Q2,11
797,beacon-chain,qu0b,2020Q3,32
798,beacon-chain,qu0b,2020Q4,48
799,beacon-chain,qu0b,2021Q1,37
800,beacon-chain,qu0b,2021Q2,40
801,beacon-chain,qu0b,2021Q3,31
802,beacon-chain,qu0b,2021Q4,12
803,beacon-chain,qu0b,2022Q1,21
804,beacon-chain,qu0b,2022Q2,19
805,beacon-chain,qu0b,2022Q3,17
806,beacon-chain,qu0b,2022Q4,14
807,beacon-chain,qu0b,2023Q1,12
808,beacon-chain,quangld,2021Q2,2
809,beacon-chain,rambowtech,2021Q3,1
810,beacon-chain,rambowtech,2022Q4,2
811,beacon-chain,rambowtech,2023Q2,3
812,beacon-chain,randomishwalk,2023Q1,1
813,beacon-chain,rauljordan,2019Q4,1
814,beacon-chain,rauljordan,2020Q4,1
815,beacon-chain,raulmc123,2023Q3,1
816,beacon-chain,recy21,2022Q1,2
817,beacon-chain,recy21,2022Q3,2
818,beacon-chain,recy21,2022Q4,31
819,beacon-chain,recy21,2023Q1,55
820,beacon-chain,recy21,2023Q2,47
821,beacon-chain,recy21,2023Q3,21
822,beacon-chain,recy21,2023Q4,24
823,beacon-chain,redtux,2021Q3,1
824,beacon-chain,remoterami,2023Q3,18
825,beacon-chain,remoterami,2023Q4,9
826,beacon-chain,remyroy,2020Q4,2
827,beacon-chain,remyroy,2022Q2,1
828,beacon-chain,rene78,2020Q4,1
829,beacon-chain,rene78,2022Q2,2
830,beacon-chain,rgb2hsl,2023Q1,2
831,beacon-chain,rgb2hsl,2023Q4,1
832,beacon-chain,rggjan,2020Q4,2
833,beacon-chain,rkapka,2020Q3,1
834,beacon-chain,rkrasiuk,2023Q4,1
835,beacon-chain,rmbitfly,2022Q3,1
836,beacon-chain,rmbitfly,2022Q4,4
837,beacon-chain,rootulp,2021Q1,1
838,beacon-chain,rootulp,2021Q2,1
839,beacon-chain,rotsen11,2022Q3,1
840,beacon-chain,rotsen11,2023Q3,1
841,beacon-chain,rpanic,2021Q3,1
842,beacon-chain,ryanberckmans,2020Q4,1
843,beacon-chain,ryanberckmans,2023Q3,1
844,beacon-chain,salvotoshi77-creator,2023Q2,1
845,beacon-chain,sambacha,2023Q2,1
846,beacon-chain,samlaf,2023Q1,1
847,beacon-chain,sandakersmann,2023Q1,2
848,beacon-chain,sandakersmann,2023Q4,1
849,beacon-chain,sauliusgrigaitis,2022Q4,1
850,beacon-chain,sawyerru,2022Q1,1
851,beacon-chain,sbuljac,2022Q3,1
852,beacon-chain,sharedStake-dev,2020Q4,1
853,beacon-chain,shayanb,2021Q3,1
854,beacon-chain,shayanb,2022Q2,1
855,beacon-chain,shicks,2023Q1,2
856,beacon-chain,simibac,2022Q1,1
857,beacon-chain,skrbug,2022Q3,2
858,beacon-chain,skylenet,2022Q4,2
859,beacon-chain,slay6693,2023Q4,1
860,beacon-chain,slumericanB,2022Q4,1
861,beacon-chain,spooky957,2022Q4,1
862,beacon-chain,stakehouse-dev,2023Q2,1
863,beacon-chain,stefa2k,2020Q2,1
864,beacon-chain,stefa2k,2020Q4,2
865,beacon-chain,stefa2k,2021Q2,2
866,beacon-chain,stefantalpalaru,2020Q4,1
867,beacon-chain,superphiz,2020Q3,1
868,beacon-chain,superphiz,2020Q4,2
869,beacon-chain,superphiz,2022Q2,1
870,beacon-chain,superphiz,2022Q3,1
871,beacon-chain,taquila123,2021Q3,1
872,beacon-chain,teddfredd12,2022Q2,1
873,beacon-chain,teddfredd12,2022Q3,1
874,beacon-chain,terencechain,2020Q2,1
875,beacon-chain,terencechain,2020Q3,3
876,beacon-chain,tfalencar,2022Q2,1
877,beacon-chain,thevops,2023Q4,1
878,beacon-chain,thib-wien,2023Q4,8
879,beacon-chain,thinhlu123,2023Q4,1
880,beacon-chain,thomas-gale,2022Q1,1
881,beacon-chain,timjp87,2020Q3,1
882,beacon-chain,timjrobinson,2023Q2,1
883,beacon-chain,tongkirati,2021Q1,1
884,beacon-chain,tongkirati,2021Q2,1
885,beacon-chain,torfbolt,2020Q2,1
886,beacon-chain,torfbolt,2020Q3,2
887,beacon-chain,torfbolt,2021Q4,2
888,beacon-chain,torfbolt,2022Q3,1
889,beacon-chain,torfbolt,2022Q4,1
890,beacon-chain,tota999,2021Q3,1
891,beacon-chain,tothemoon12342,2021Q2,1
892,beacon-chain,totoCZ,2022Q4,1
893,beacon-chain,uwuforever,2022Q1,2
894,beacon-chain,uwuforever,2022Q4,1
895,beacon-chain,uwuforever,2023Q1,1
896,beacon-chain,vpbxpdh,2021Q3,1
897,beacon-chain,vuittont60,2023Q4,1
898,beacon-chain,waterelder,2020Q4,2
899,beacon-chain,wilman-garcia-cb,2023Q3,1
900,beacon-chain,winchell,2023Q2,1
901,beacon-chain,witthus,2023Q4,2
902,beacon-chain,wpoulin,2023Q1,1
903,beacon-chain,wv6uo01qkq,2022Q3,2
904,beacon-chain,xanatos,2022Q2,2
905,beacon-chain,xanatos,2023Q2,2
906,beacon-chain,xenowits,2023Q1,1
907,beacon-chain,xlog4n,2022Q3,1
908,beacon-chain,yalexis-eth,2022Q3,1
909,beacon-chain,yawayl,2023Q3,1
910,beacon-chain,ybstaked,2023Q2,1
911,beacon-chain,yhomega,2022Q3,1
912,beacon-chain,yusufanuar,2021Q2,2
913,beacon-chain,yusufanuar,2021Q3,1
914,beacon-chain,yusufanuar,2021Q4,2
915,beacon-chain,zhenli-developer,2021Q4,1
916,beacon-chain,zsharifian,2022Q3,1
917,blockhead-darryl-yeo,Beetect,2023Q4,1
918,blockhead-darryl-yeo,CryptoDevving,2023Q1,1
919,blockhead-darryl-yeo,IAMDEVLEGEND,2021Q4,1
920,blockhead-darryl-yeo,Redbiller-Inc,2023Q4,1
921,blockhead-darryl-yeo,Turisoft,2023Q4,1
922,blockhead-darryl-yeo,akyuzmevlut,2023Q4,1
923,blockhead-darryl-yeo,bysawec,2023Q4,1
924,blockhead-darryl-yeo,credenceitsolution,2023Q4,1
925,blockhead-darryl-yeo,darrylyeo,2020Q4,16
926,blockhead-darryl-yeo,darrylyeo,2021Q2,6
927,blockhead-darryl-yeo,darrylyeo,2021Q3,4
928,blockhead-darryl-yeo,darrylyeo,2021Q4,4
929,blockhead-darryl-yeo,darrylyeo,2022Q2,2
930,blockhead-darryl-yeo,darrylyeo,2022Q3,7
931,blockhead-darryl-yeo,darrylyeo,2022Q4,5
932,blockhead-darryl-yeo,darrylyeo,2023Q1,22
933,blockhead-darryl-yeo,darrylyeo,2023Q2,18
934,blockhead-darryl-yeo,darrylyeo,2023Q3,8
935,blockhead-darryl-yeo,darrylyeo,2023Q4,31
936,blockhead-darryl-yeo,deepakgtpl,2023Q4,1
937,blockhead-darryl-yeo,eyqs,2022Q2,2
938,blockhead-darryl-yeo,fataelislami,2023Q4,1
939,blockhead-darryl-yeo,francoisriant,2023Q4,1
940,blockhead-darryl-yeo,goclases,2023Q4,1
941,blockhead-darryl-yeo,ibset,2023Q4,1
942,blockhead-darryl-yeo,kusamachain,2023Q4,1
943,blockhead-darryl-yeo,postali-marketing,2023Q4,2
944,blockhead-darryl-yeo,renatotgomesdev,2023Q4,1
945,blockhead-darryl-yeo,stratokako,2023Q4,1
946,blockhead-darryl-yeo,toannk,2023Q4,1
947,blockscout,075572,2023Q2,1
948,blockscout,09168806659,2022Q3,1
949,blockscout,09168806659,2022Q4,3
950,blockscout,09306677806,2021Q4,1
951,blockscout,0age,2019Q2,1
952,blockscout,0sean11,2022Q1,1
953,blockscout,0x-genesys,2019Q1,2
954,blockscout,0xAelien,2021Q3,1
955,blockscout,0xAnonymous,2020Q3,1
956,blockscout,0xIbrahim-t,2022Q1,1
957,blockscout,0xMrMittens,2021Q4,1
958,blockscout,0xalex88,2023Q4,2
959,blockscout,0xarthurxyz,2023Q3,1
960,blockscout,0xcary,2023Q3,1
961,blockscout,0xhohenheim,2023Q2,1
962,blockscout,0xtzData,2022Q3,19
963,blockscout,0xtzData,2022Q4,17
964,blockscout,0xtzData,2023Q1,19
965,blockscout,0xtzData,2023Q2,21
966,blockscout,0xtzData,2023Q3,29
967,blockscout,0xtzData,2023Q4,14
968,blockscout,1121006249,2021Q4,1
969,blockscout,1235mnbvcxz,2019Q3,1
970,blockscout,13310241314,2023Q2,3
971,blockscout,136663,2021Q4,1
972,blockscout,1597019255,2022Q4,1
973,blockscout,1648045459,2022Q1,1
974,blockscout,2022wealth,2022Q1,1
975,blockscout,2facedsquid,2023Q2,1
976,blockscout,2manslkh,2023Q2,2
977,blockscout,2rko,2020Q4,1
978,blockscout,317482454,2019Q2,1
979,blockscout,3commascapital,2021Q4,1
980,blockscout,54yed,2022Q1,1
981,blockscout,6690-57,2023Q3,1
982,blockscout,69ellie,2023Q1,1
983,blockscout,69ellie,2023Q2,1
984,blockscout,6proof,2018Q4,2
985,blockscout,6proof,2019Q2,2
986,blockscout,7OGARANYA,2022Q3,1
987,blockscout,7uan7o,2022Q2,1
988,blockscout,7vijay-kumar,2019Q2,2
989,blockscout,8313fa,2021Q2,1
990,blockscout,ACybernet,2022Q4,1
991,blockscout,AFwcxx,2022Q2,1
992,blockscout,AFwcxx,2023Q1,1
993,blockscout,APshenkin,2018Q4,8
994,blockscout,APshenkin,2019Q2,5
995,blockscout,APshenkin,2020Q1,1
996,blockscout,APshenkin,2020Q2,1
997,blockscout,APshenkin,2020Q4,1
998,blockscout,APshenkin,2021Q1,3
999,blockscout,APshenkin,2021Q2,1
1000,blockscout,ASMSKANNER,2023Q3,1
1001,blockscout,Abundiob,2022Q2,1
1002,blockscout,Accaya,2023Q1,1
1003,blockscout,Ace-Of-Fades,2021Q3,1
1004,blockscout,Acjinvestments,2021Q2,1
1005,blockscout,AdamCrypto999,2022Q3,1
1006,blockscout,Adolphus000,2023Q1,1
1007,blockscout,Aggrord09,2020Q4,1
1008,blockscout,Agilulfo1820,2021Q1,2
1009,blockscout,Agilulfo1820,2021Q2,1
1010,blockscout,Ajeet786786,2023Q3,2
1011,blockscout,Akram8733,2023Q3,1
1012,blockscout,Akuwealth156,2022Q3,1
1013,blockscout,AlGhaib5599,2022Q3,1
1014,blockscout,Alaa7619,2022Q1,1
1015,blockscout,Alabzz,2023Q2,1
1016,blockscout,Alaradia,2018Q3,2
1017,blockscout,AleksMVP,2021Q2,1
1018,blockscout,Aleksao998,2022Q2,1
1019,blockscout,Alex-bmw,2021Q2,2
1020,blockscout,Alexmachine1,2023Q2,1
1021,blockscout,Alirezatey,2023Q2,1
1022,blockscout,AlissonRS,2023Q2,2
1023,blockscout,AlissonRS,2023Q3,1
1024,blockscout,Alpeshasal,2022Q1,1
1025,blockscout,Amandeep870,2023Q2,1
1026,blockscout,Amanzv,2023Q1,1
1027,blockscout,AminGhorbaniDashtaki1986,2023Q2,1
1028,blockscout,Amirkaviyani,2022Q3,1
1029,blockscout,Amoonavid,2023Q1,1
1030,blockscout,Amphaal,2022Q4,1
1031,blockscout,AndoryuRenoa,2021Q2,1
1032,blockscout,AndreiD,2018Q4,2
1033,blockscout,Andrew-1983,2021Q1,1
1034,blockscout,AndrewHo82,2020Q4,2
1035,blockscout,AndrikHexMex,2022Q2,1
1036,blockscout,Andrstaff,2022Q1,1
1037,blockscout,Angelika1920,2020Q1,2
1038,blockscout,AnhDOS,2023Q4,1
1039,blockscout,Anilkumar18,2023Q4,2
1040,blockscout,Aniltaank,2020Q3,1
1041,blockscout,Anititheboss,2023Q3,1
1042,blockscout,Aoyef,2021Q2,1
1043,blockscout,Apdlrcjafg19,2022Q4,2
1044,blockscout,Apple2527,2022Q2,1
1045,blockscout,Ararat7676,2021Q4,1
1046,blockscout,Architect-Riyaz,2021Q2,1
1047,blockscout,Ariyaan1,2023Q3,1
1048,blockscout,ArnonHongklay,2022Q2,1
1049,blockscout,AronJeames,2022Q4,1
1050,blockscout,ArseniiPetrovich,2018Q3,1
1051,blockscout,ArseniiPetrovich,2019Q1,9
1052,blockscout,ArseniiPetrovich,2019Q2,22
1053,blockscout,ArseniiPetrovich,2019Q3,2
1054,blockscout,Artrudi21,2023Q3,1
1055,blockscout,Aspuct,2023Q4,1
1056,blockscout,Asraful02,2021Q2,1
1057,blockscout,Astralxt,2023Q2,2
1058,blockscout,Astro7998,2021Q4,1
1059,blockscout,AtomXmurphy,2022Q1,1
1060,blockscout,AurelieDestiny,2021Q2,1
1061,blockscout,AvalGit,2022Q1,1
1062,blockscout,AvgN8Crypto,2022Q1,1
1063,blockscout,Ayookir,2021Q3,1
1064,blockscout,Ayoubnono,2023Q2,1
1065,blockscout,Azanfiazali,2022Q1,1
1066,blockscout,Azim3triko,2022Q2,1
1067,blockscout,Azizkhan75,2022Q4,1
1068,blockscout,BESTczm,2021Q2,1
1069,blockscout,BRB295,2022Q2,1
1070,blockscout,BRILJ310,2019Q4,1
1071,blockscout,BRREADOFLIFE2,2023Q2,1
1072,blockscout,Babayevaterane,2022Q4,1
1073,blockscout,Baffa21,2023Q3,1
1074,blockscout,Bambino664,2021Q1,1
1075,blockscout,Barelsyahmanhar,2023Q3,1
1076,blockscout,BearNetwork-BRNKC,2023Q1,1
1077,blockscout,BehroozPayoon,2023Q2,1
1078,blockscout,Berk9090,2021Q4,1
1079,blockscout,Besiktas19033,2021Q2,1
1080,blockscout,Bharathcoorg,2023Q1,4
1081,blockscout,Bharathcoorg,2023Q3,1
1082,blockscout,Bibin-10,2023Q1,1
1083,blockscout,BigOceanGG,2023Q3,1
1084,blockscout,BillyJames1990,2021Q4,2
1085,blockscout,Biobotu,2022Q1,1
1086,blockscout,Blackleets,2023Q1,1
1087,blockscout,Blessing-kp,2021Q2,1
1088,blockscout,BlueSpadeV2,2023Q4,1
1089,blockscout,Bogdanel0184,2023Q4,1
1090,blockscout,Bombay268,2023Q3,1
1091,blockscout,Bonbon201601,2023Q3,1
1092,blockscout,Boonee59,2023Q2,1
1093,blockscout,Boyuan-Chen,2022Q3,1
1094,blockscout,BraveJustice,2021Q4,1
1095,blockscout,BrooksYang,2023Q2,1
1096,blockscout,Bspring305,2023Q2,1
1097,blockscout,Bspring305,2023Q3,2
1098,blockscout,Buenia,2022Q1,2
1099,blockscout,BuffaloSanto,2021Q2,1
1100,blockscout,Bvincent11,2023Q3,2
1101,blockscout,CHUKS8180,2022Q4,1
1102,blockscout,CJ42,2022Q2,1
1103,blockscout,CRNFT84,2023Q1,1
1104,blockscout,CRYONE7,2021Q3,1
1105,blockscout,CRYPTOCOINS2018,2021Q2,2
1106,blockscout,CSadler92,2020Q3,1
1107,blockscout,CaJIbHuK,2021Q2,2
1108,blockscout,CallWhy816,2021Q1,1
1109,blockscout,Carlo993,2021Q2,1
1110,blockscout,Carve22,2023Q3,1
1111,blockscout,Cemcancan,2023Q2,1
1112,blockscout,Cenggip,2023Q1,1
1113,blockscout,CeoR21312,2021Q2,1
1114,blockscout,CharlesZHENG,2021Q2,1
1115,blockscout,CharlyCnS3,2020Q2,1
1116,blockscout,CheechNFT,2021Q4,1
1117,blockscout,ChiDinh97,2021Q1,1
1118,blockscout,Chiqui1234,2021Q1,1
1119,blockscout,Chongfeitoo,2019Q1,1
1120,blockscout,ClassicRewards,2023Q1,1
1121,blockscout,CloudR4108,2023Q3,1
1122,blockscout,CoNETProject,2023Q4,2
1123,blockscout,Coalperson,2021Q1,1
1124,blockscout,CodeWithJD,2023Q4,2
1125,blockscout,ColgaNRG,2021Q4,1
1126,blockscout,Crorick30,2021Q2,1
1127,blockscout,Crossover-cell,2021Q2,1
1128,blockscout,CryptoGlutton,2021Q2,1
1129,blockscout,CryptoHandz,2022Q2,1
1130,blockscout,CryptoUser123,2022Q3,1
1131,blockscout,Cryptofouad,2023Q3,1
1132,blockscout,DE-JAGG,2021Q1,1
1133,blockscout,DKWillKill,2020Q4,1
1134,blockscout,DRIgnazGortngschirl,2022Q4,2
1135,blockscout,DRail925,2021Q4,1
1136,blockscout,DSBUGAY2,2021Q3,1
1137,blockscout,DSuvoZera,2023Q2,1
1138,blockscout,DYNAMICSWAG,2023Q1,1
1139,blockscout,DaMandal0rian,2022Q3,1
1140,blockscout,DaMandal0rian,2023Q3,1
1141,blockscout,DamarJ,2022Q4,1
1142,blockscout,Damianbv,2020Q2,2
1143,blockscout,Damonxzw,2021Q3,1
1144,blockscout,Dan-UVC,2020Q4,1
1145,blockscout,DanReynolds0271,2021Q2,1
1146,blockscout,DanglSan,2022Q3,10
1147,blockscout,Daniel-K-Ivanov,2019Q2,1
1148,blockscout,DanielGolds,2019Q1,1
1149,blockscout,DaniellMesquita,2021Q2,1
1150,blockscout,Danielquaresmadasilva,2021Q4,2
1151,blockscout,Danielrodgers35,2021Q2,1
1152,blockscout,Danielsik1,2021Q1,1
1153,blockscout,DannyFi,2022Q4,2
1154,blockscout,DannyFi,2023Q4,1
1155,blockscout,DarkCl0udX,2021Q3,1
1156,blockscout,Dauphin1963,2020Q4,1
1157,blockscout,DaveAppleton,2019Q1,1
1158,blockscout,DavidJangJeongHyeon,2021Q2,1
1159,blockscout,Davisville111,2021Q2,1
1160,blockscout,DeeMoe2829,2021Q4,1
1161,blockscout,Deniallugo,2022Q4,1
1162,blockscout,DenisIvanov26,2022Q2,1
1163,blockscout,DenisIvanov26,2023Q4,1
1164,blockscout,DerCaptain69,2023Q1,1
1165,blockscout,Dev4Crypto,2022Q4,1
1166,blockscout,Deveshs23,2019Q1,1
1167,blockscout,Dien-DOS,2023Q4,1
1168,blockscout,DigidaddyCrypto,2021Q3,1
1169,blockscout,Dikatimothy,2023Q2,1
1170,blockscout,Dimbag2022,2023Q1,1
1171,blockscout,Dinarah1,2022Q3,1
1172,blockscout,Divyanshukulshrestha,2023Q2,1
1173,blockscout,Dkdaniz,2023Q4,1
1174,blockscout,Dmitr33,2020Q2,1
1175,blockscout,Donquih0te,2020Q4,1
1176,blockscout,Dray-art,2023Q3,1
1177,blockscout,Dream2727,2022Q3,1
1178,blockscout,Drkanea,2021Q4,1
1179,blockscout,Drunken-Dragon,2021Q1,2
1180,blockscout,Duchoadongland,2019Q1,2
1181,blockscout,Dullisman,2023Q3,1
1182,blockscout,Dumzzz,2023Q1,1
1183,blockscout,Dycedlp,2018Q4,2
1184,blockscout,E56789,2021Q4,1
1185,blockscout,EMISWAP,2022Q1,2
1186,blockscout,ESNJS,2022Q2,1
1187,blockscout,ESNJS,2023Q2,1
1188,blockscout,EagleMan2506,2022Q2,1
1189,blockscout,EddieLee21,2021Q2,1
1190,blockscout,Efiisee,2022Q2,1
1191,blockscout,Eika4,2019Q1,1
1192,blockscout,Eika4,2020Q1,1
1193,blockscout,Einargn,2021Q2,1
1194,blockscout,Einargn,2021Q4,1
1195,blockscout,Eithcowich,2020Q4,1
1196,blockscout,ElKornacio,2023Q4,4
1197,blockscout,Elektro8,2022Q1,1
1198,blockscout,Elenaaaabtc,2023Q3,1
1199,blockscout,Ely68,2021Q2,1
1200,blockscout,EnceeFinancials,2023Q3,1
1201,blockscout,Ender099,2021Q3,1
1202,blockscout,Esayaskp,2021Q2,1
1203,blockscout,Eslamehjr,2023Q3,1
1204,blockscout,Esmafat,2023Q2,2
1205,blockscout,Ether1516,2023Q1,1
1206,blockscout,Ewerton82,2021Q1,1
1207,blockscout,Exgibichi,2020Q2,2
